t_host_mono_ns,t_rel_s,phase,q_cmd_rad,kp,kd,dq_cmd_rad_s,tau_ff_nm,q_real_rad,dq_real,tau_real_nm
203439637538100,0.0174091,ramp,-0.0661860074769205,0.6093185,2.0,0.0,0.0,-0.0661860074769205,-0.0329670329670364,-0.004884004884004867
203439638663600,0.0185346,ramp,-0.0661860074769205,0.6487109999999999,2.0,0.0,0.0,-0.0661860074769205,-0.0329670329670364,-0.004884004884004867
203439639785900,0.0196569,ramp,-0.0661860074769205,0.6879915,2.0,0.0,0.0,-0.0661860074769205,-0.0329670329670364,-0.004884004884004867
203439640430600,0.0203016,ramp,-0.0661860074769205,0.710556,2.0,0.0,0.0,-0.0661860074769205,-0.0329670329670364,-0.004884004884004867
203439641570500,0.0214415,ramp,-0.0661860074769205,0.7504524999999999,2.0,0.0,0.0,-0.0661860074769205,-0.0329670329670364,-0.004884004884004867
203439642437900,0.0223089,ramp,-0.0661860074769205,0.7808115,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439643440200,0.0233112,ramp,-0.0661860074769205,0.815892,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439644528000,0.024399,ramp,-0.0661860074769205,0.853965,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439645584800,0.0254558,ramp,-0.0661860074769205,0.890953,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439646610300,0.0264813,ramp,-0.0661860074769205,0.9268454999999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439647727900,0.0275989,ramp,-0.0661860074769205,0.9659614999999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439648852700,0.0287237,ramp,-0.0661860074769205,1.0053295,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439649426200,0.0292972,ramp,-0.0661860074769205,1.025402,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439650426600,0.0302976,ramp,-0.0661860074769205,1.0604159999999998,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439651517200,0.0313882,ramp,-0.0661860074769205,1.0985869999999998,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439652606700,0.0324777,ramp,-0.0661860074769205,1.1367194999999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439653719400,0.0335904,ramp,-0.0661860074769205,1.1756639999999998,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439654862000,0.034733,ramp,-0.0661860074769205,1.215655,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439655461400,0.0353324,ramp,-0.0661860074769205,1.236634,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439656462300,0.0363333,ramp,-0.0661860074769205,1.2716655,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439657685000,0.037556,ramp,-0.0661860074769205,1.3144599999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439658515400,0.0383864,ramp,-0.0661860074769205,1.343524,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439659522200,0.0393932,ramp,-0.0661860074769205,1.378762,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439660678700,0.0405497,ramp,-0.0661860074769205,1.4192395,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439661792200,0.0416632,ramp,-0.0661860074769205,1.4582119999999998,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439662440500,0.0423115,ramp,-0.0661860074769205,1.4809025,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439663467900,0.0433389,ramp,-0.0661860074769205,1.5168614999999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439664494800,0.0443658,ramp,-0.0661860074769205,1.5528029999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439665573600,0.0454446,ramp,-0.0661860074769205,1.5905610000000001,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439666638400,0.0465094,ramp,-0.0661860074769205,1.6278289999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439667681200,0.0475522,ramp,-0.0661860074769205,1.6643270000000001,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439668764900,0.0486359,ramp,-0.0661860074769205,1.7022564999999998,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439669345400,0.0492164,ramp,-0.0661860074769205,1.722574,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439670346800,0.0502178,ramp,-0.0661860074769205,1.7576230000000002,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439671457400,0.0513284,ramp,-0.0661860074769205,1.7964939999999998,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439672489700,0.0523607,ramp,-0.0661860074769205,1.8326245,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439673688800,0.0535598,ramp,-0.0661860074769205,1.8745929999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439674929600,0.0548006,ramp,-0.0661860074769205,1.918021,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439675545600,0.0554166,ramp,-0.0661860074769205,1.9395810000000002,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439676545700,0.0564167,ramp,-0.0661860074769205,1.9745845,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439677630100,0.0575011,ramp,-0.0661860074769205,2.0125385,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439678667400,0.0585384,ramp,-0.0661860074769205,2.048844,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439679782600,0.0596536,ramp,-0.0661860074769205,2.0878759999999996,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439680385400,0.0602564,ramp,-0.0661860074769205,2.108974,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439681419300,0.0612903,ramp,-0.0661860074769205,2.1451605,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439682487900,0.0623589,ramp,-0.0661860074769205,2.1825615,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439683630100,0.0635011,ramp,-0.0661860074769205,2.2225384999999998,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439684748400,0.0646194,ramp,-0.0661860074769205,2.261679,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439685352200,0.0652232,ramp,-0.0661860074769205,2.282812,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439686355000,0.066226,ramp,-0.0661860074769205,2.3179099999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439687420000,0.067291,ramp,-0.0661860074769205,2.355185,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439688489500,0.0683605,ramp,-0.0661860074769205,2.3926175,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439689664300,0.0695353,ramp,-0.0661860074769205,2.4337354999999996,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439690577600,0.0704486,ramp,-0.0661860074769205,2.4657009999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439691577100,0.0714481,ramp,-0.0661860074769205,2.5006834999999996,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439692652100,0.0725231,ramp,-0.0661860074769205,2.5383084999999994,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439693876200,0.0737472,ramp,-0.0661860074769205,2.5811519999999994,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439694522200,0.0743932,ramp,-0.0661860074769205,2.603762,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439695505800,0.0753768,ramp,-0.0661860074769205,2.6381879999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439696626700,0.0764977,ramp,-0.0661860074769205,2.6774195,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439697709900,0.0775809,ramp,-0.0661860074769205,2.7153314999999996,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439698292100,0.0781631,ramp,-0.0661860074769205,2.7357085,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439699298900,0.0791699,ramp,-0.0661860074769205,2.7709465,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439700405600,0.0802766,ramp,-0.0661860074769205,2.809681,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439701407800,0.0812788,ramp,-0.0661860074769205,2.8447579999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439702472900,0.0823439,ramp,-0.0661860074769205,2.8820365,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439703581400,0.0834524,ramp,-0.0661860074769205,2.9208339999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439704658500,0.0845295,ramp,-0.0661860074769205,2.9585324999999996,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439705926400,0.0857974,ramp,-0.0661860074769205,3.002909,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439706576700,0.0864477,ramp,-0.0661860074769205,3.0256695,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439707575100,0.0874461,ramp,-0.0661860074769205,3.0606134999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439708643600,0.0885146,ramp,-0.0661860074769205,3.098011,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439709699300,0.0895703,ramp,-0.0661860074769205,3.1349605,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439710790400,0.0906614,ramp,-0.0661860074769205,3.173149,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439711400300,0.0912713,ramp,-0.0661860074769205,3.1944955,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439712402500,0.0922735,ramp,-0.0661860074769205,3.2295724999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439713488300,0.0933593,ramp,-0.0661860074769205,3.2675755,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439714649700,0.0945207,ramp,-0.0661860074769205,3.3082244999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439715737300,0.0956083,ramp,-0.0661860074769205,3.3462905,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439716302100,0.0961731,ramp,-0.0661860074769205,3.3660584999999994,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439717304100,0.0971751,ramp,-0.0661860074769205,3.4011284999999996,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439718372700,0.0982437,ramp,-0.0661860074769205,3.4385295,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439719433300,0.0993043,ramp,-0.0661860074769205,3.4756504999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439720454900,0.1003259,ramp,-0.0661860074769205,3.5114064999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439721642500,0.1015135,ramp,-0.0661860074769205,3.5529724999999996,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439722520100,0.1023911,ramp,-0.0661860074769205,3.5836885,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439723521700,0.1033927,ramp,-0.0661860074769205,3.6187445,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439724586700,0.1044577,ramp,-0.0661860074769205,3.6560194999999993,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439725662300,0.1055333,ramp,-0.0661860074769205,3.6936654999999994,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439726743300,0.1066143,ramp,-0.0661860074769205,3.731500499999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439727333300,0.1072043,ramp,-0.0661860074769205,3.7521504999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439728355900,0.1082269,ramp,-0.0661860074769205,3.7879414999999996,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439729408000,0.109279,ramp,-0.0661860074769205,3.8247649999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439730505500,0.1103765,ramp,-0.0661860074769205,3.8631774999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439731507400,0.1113784,ramp,-0.0661860074769205,3.8982439999999996,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439732620400,0.1124914,ramp,-0.0661860074769205,3.9371989999999997,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439733725400,0.1135964,ramp,-0.0661860074769205,3.975874,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439734817900,0.1146889,ramp,-0.0661860074769205,4.014111499999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439735415100,0.1152861,ramp,-0.0661860074769205,4.0350135,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439736417400,0.1162884,ramp,-0.0661860074769205,4.070094,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439737607700,0.1174787,ramp,-0.0661860074769205,4.1117545,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439738499100,0.1183701,ramp,-0.0661860074769205,4.1429535,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439739499600,0.1193706,ramp,-0.0661860074769205,4.177970999999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439740608700,0.1204797,ramp,-0.0661860074769205,4.2167895,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439741683800,0.1215548,ramp,-0.0661860074769205,4.254418,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439742911600,0.1227826,ramp,-0.0661860074769205,4.297391,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439743544700,0.1234157,ramp,-0.0661860074769205,4.3195495,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439744584500,0.1244555,ramp,-0.0661860074769205,4.355942499999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439745789200,0.1256602,ramp,-0.0661860074769205,4.3981069999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439747024900,0.1268959,ramp,-0.0661860074769205,4.4413564999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439747681200,0.1275522,ramp,-0.0661860074769205,4.464327,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439748644400,0.1285154,ramp,-0.0661860074769205,4.4980389999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439749720700,0.1295917,ramp,-0.0661860074769205,4.5357095,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439750836300,0.1307073,ramp,-0.0661860074769205,4.5747555,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439751428300,0.1312993,ramp,-0.0661860074769205,4.5954755,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439752403500,0.1322745,ramp,-0.0661860074769205,4.6296075,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439753734300,0.1336053,ramp,-0.0661860074769205,4.6761855,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439754471300,0.1343423,ramp,-0.0661860074769205,4.7019804999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439756068100,0.1359391,ramp,-0.0661860074769205,4.7578685,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439756707000,0.136578,ramp,-0.0661860074769205,4.7802299999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439757664700,0.1375357,ramp,-0.0661860074769205,4.8137495,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439758814500,0.1386855,ramp,-0.0661860074769205,4.853992499999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439759914300,0.1397853,ramp,-0.0661860074769205,4.8924855,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439760414400,0.1402854,ramp,-0.0661860074769205,4.909989,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439761420600,0.1412916,ramp,-0.0661860074769205,4.945206,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439762551900,0.1424229,ramp,-0.0661860074769205,4.984801499999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439763642100,0.1435131,ramp,-0.0661860074769205,5.0229585,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439764715000,0.144586,ramp,-0.0661860074769205,5.06051,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439765818700,0.1456897,ramp,-0.0661860074769205,5.0991395,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439766415600,0.1462866,ramp,-0.0661860074769205,5.120030999999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439767418200,0.1472892,ramp,-0.0661860074769205,5.155122,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439768491400,0.1483624,ramp,-0.0661860074769205,5.192684,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439769552800,0.1494238,ramp,-0.0661860074769205,5.229833,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439770727000,0.150598,ramp,-0.0661860074769205,5.27093,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439771311300,0.1511823,ramp,-0.0661860074769205,5.2913805,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439772318600,0.1521896,ramp,-0.0661860074769205,5.326636,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439773386700,0.1532577,ramp,-0.0661860074769205,5.3640194999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439774454200,0.1543252,ramp,-0.0661860074769205,5.401382,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439775513200,0.1553842,ramp,-0.0661860074769205,5.438447,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439776576000,0.156447,ramp,-0.0661860074769205,5.475645,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439777682100,0.1575531,ramp,-0.0661860074769205,5.5143585,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439778804500,0.1586755,ramp,-0.0661860074769205,5.5536425,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439779409300,0.1592803,ramp,-0.0661860074769205,5.5748105,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439780410500,0.1602815,ramp,-0.0661860074769205,5.6098525,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439781451700,0.1613227,ramp,-0.0661860074769205,5.6462945,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439782542300,0.1624133,ramp,-0.0661860074769205,5.6844655,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439783619700,0.1634907,ramp,-0.0661860074769205,5.7221744999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439784742500,0.1646135,ramp,-0.0661860074769205,5.7614725,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439786032300,0.1659033,ramp,-0.0661860074769205,5.8066154999999995,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439786539100,0.1664101,ramp,-0.0661860074769205,5.8243535,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439787558400,0.1674294,ramp,-0.0661860074769205,5.860029,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439788765300,0.1686363,ramp,-0.0661860074769205,5.902270499999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439789848500,0.1697195,ramp,-0.0661860074769205,5.940182499999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439790458500,0.1703295,ramp,-0.0661860074769205,5.961532499999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439791477100,0.1713481,ramp,-0.0661860074769205,5.9971835,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439792609300,0.1724803,ramp,-0.0661860074769205,6.0368105,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439793606700,0.1734777,ramp,-0.0661860074769205,6.0717195,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439794590300,0.1744613,ramp,-0.0661860074769205,6.1061455,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439795706300,0.1755773,ramp,-0.0661860074769205,6.145205499999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439796819600,0.1766906,ramp,-0.0661860074769205,6.184170999999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439797423000,0.177294,ramp,-0.0661860074769205,6.20529,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439798429000,0.1783,ramp,-0.0661860074769205,6.240499999999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439799774900,0.1796459,ramp,-0.0661860074769205,6.287606499999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439800529100,0.1804001,ramp,-0.0661860074769205,6.3140035,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439801550700,0.1814217,ramp,-0.0661860074769205,6.349759499999999,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439802587700,0.1824587,ramp,-0.0661860074769205,6.3860545,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
203439803608300,0.1834793,ramp,-0.0661860074769205,6.421775500000001,2.0,0.0,0.0,-0.0661860074769205,-0.010989010989007397,-0.024420024420024333
