t_host_mono_ns,channel,can_id,data_hex
203439754279900,0,17,117f527ff7fc1d1b
203439754285300,0,17,117f527ff7fd1d1b
203439754290900,0,17,117f527ff7fd1d1b
203439754296400,0,17,117f527ff7fc1d1b
203439754302000,0,17,117f527ff7fc1d1b
203439754316000,0,17,117f527ff7fc1d1b
203439754323800,0,17,117f528007fd1d1b
203439754332800,0,17,117f528007fc1d1b
203439754338600,0,17,117f527ff7fc1d1b
203439754345100,0,17,117f527fe7fc1d1b
203439754350900,0,17,117f527ff7fb1d1b
203439754356300,0,17,117f527fe7fb1d1b
203439754361800,0,17,117f527fe7fb1d1b
203439754367800,0,17,117f527ff7fc1d1b
203439754373200,0,17,117f527ff7fc1d1b
203439754378800,0,17,117f527ff7fd1d1b
203439754384200,0,17,117f527ff7fd1d1b
203439754390100,0,17,117f527ff7fd1d1b
203439754395700,0,17,117f527ff7fd1d1b
203439754401300,0,17,117f527fe7fd1d1b
203439754406600,0,17,117f527ff7fd1d1b
203439754412400,0,17,117f527ff7fd1d1b
203439754418600,0,17,117f527ff7fd1d1b
203439754424200,0,17,117f527fe7fd1d1b
203439754429700,0,17,117f527ff7fd1d1b
203439754435600,0,17,117f528007fd1d1b
203439754440900,0,17,117f528007fc1d1b
203439754446500,0,17,117f527ff7fd1d1b
203439754452400,0,17,117f527ff7fd1d1b
203439754479100,0,17,117f527ff7fc1d1b
203439754497200,0,17,117f527ff7fc1d1b
203439754516700,0,17,117f527ff7fc1d1b
203439754527100,0,17,117f527ff7fc1d1b
203439754762000,0,17,117f527ff7fc1d1b
203439754775500,0,17,117f527ff7fc1d1b
203439754783500,0,17,117f527ff7fc1d1b
203439754790600,0,17,117f527ff7fb1d1b
203439754797900,0,17,117f527ff7fc1d1b
203439754804900,0,17,117f527ff7fc1d1b
203439754810600,0,17,117f527ff7fc1d1b
203439754816300,0,17,117f527fe7fc1d1b
203439754822000,0,17,117f527ff7fd1d1b
203439754827800,0,17,117f527ff7fd1d1b
203439754833700,0,17,117f527ff7fd1d1b
203439754839400,0,17,117f527ff7fd1d1b
203439754857100,0,17,117f527ff7fd1d1b
203439754862500,0,17,117f528007fc1d1b
203439754870500,0,17,117f527ff7fc1d1b
203439754875900,0,17,117f527ff7fd1d1b
203439754883100,0,17,117f527ff7fd1d1b
203439754889000,0,17,117f527ff7fd1d1b
203439754894700,0,17,117f527ff7fd1d1b
203439754900300,0,17,117f527ff7fd1d1b
203439754906400,0,17,117f527ff7fd1d1b
203439754912200,0,17,117f527ff7fd1d1b
203439754918000,0,17,117f527ff7fc1d1b
203439754926900,0,17,117f527ff7fd1d1b
203439863611000,0,17,117f527ff7fc1d1b
203439863648100,0,17,117f527ff7fc1d1b
203439863656300,0,17,117f527ff7fc1d1b
203439863665200,0,17,117f527ff7fc1d1b
203439863671600,0,17,117f527ff7fc1d1b
203439863679500,0,17,117f527ff7fd1d1b
203439863685400,0,17,117f527ff7fd1d1b
203439863691500,0,17,117f527ff7fd1d1b
203439863699200,0,17,117f527ff7fd1d1b
203439863704900,0,17,117f527ff7fe1d1b
203439863710700,0,17,117f527ff7fd1d1b
203439863717600,0,17,117f527ff7fe1d1b
203439863723400,0,17,117f527ff7fd1d1b
203439863729200,0,17,117f527fe7fd1d1b
203439863735000,0,17,117f527ff7fe1d1b
203439863740400,0,17,117f527ff7fd1d1b
203439863746300,0,17,117f527ff7fd1d1b
203439863751800,0,17,117f527ff7fd1d1b
203439863758300,0,17,117f527ff7fd1d1b
203439863764600,0,17,117f527ff7fc1d1b
203439863773000,0,17,117f527ff7fc1d1b
203439863778600,0,17,117f527ff7fc1d1b
203439863784300,0,17,117f527ff7fc1d1b
203439863789900,0,17,117f527ff7fd1d1b
203439863795700,0,17,117f527ff7fc1d1b
203439863801200,0,17,117f528007fc1d1b
203439863807500,0,17,117f527ff7fc1d1b
203439863814500,0,17,117f527fe7fc1d1b
203439863820700,0,17,117f527ff7fd1d1b
203439863826800,0,17,117f527ff7fd1d1b
203439863832700,0,17,117f527fe7fd1d1b
203439863839400,0,17,117f528007fd1d1b
203439863845800,0,17,117f528007fd1d1b
203439863851500,0,17,117f527ff7fd1d1b
203439863857200,0,17,117f528007fd1d1b
203439863862700,0,17,117f527ff7fc1d1b
203439863874300,0,17,117f528007fb1d1b
203439863879700,0,17,117f527fe7fb1d1b
203439863885100,0,17,117f527ff7fb1d1b
203439863890600,0,17,117f527fe7fc1d1b
203439863896100,0,17,117f528007fc1d1b
203439863901600,0,17,117f527fe7fc1d1b
203439863907100,0,17,117f527ff7fc1d1b
203439863912600,0,17,117f527ff7fc1d1b
203439863918300,0,17,117f527ff7fc1d1b
203439863923700,0,17,117f527ff7fc1d1b
203439863929000,0,17,117f528007fc1d1b
203439863934500,0,17,117f527ff7fc1d1b
203439863939900,0,17,117f527fe7fc1d1b
203439863945500,0,17,117f527ff7fc1d1b
203439863950900,0,17,117f527ff7fc1d1b
203439863956600,0,17,117f527ff7fc1d1b
203439863962200,0,17,117f527ff7fc1d1b
203439863967700,0,17,117f527ff7fc1d1b
203439863973100,0,17,117f527ff7fc1d1b
203439863978500,0,17,117f527ff7fc1d1b
203439863984200,0,17,117f527ff7fc1d1b
203439863989800,0,17,117f527ff7fc1d1b
203439863995900,0,17,117f527ff7fc1d1b
203439864001300,0,17,117f527ff7fc1d1b
203439864007600,0,17,117f527fe7fc1d1b
203439864013200,0,17,117f528007fd1d1b
203439864018600,0,17,117f528007fd1d1b
203439864025500,0,17,117f527ff7fd1d1b
203439864030900,0,17,117f527ff7fd1d1b
203439864036300,0,17,117f527ff7fd1d1b
203439864041700,0,17,117f527ff7fd1d1b
203439864047300,0,17,117f527ff7fd1d1b
203439864053200,0,17,117f527ff7fd1d1b
203439864058500,0,17,117f527ff7fc1d1b
203439864065200,0,17,117f527ff7fc1d1b
203439864070600,0,17,117f527ff7fc1d1b
203439864076200,0,17,117f527ff7fc1d1b
203439864081500,0,17,117f527ff7fd1d1b
203439864087700,0,17,117f527ff7fd1d1b
203439864093800,0,17,117f527ff7fc1d1b
203439864099200,0,17,117f527ff7fc1d1b
203439864106800,0,17,117f527ff7fc1d1b
203439864112000,0,17,117f527ff7fb1d1b
203439864117300,0,17,117f527ff7fb1d1b
203439864124200,0,17,117f527ff7fb1d1b
203439864129700,0,17,117f527ff7fb1d1b
203439864135200,0,17,117f527ff7fb1d1b
203439864140800,0,17,117f527ff7fb1d1b
203439864146200,0,17,117f527ff7fb1d1b
203439864151600,0,17,117f527ff7fc1d1b
203439864157200,0,17,117f527ff7fc1d1b
203439864162700,0,17,117f527ff7fc1d1b
203439864168000,0,17,117f527ff7fc1d1b
203439864173900,0,17,117f527ff7fb1d1b
203439864179400,0,17,117f527ff7fb1d1b
203439864185000,0,17,117f527ff7fc1d1b
203439864191100,0,17,117f527ff7fc1d1b
203439864196400,0,17,117f527ff7fc1d1b
203439864201800,0,17,117f527ff7fc1d1b
203439864207500,0,17,117f527ff7fc1d1b
203439864212900,0,17,117f527ff7fc1d1b
203439864218400,0,17,117f527ff7fc1d1b
203439864223800,0,17,117f527ff7fc1d1b
203439864229400,0,17,117f527ff7fc1d1b
203439864235000,0,17,117f527ff7fc1d1b
203439864240500,0,17,117f527ff7fc1d1b
203439864245900,0,17,117f528007fc1d1b
203439864251300,0,17,117f527ff7fc1d1b
203439864256700,0,17,117f527fe7fc1d1b
203439864262300,0,17,117f527ff7fc1d1b
203439864268200,0,17,117f527ff7fb1d1b
203439864277000,0,17,117f527ff7fc1d1b
203439864283300,0,17,117f527ff7fc1d1b
203439986668000,0,17,117f527ff7fc1d1b
203439986844200,0,17,117f527ff7fc1d1b
203439986864800,0,17,117f527ff7fc1d1b
203439986874600,0,17,117f527ff7fc1d1b
203439986883300,0,17,117f527ff7fc1d1b
203439986894200,0,17,117f527ff7fc1d1b
203439986902700,0,17,117f527ff7fc1d1b
203439986913200,0,17,117f527ff7fc1d1b
203439986927300,0,17,117f527ff7fc1d1b
203439986934300,0,17,117f527ff7fc1d1b
203439986942200,0,17,117f527ff7fc1d1b
203439986947800,0,17,117f527ff7fc1d1b
203439986955700,0,17,117f527ff7fc1d1b
203439986962200,0,17,117f527ff7fc1d1b
203439986968500,0,17,117f527ff7fc1d1b
203439986974300,0,17,117f527ff7fc1d1b
203439986980100,0,17,117f527ff7fc1d1b
203439986985500,0,17,117f527ff7fc1d1b
203439986991100,0,17,117f527ff7fb1d1b
203439986998100,0,17,117f527ff7fc1d1b
203439987004800,0,17,117f527ff7fc1d1b
203439987010500,0,17,117f527ff7fb1d1b
203439987015900,0,17,117f527fe7fb1d1b
203439987021600,0,17,117f527ff7fc1d1b
203439987026900,0,17,117f527ff7fc1d1b
203439987032300,0,17,117f527ff7fc1d1b
203439987037700,0,17,117f527ff7fd1d1b
203439987043100,0,17,117f527ff7fd1d1b
203439987048700,0,17,117f527ff7fd1d1b
203439987054100,0,17,117f527ff7fd1d1b
203439987059700,0,17,117f527ff7fd1d1b
203439987066100,0,17,117f527ff7fc1d1b
203439987071700,0,17,117f527fe7fc1d1b
203439987077300,0,17,117f527ff7fc1d1b
203439987083100,0,17,117f527ff7fc1d1b
203439987088400,0,17,117f528007fc1d1b
203439987094000,0,17,117f527ff7fc1d1b
203439987099700,0,17,117f527ff7fc1d1b
203439987105400,0,17,117f527fe7fc1d1b
203439987110800,0,17,117f527ff7fc1d1b
203439987116400,0,17,117f527ff7fd1d1b
203439987123900,0,17,117f527fe7fd1d1b
203439987132600,0,17,117f527ff7fd1d1b
203439987138800,0,17,117f528007fd1d1b
203439987146300,0,17,117f527ff7fd1d1b
203439987151600,0,17,117f527ff7fd1d1b
203439987158600,0,17,117f527ff7fd1d1b
203439987164000,0,17,117f527ff7fc1d1b
203439987169700,0,17,117f527ff7fc1d1b
203439987175300,0,17,117f528007fc1d1b
203439987180900,0,17,117f527ff7fc1d1b
203439987186500,0,17,117f527ff7fc1d1b
203439987192100,0,17,117f527ff7fc1d1b
203439987197600,0,17,117f527fe7fc1d1b
203439987203100,0,17,117f527ff7fc1d1b
203439987209100,0,17,117f527ff7fc1d1b
203439987214600,0,17,117f527ff7fc1d1b
203439987220000,0,17,117f527ff7fc1d1b
203439987226900,0,17,117f527ff7fc1d1b
203439987235500,0,17,117f527fe7fc1d1b
203439987240900,0,17,117f527fe7fc1d1b
203439987248300,0,17,117f527fe7fc1d1b
203439987253600,0,17,117f527ff7fd1d1b
203439987259100,0,17,117f527ff7fd1d1b
203439987264600,0,17,117f527ff7fd1d1b
203439987270000,0,17,117f527ff7fd1d1b
203439987288600,0,17,117f527ff7fd1d1b
203439987295700,0,17,117f528007fd1d1b
203439987301800,0,17,117f528007fd1d1b
203439987307600,0,17,117f527ff7fd1d1b
203439987313200,0,17,117f527ff7fc1d1b
203439987320100,0,17,117f527ff7fb1d1b
203439987325700,0,17,117f527ff7fb1d1b
203439987331300,0,17,117f527fe7fb1d1b
203439987336800,0,17,117f527ff7fb1d1b
203439987342300,0,17,117f527ff7fb1d1b
203439987347900,0,17,117f527fe7fb1d1b
203439987359000,0,17,117f527ff7fc1d1b
203439987365800,0,17,117f527fe7fb1d1b
203439987371200,0,17,117f527ff7fb1d1b
203439987376700,0,17,117f527ff7fc1d1b
203439987382400,0,17,117f527ff7fc1d1b
203439987387900,0,17,117f527ff7fc1d1b
203439987406100,0,17,117f527fe7fc1d1b
203439987502900,0,17,117f528007fc1d1b
203439987517700,0,17,117f527ff7fb1d1b
203439987524100,0,17,117f528007fc1d1b
203439987530300,0,17,117f527ff7fb1d1b
203439987536000,0,17,117f528007fb1d1b
203439987541900,0,17,117f527ff7fb1d1b
203439987547600,0,17,117f527ff7fb1d1b
203439987556500,0,17,117f527ff7fb1d1b
203439987562000,0,17,117f527ff7fb1d1b
203439987567700,0,17,117f527fe7fb1d1b
203439987573300,0,17,117f527fe7fc1d1b
203439987580500,0,17,117f528007fc1d1b
203439987586200,0,17,117f527ff7fc1d1b
203439987592200,0,17,117f528007fb1d1b
203439987598600,0,17,117f527fe7fb1d1b
203439987606700,0,17,117f527fe7fb1d1b
203439987612400,0,17,117f527ff7fb1d1b
203439987618000,0,17,117f528007fc1d1b
203439987631000,0,17,117f527ff7fc1d1b
203439987650900,0,17,117f527ff7fc1d1b
203439987676700,0,17,117f528007fc1d1b
203439987689300,0,17,117f527ff7fc1d1b
203439987699200,0,17,117f527ff7fb1d1b
203439987707300,0,17,117f527fe7fb1d1b
203439987713800,0,17,117f527ff7fb1d1b
203439987719300,0,17,117f528007fb1d1b
203439987724800,0,17,117f527ff7fb1d1b
203439987730200,0,17,117f527ff7fb1d1b
203439987735700,0,17,117f527ff7fc1d1b
203439987753400,0,17,117f527fe7fc1d1b
203439987790200,0,17,117f527fe7fc1d1b
203439987826600,0,17,117f528007fc1d1b
203439987835800,0,17,117f527ff7fc1d1b
203439987844900,0,17,117f527ff7fc1d1b
203439987851800,0,17,117f527ff7fc1d1b
203439987859900,0,17,117f528007fc1d1b
203439987865800,0,17,117f527ff7fc1d1b
203439987871600,0,17,117f527fe7fc1d1b
203439987877300,0,17,117f527ff7fc1d1b
203439987883100,0,17,117f527ff7fc1d1b
203440097625700,0,17,117f527ff7fc1d1b
203440097659600,0,17,117f527ff7fc1d1b
203440097667900,0,17,117f527ff7fc1d1b
203440097674400,0,17,117f528007fc1d1b
203440097680800,0,17,117f527ff7fc1d1b
203440097690100,0,17,117f527ff7fc1d1b
203440097696100,0,17,117f527fe7fc1d1b
203440097701900,0,17,117f528007fc1d1b
203440097708000,0,17,117f527ff7fc1d1b
203440097714000,0,17,117f528007fc1d1b
203440097720400,0,17,117f527ff7fd1d1b
203440097726200,0,17,117f527ff7fd1d1b
203440097731900,0,17,117f527ff7fd1d1b
203440097737700,0,17,117f527ff7fd1d1b
203440097743300,0,17,117f527ff7fd1d1b
203440097749200,0,17,117f527ff7fc1d1b
203440097754900,0,17,117f527fe7fc1d1b
203440097760600,0,17,117f527ff7fd1d1b
203440097766400,0,17,117f527ff7fd1d1b
203440097772500,0,17,117f527ff7fd1d1b
203440097778300,0,17,117f527ff7fd1d1b
203440097784200,0,17,117f527ff7fd1d1b
203440097790500,0,17,117f527fe7fc1d1b
203440097798200,0,17,117f527ff7fd1d1b
203440097804600,0,17,117f528007fd1d1b
203440097811400,0,17,117f527fe7fd1d1b
203440097817500,0,17,117f527ff7fd1d1b
203440097833600,0,17,117f527fe7fd1d1b
203440097839800,0,17,117f527ff7fd1d1b
203440097851300,0,17,117f527ff7fd1d1b
203440097859900,0,17,117f528007fd1d1b
203440097868300,0,17,117f528007fc1d1b
203440097886400,0,17,117f527ff7fc1d1b
203440097894100,0,17,117f527fe7fc1d1b
203440097901100,0,17,117f527ff7fc1d1b
203440097911500,0,17,117f528007fc1d1b
203440097917300,0,17,117f527ff7fb1d1b
203440097922900,0,17,117f528007fb1d1b
203440097928400,0,17,117f527fe7fb1d1b
203440097933900,0,17,117f527ff7fb1d1b
203440097939500,0,17,117f527ff7fc1d1b
203440097945500,0,17,117f528007fb1d1b
203440097951400,0,17,117f527ff7fb1d1b
203440097956800,0,17,117f527ff7fb1d1b
203440097962400,0,17,117f527ff7fc1d1b
203440097968000,0,17,117f527ff7fb1d1b
203440097973400,0,17,117f527ff7fc1d1b
203440097979100,0,17,117f527ff7fb1d1b
203440097984800,0,17,117f527ff7fb1d1b
203440097990200,0,17,117f527ff7fb1d1b
203440097996600,0,17,117f527ff7fb1d1b
203440098002200,0,17,117f527ff7fb1d1b
203440098007600,0,17,117f527ff7fc1d1b
203440098013100,0,17,117f527ff7fc1d1b
203440098018500,0,17,117f527ff7fc1d1b
203440098024100,0,17,117f527ff7fc1d1b
203440098029600,0,17,117f527ff7fc1d1b
203440098035100,0,17,117f528007fc1d1b
203440098040600,0,17,117f527ff7fc1d1b
203440098048000,0,17,117f527ff7fc1d1b
203440098053400,0,17,117f527ff7fc1d1b
203440098058800,0,17,117f528007fc1d1b
203440098064400,0,17,117f527ff7fc1d1b
203440098069900,0,17,117f527ff7fc1d1b
203440098075900,0,17,117f527ff7fc1d1b
203440098081500,0,17,117f527ff7fc1d1b
203440098087000,0,17,117f527ff7fc1d1b
203440098092500,0,17,117f527ff7fc1d1b
203440098098300,0,17,117f527ff7fc1d1b
203440098103900,0,17,117f527ff7fc1d1b
203440098109400,0,17,117f527fe7fd1d1b
203440098115000,0,17,117f527fe7fd1d1b
203440098120600,0,17,117f527ff7fd1d1b
203440098126300,0,17,117f527ff7fd1d1b
203440098132000,0,17,117f528007fd1d1b
203440098137700,0,17,117f528007fd1d1b
203440098143600,0,17,117f527ff7fd1d1b
203440098149400,0,17,117f527ff7fd1d1b
203440098155100,0,17,117f527fe7fc1d1b
203440098160600,0,17,117f527ff7fc1d1b
203440098165900,0,17,117f528007fc1d1b
203440098171700,0,17,117f527ff7fc1d1b
203440098177200,0,17,117f527ff7fc1d1b
203440098183600,0,17,117f527fe7fc1d1b
203440098189200,0,17,117f528007fc1d1b
203440098194700,0,17,117f528007fc1d1b
203440098200100,0,17,117f527ff7fc1d1b
203440098207100,0,17,117f527ff7fb1d1b
203440098212400,0,17,117f527ff7fc1d1b
203440098217700,0,17,117f527fe7fb1d1b
203440098223200,0,17,117f527fe7fb1d1b
203440098228700,0,17,117f527fe7fb1d1b
203440098234200,0,17,117f527ff7fc1d1b
203440098239700,0,17,117f527ff7fc1d1b
203440098245300,0,17,117f527ff7fc1d1b
203440098250800,0,17,117f528007fc1d1b
203440098256300,0,17,117f527ff7fc1d1b
203440098261800,0,17,117f527ff7fc1d1b
203440098268100,0,17,117f528007fc1d1b
203440098273600,0,17,117f527ff7fb1d1b
203440098280100,0,17,117f527ff7fb1d1b
203440098285700,0,17,117f527ff7fc1d1b
203440098291200,0,17,117f527fe7fb1d1b
203440098296900,0,17,117f527ff7fb1d1b
203440098302600,0,17,117f527ff7fb1d1b
203440098318500,0,17,117f527ff7fb1d1b
203440098325300,0,17,117f528007fb1d1b
203440098330800,0,17,117f527ff7fb1d1b
203440098336700,0,17,117f527ff7fb1d1b
203440098350300,0,17,117f527ff7fc1d1b
203440098357700,0,17,117f527fe7fc1d1b
203440208781700,0,17,117f527fe7fc1d1b
203440208829100,0,17,117f527ff7fc1d1b
203440208837900,0,17,117f528007fc1d1b
203440208844500,0,17,117f528007fc1d1b
203440208850900,0,17,117f527ff7fc1d1b
203440208862300,0,17,117f527ff7fc1d1b
203440208879500,0,17,117f527ff7fc1d1b
203440208889200,0,17,117f527fe7fc1d1b
203440208907600,0,17,117f528007fd1d1b
203440208914200,0,17,117f527ff7fd1d1b
203440208920400,0,17,117f527ff7fc1d1b
203440208926100,0,17,117f528007fc1d1b
203440208933000,0,17,117f527ff7fc1d1b
203440208943500,0,17,117f527fe7fc1d1b
203440208950300,0,17,117f527fe7fd1d1b
203440208956300,0,17,117f527ff7fd1d1b
203440208963000,0,17,117f527ff7fc1d1b
203440208970300,0,17,117f528007fc1d1b
203440208977000,0,17,117f528007fc1d1b
203440208984000,0,17,117f527ff7fc1d1b
203440208990400,0,17,117f527fe7fd1d1b
203440208996000,0,17,117f527fe7fd1d1b
203440209002000,0,17,117f527ff7fd1d1b
203440209008300,0,17,117f528007fd1d1b
203440209014600,0,17,117f528007fd1d1b
203440209021800,0,17,117f527ff7fc1d1b
203440209028200,0,17,117f527ff7fc1d1b
203440209035700,0,17,117f528007fc1d1b
203440209042400,0,17,117f527ff7fc1d1b
203440209048500,0,17,117f527ff7fc1d1b
203440209054100,0,17,117f527ff7fc1d1b
203440209059800,0,17,117f527fe7fc1d1b
203440209065500,0,17,117f527ff7fc1d1b
203440209073900,0,17,117f527ff7fc1d1b
203440209083300,0,17,117f528007fc1d1b
203440209092100,0,17,117f527fe7fb1d1b
203440209104100,0,17,117f527ff7fb1d1b
203440209112800,0,17,117f528007fb1d1b
203440209119800,0,17,117f527ff7fc1d1b
203440209128200,0,17,117f528007fc1d1b
203440209140300,0,17,117f527ff7fb1d1b
203440209150000,0,17,117f527ff7fb1d1b
203440209159000,0,17,117f527ff7fb1d1b
203440209166000,0,17,117f527ff7fb1d1b
203440209173300,0,17,117f527ff7fb1d1b
203440209179600,0,17,117f527ff7fc1d1b
203440209185900,0,17,117f527ff7fc1d1b
203440209192400,0,17,117f527ff7fc1d1b
203440209198600,0,17,117f527fe7fc1d1b
203440209204700,0,17,117f527fe7fd1d1b
203440209210800,0,17,117f527ff7fd1d1b
203440209217900,0,17,117f528007fd1d1b
203440209224000,0,17,117f527ff7fd1d1b
203440209239300,0,17,117f527fe7fd1d1b
203440209247200,0,17,117f527fe7fc1d1b
203440209253300,0,17,117f527ff7fc1d1b
203440209259600,0,17,117f528007fd1d1b
203440209265900,0,17,117f527ff7fd1d1b
203440209272200,0,17,117f527fe7fd1d1b
203440209280600,0,17,117f527ff7fd1d1b
203440209286700,0,17,117f528007fc1d1b
203440209294900,0,17,117f527ff7fc1d1b
203440209303500,0,17,117f527ff7fc1d1b
203440209314600,0,17,117f527ff7fc1d1b
203440209323700,0,17,117f527ff7fc1d1b
203440209336900,0,17,117f527ff7fc1d1b
203440209343700,0,17,117f527ff7fc1d1b
203440209349800,0,17,117f527ff7fc1d1b
203440209357700,0,17,117f527ff7fc1d1b
203440209364800,0,17,117f527fe7fc1d1b
203440209371100,0,17,117f527ff7fc1d1b
203440209377100,0,17,117f527ff7fc1d1b
203440209385200,0,17,117f527ff7fc1d1b
203440209391200,0,17,117f527ff7fc1d1b
203440209397300,0,17,117f527ff7fc1d1b
203440209403300,0,17,117f527ff7fc1d1b
203440209409800,0,17,117f528007fc1d1b
203440209416300,0,17,117f527ff7fc1d1b
203440209425000,0,17,117f527fe7fc1d1b
203440209431600,0,17,117f527ff7fc1d1b
203440209437800,0,17,117f527fe7fc1d1b
203440209443700,0,17,117f527ff7fc1d1b
203440209450100,0,17,117f527ff7fc1d1b
203440209459600,0,17,117f527fe7fc1d1b
203440209465900,0,17,117f528007fc1d1b
203440209471600,0,17,117f528007fc1d1b
203440209477200,0,17,117f527ff7fc1d1b
203440209483900,0,17,117f527ff7fb1d1b
203440209489700,0,17,117f527ff7fb1d1b
203440209496200,0,17,117f527ff7fb1d1b
203440209502900,0,17,117f527ff7fb1d1b
203440209510100,0,17,117f527ff7fb1d1b
203440209516700,0,17,117f527ff7fb1d1b
203440209522600,0,17,117f527ff7fb1d1b
203440209528700,0,17,117f527fe7fb1d1b
203440209535800,0,17,117f527fe7fb1d1b
203440209541600,0,17,117f527ff7fc1d1b
203440209547600,0,17,117f527ff7fc1d1b
203440209553400,0,17,117f528007fc1d1b
203440209559100,0,17,117f527ff7fd1d1b
203440209565100,0,17,117f527ff7fd1d1b
203440209571400,0,17,117f527ff7fc1d1b
203440209577200,0,17,117f527fe7fd1d1b
203440209582800,0,17,117f528007fd1d1b
203440209588500,0,17,117f527ff7fd1d1b
203440209594400,0,17,117f527fe7fc1d1b
203440209600200,0,17,117f527ff7fd1d1b
203440209607400,0,17,117f528007fd1d1b
203440209616600,0,17,117f528007fd1d1b
203440209622800,0,17,117f527ff7fd1d1b
203440209628400,0,17,117f527ff7fd1d1b
203440318567800,0,17,117f527ff7fd1d1b
203440318603600,0,17,117f527fe7fd1d1b
203440318612200,0,17,117f527ff7fc1d1b
203440318619900,0,17,117f528007fc1d1b
203440318626200,0,17,117f527ff7fc1d1b
203440318637900,0,17,117f527ff7fc1d1b
203440318655400,0,17,117f527ff7fc1d1b
203440318665000,0,17,117f528007fc1d1b
203440318672100,0,17,117f527ff7fb1d1b
203440318678300,0,17,117f527ff7fb1d1b
203440318684400,0,17,117f527ff7fb1d1b
203440318690300,0,17,117f527ff7fb1d1b
203440318697200,0,17,117f527ff7fc1d1b
203440318704300,0,17,117f527ff7fb1d1b
203440318713600,0,17,117f528007fb1d1b
203440318719400,0,17,117f527ff7fb1d1b
203440318725400,0,17,117f527ff7fb1d1b
203440318731100,0,17,117f527ff7fc1d1b
