t_host_mono_ns,pose,reg,x,y,z,age_s
196482205628500,当前姿态,1,0.09467361867427826,-0.17785458266735077,9.797746658325195,0.0004330999800004065
196482205631500,当前姿态,2,-0.00011886470019817352,0.00629109563305974,0.007220889907330275,0.0004175999783910811
196482205632600,当前姿态,3,-1.046756386756897,-0.39197757840156555,27.226974487304688,0.0004000999906565994
196482207087500,当前姿态,1,0.07318511605262756,-0.17791247367858887,9.783565521240234,0.0003708000003825873
196482207088200,当前姿态,2,0.002011663746088743,0.010552153922617435,-0.0034317532554268837,0.00035180000122636557
196482207088700,当前姿态,3,-1.0467889308929443,-0.391021728515625,27.22698974609375,0.00033290000283159316
196482208593700,当前姿态,1,0.07318511605262756,-0.17791247367858887,9.783565521240234,0.00044949998846277595
196482208594500,当前姿态,2,0.00946851447224617,0.010552153922617435,-0.004497017711400986,0.0004273999948054552
196482208595000,当前姿态,3,-1.0462137460708618,-0.39033985137939453,27.226720809936523,0.0004068000125698745
196482210097700,当前姿态,1,0.05937263369560242,-0.1992710679769516,9.833721160888672,0.0003902000025846064
196482210098700,当前姿态,2,0.005207457114011049,0.004160567186772823,-0.0055622817017138,0.0003716999781318009
196482210099100,当前姿态,3,-1.0459721088409424,-0.38924118876457214,27.226119995117188,0.0003521000035107136
196482211599300,当前姿态,1,0.04510754346847534,-0.18497607111930847,9.847892761230469,0.0004524000105448067
196482211600100,当前姿态,2,-0.00011886470019817352,0.00629109563305974,-0.0034317532554268837,0.00043220000225119293
196482211600500,当前姿态,3,-1.0460714101791382,-0.38821378350257874,27.225942611694336,0.0004123000253457576
196482213108800,当前姿态,1,0.03725089132785797,-0.11362504959106445,9.804462432861328,0.0004057000041939318
196482213110400,当前姿态,2,-0.015032565221190453,0.0030953027307987213,0.0029598327819257975,0.0003887000202666968
196482213111000,当前姿态,3,-1.0449867248535156,-0.38565027713775635,27.226119995117188,0.0003682999813463539
196482214611900,当前姿态,1,0.10108238458633423,-0.0921674594283104,9.768383026123047,0.00044930001604370773
196482214612700,当前姿态,2,-0.022489415481686592,0.005225831642746925,-0.0023664887994527817,0.0004290999786462635
196482214613200,当前姿态,3,-1.0444488525390625,-0.38586747646331787,27.225933074951172,0.00040889999945648015
196482216120300,当前姿态,1,0.14437566697597504,-0.1635347455739975,9.776044845581055,0.0004023000074084848
196482216121600,当前姿态,2,-0.017163094133138657,0.010552153922617435,-0.0076928106136620045,0.00038460001815110445
196482216122100,当前姿态,3,-1.0453956127166748,-0.3878306448459625,27.224918365478516,0.000364200008334592
196482217621000,当前姿态,1,0.10889355838298798,-0.17784756422042847,9.790565490722656,0.000457199988886714
196482217621800,当前姿态,2,-0.011836772784590721,0.005225831642746925,-0.0034317532554268837,0.0004374999844003469
196482217622100,当前姿态,3,-1.046034574508667,-0.38821378350257874,27.224721908569336,0.0004178000090178102
196482219126200,当前姿态,1,0.05187751352787018,-0.2065473198890686,9.769657135009766,0.0003279000229667872
196482219126800,当前姿态,2,-0.002249393379315734,0.00629109563305974,-0.0034317532554268837,0.000309199996991083
196482219127100,当前姿态,3,-1.0473965406417847,-0.3873981833457947,27.22431755065918,0.0002908000024035573
196482220235900,当前姿态,1,0.05187751352787018,-0.2065473198890686,9.769657135009766,0.0014374000020325184
196482220236800,当前姿态,2,-0.002249393379315734,0.00629109563305974,-0.0034317532554268837,0.001419100008206442
196482220237300,当前姿态,3,-1.0473965406417847,-0.3873981833457947,27.22431755065918,0.001400900015141815
196482222107200,当前姿态,1,0.023301690816879272,-0.20660194754600525,9.762630462646484,0.001789200003258884
196482222108900,当前姿态,2,0.002011663746088743,0.010552153922617435,-0.0023664887994527817,0.0017701000033412129
196482222109400,当前姿态,3,-1.047855019569397,-0.3856857419013977,27.224184036254883,0.0017513000057078898
196482223633300,当前姿态,1,0.030434563755989075,-0.18511836230754852,9.78378677368164,0.001383300026645884
196482223634700,当前姿态,2,0.0009463997557759285,0.011617418378591537,0.0029598327819257975,0.0013636999938171357
196482223635300,当前姿态,3,-1.0481566190719604,-0.38211116194725037,27.22440528869629,0.001344999996945262
196482225181000,当前姿态,1,0.0660073459148407,-0.1636207103729248,9.790582656860352,0.001425900001777336
196482225182100,当前姿态,2,0.010533777996897697,-0.007557340431958437,0.00615562591701746,0.0014076000079512596
196482225183600,当前姿态,3,-1.046586036682129,-0.38149845600128174,27.224910736083984,0.0013897000171709806
