t_host_mono_ns,kind,channel,can_id
195912974799800,refresh,0,1
195912999481900,refresh,0,1
195912999713600,refresh,0,1
195913099714400,refresh,0,1
195913124179500,refresh,0,1
195913124398300,refresh,0,1
195913224399000,refresh,0,1
195913251385500,refresh,0,1
195913351386300,refresh,0,1
195913374115700,refresh,0,1
195913374432100,refresh,0,1
195913474433000,refresh,0,1
195913502424700,refresh,0,1
195913602425400,refresh,0,1
195913625197700,refresh,0,1
195913725198500,refresh,0,1
195913752146700,refresh,0,1
195913752260900,refresh,0,1
195913852261900,refresh,0,1
195913877444900,refresh,0,1
195913877787900,refresh,0,1
195913977788800,refresh,0,1
195914000853900,refresh,0,1
195914100854700,refresh,0,1
195914126923800,refresh,0,1
195914127103000,refresh,0,1
195914227104000,refresh,0,1
195914251474900,refresh,0,1
195914251853700,refresh,0,1
195914351854700,refresh,0,1
195914378365900,refresh,0,1
195914378670700,refresh,0,1
195914478764600,refresh,0,1
195914505956800,refresh,0,1
195914606021200,refresh,0,2
195914631049700,refresh,0,2
195914731050500,refresh,0,2
195914758517500,refresh,0,2
195914858518200,refresh,0,2
195914883663200,refresh,0,2
195914983791300,refresh,0,2
195915009866500,refresh,0,2
195915109867300,refresh,0,2
195915136457400,refresh,0,2
195915136916500,refresh,0,2
195915236917200,refresh,0,2
195915262871500,refresh,0,2
195915362872300,refresh,0,2
195915388209300,refresh,0,2
195915488210100,refresh,0,2
195915513121400,refresh,0,2
195915613122100,refresh,0,2
195915639080400,refresh,0,2
195915639211200,refresh,0,2
195915739212000,refresh,0,2
195915767022600,refresh,0,2
195915867023600,refresh,0,2
195915888454800,refresh,0,2
195915888671500,refresh,0,2
195915988672300,refresh,0,2
195916015259200,refresh,0,2
195916015507600,refresh,0,2
195916115508600,refresh,0,2
195916140252100,refresh,0,2
195916240253000,refresh,0,2
195916265933800,refresh,0,2
195916365934700,refresh,0,2
195916389734000,refresh,0,2
195916390057700,refresh,0,2
195916490058600,refresh,0,2
195916514647600,refresh,0,2
195916614648400,refresh,0,2
195916640275800,refresh,0,2
195916640456700,refresh,0,2
195916740457500,refresh,0,2
195916764253500,refresh,0,2
195916764664600,refresh,0,2
195916864665300,refresh,0,2
195916889907400,refresh,0,2
195916890221200,refresh,0,2
195916990222000,refresh,0,2
195917018220700,refresh,0,2
195917018462500,refresh,0,2
195917118463700,refresh,0,2
195917145645900,refresh,0,2
195917245646600,refresh,0,2
195917271904100,refresh,0,2
195917272038400,refresh,0,2
195917372039200,refresh,0,2
195917398697800,refresh,0,2
195917498698500,refresh,0,2
195917523460500,refresh,0,2
195917523686100,refresh,0,2
195917623687000,refresh,0,2
195917648382200,refresh,1,3
195917748382900,refresh,1,3
195917772935400,refresh,1,3
195917773208800,refresh,1,3
195917873209600,refresh,1,3
195917899183500,refresh,1,3
195917899429300,refresh,1,3
195917999430100,refresh,1,3
195918025019200,refresh,1,3
195918025224600,refresh,1,3
195918125225400,refresh,1,3
195918150893200,refresh,1,3
195918151089800,refresh,1,3
195918251090600,refresh,1,3
195918276160000,refresh,1,3
195918276335400,refresh,1,3
195918376336600,refresh,1,3
195918401683800,refresh,1,3
195918501709100,refresh,1,3
195918527150400,refresh,1,3
195918527466600,refresh,1,3
195918627467200,refresh,1,3
195918653852700,refresh,1,3
195918654011400,refresh,1,3
195918754012300,refresh,1,3
195918779421500,refresh,1,3
195918779665600,refresh,1,3
195918879666300,refresh,1,3
195918904818700,refresh,1,3
195918905006000,refresh,1,3
195919005006800,refresh,1,3
195919031035000,refresh,1,3
195919131035700,refresh,1,3
195919155034800,refresh,1,3
195919155229000,refresh,1,3
195919255229700,refresh,1,3
195919280615000,refresh,1,3
195919280826200,refresh,1,3
195919380827000,refresh,1,3
195919405361600,refresh,1,3
195919405656800,refresh,1,3
195919505657700,refresh,1,3
195919531056800,refresh,1,3
195919531909900,refresh,1,3
195919631910600,refresh,1,3
195919657345900,refresh,1,3
195919657529400,refresh,1,3
195919757530000,refresh,1,3
195919783153200,refresh,1,3
195919783360200,refresh,1,3
195919883361300,refresh,1,3
195919907147300,refresh,1,3
195920007147900,refresh,1,3
195920032985900,refresh,1,3
195920033139400,refresh,1,3
195920133140200,refresh,1,3
195920160446300,refresh,1,3
195920160809700,refresh,1,3
195920260823700,refresh,1,3
195920287031300,refresh,1,3
195920287486100,refresh,1,4
195920387486700,refresh,1,4
195920429672900,refresh,1,4
195920429864000,refresh,1,4
195920529864800,refresh,1,4
195920555042400,refresh,1,4
195920655043300,refresh,1,4
195920681981700,refresh,1,4
195920781982500,refresh,1,4
195920808121300,refresh,1,4
195920908122000,refresh,1,4
195920934186000,refresh,1,4
195921034186800,refresh,1,4
195921059062700,refresh,1,4
195921059649500,refresh,1,4
195921159650300,refresh,1,4
195921184351400,refresh,1,4
195921184616200,refresh,1,4
195921284616900,refresh,1,4
195921309701600,refresh,1,4
195921409702400,refresh,1,4
195921436243000,refresh,1,4
195921436628500,refresh,1,4
195921536629400,refresh,1,4
195921562167200,refresh,1,4
195921662168100,refresh,1,4
195921687121900,refresh,1,4
195921687250400,refresh,1,4
195921787251200,refresh,1,4
195921812684800,refresh,1,4
195921812860000,refresh,1,4
195921912860900,refresh,1,4
195921938914000,refresh,1,4
195921939164900,refresh,1,4
195922039166000,refresh,1,4
195922063670700,refresh,1,4
195922063871900,refresh,1,4
195922163872700,refresh,1,4
195922190614200,refresh,1,4
195922290615100,refresh,1,4
195922315159100,refresh,1,4
195922315617800,refresh,1,4
195922415618700,refresh,1,4
195922441701800,refresh,1,4
195922441940600,refresh,1,4
195922541941400,refresh,1,4
195922567499000,refresh,1,4
195922667499800,refresh,1,4
195922694606700,refresh,1,4
195922694875200,refresh,1,4
195922794876300,refresh,1,4
195922820692400,refresh,1,4
195922820920700,refresh,1,4
195922920921500,refresh,1,4
195922945145000,refresh,1,4
195922945330900,refresh,1,4
195923045331900,refresh,1,4
195923071101300,refresh,1,4
195923171102100,refresh,1,4
195923197029700,refresh,1,4
195923197231900,refresh,0,5
195923297232800,refresh,0,5
195923322809800,refresh,0,5
195923422810500,refresh,0,5
195923449195000,refresh,0,5
195923549195800,refresh,0,5
195923573556800,refresh,0,5
195923673557700,refresh,0,5
195923698280400,refresh,0,5
195923798281200,refresh,0,5
195923823200200,refresh,0,5
195923823487100,refresh,0,5
195923923487800,refresh,0,5
195923948525500,refresh,0,5
195923948677700,refresh,0,5
195924048678700,refresh,0,5
195924073950400,refresh,0,5
195924173951000,refresh,0,5
195924200826200,refresh,0,5
195924300846500,refresh,0,5
195924325938800,refresh,0,5
195924326506500,refresh,0,5
195924426507600,refresh,0,5
195924452799800,refresh,0,5
195924453021200,refresh,0,5
195924553022000,refresh,0,5
195924577459600,refresh,0,5
195924577879200,refresh,0,5
195924677880100,refresh,0,5
195924702906000,refresh,0,5
195924802906900,refresh,0,5
195924827355800,refresh,0,5
195924927356600,refresh,0,5
195924951499600,refresh,0,5
195924951703600,refresh,0,5
195925051704300,refresh,0,5
195925077229000,refresh,0,5
195925077333000,refresh,0,5
195925177333800,refresh,0,5
195925204388500,refresh,0,5
195925304389400,refresh,0,5
195925331517700,refresh,0,5
195925431518500,refresh,0,5
195925458238500,refresh,0,5
195925458432900,refresh,0,5
195925558433800,refresh,0,5
195925585873500,refresh,0,5
195925685874300,refresh,0,5
195925710825600,refresh,0,5
195925810826400,refresh,0,5
195925835889200,refresh,0,5
195925836546000,refresh,0,5
195925936546700,refresh,0,5
195925963366800,refresh,0,5
195926063367600,refresh,0,5
195926089085900,refresh,0,5
195926089373000,refresh,0,5
195926189374000,refresh,0,5
195926216930400,refresh,0,5
195926317024100,refresh,0,5
195926342384100,refresh,0,6
195926442385200,refresh,0,6
195926466058600,refresh,0,6
195926466358100,refresh,0,6
195926566371900,refresh,0,6
195926591989100,refresh,0,6
195926592338700,refresh,0,6
195926692339500,refresh,0,6
195926718681000,refresh,0,6
195926718850900,refresh,0,6
195926818851700,refresh,0,6
195926843300600,refresh,0,6
195926843458600,refresh,0,6
195926943459600,refresh,0,6
195926968726900,refresh,0,6
195927068739300,refresh,0,6
195927095596200,refresh,0,6
195927195597200,refresh,0,6
195927220245000,refresh,0,6
195927220440600,refresh,0,6
195927320441400,refresh,0,6
195927346624400,refresh,0,6
195927346773200,refresh,0,6
195927446774000,refresh,0,6
195927472854900,refresh,0,6
195927473050800,refresh,0,6
195927573051500,refresh,0,6
195927599099600,refresh,0,6
195927599335300,refresh,0,6
195927699336100,refresh,0,6
195927724584900,refresh,0,6
195927724862500,refresh,0,6
195927824863400,refresh,0,6
195927850864600,refresh,0,6
195927950865900,refresh,0,6
195927975734800,refresh,0,6
195927975875800,refresh,0,6
195928075876400,refresh,0,6
195928102152500,refresh,0,6
195928102447200,refresh,0,6
195928202448100,refresh,0,6
195928229562200,refresh,0,6
195928229759100,refresh,0,6
195928329760200,refresh,0,6
195928355990900,refresh,0,6
195928356429900,refresh,0,6
195928456430800,refresh,0,6
195928482321300,refresh,0,6
195928582322100,refresh,0,6
195928607626300,refresh,0,6
195928707627200,refresh,0,6
195928734413200,refresh,0,6
195928834414200,refresh,0,6
195928860055900,refresh,0,6
195928960056600,refresh,0,6
195928983520600,refresh,0,6
195928983710300,refresh,0,6
195929083711000,refresh,0,6
195929109564000,refresh,0,6
195929209564800,refresh,0,6
195929236155100,refresh,1,7
195929336389600,refresh,1,7
195929361746500,refresh,1,7
195929361932700,refresh,1,7
195929461933400,refresh,1,7
195929488282900,refresh,1,7
195929588283700,refresh,1,7
195929615558000,refresh,1,7
195929715558900,refresh,1,7
195929740232000,refresh,1,7
195929840232700,refresh,1,7
195929866564800,refresh,1,7
195929866727800,refresh,1,7
195929966728400,refresh,1,7
195929992100500,refresh,1,7
195930092101400,refresh,1,7
195930119287500,refresh,1,7
195930119538700,refresh,1,7
195930219539700,refresh,1,7
195930244850400,refresh,1,7
195930344851300,refresh,1,7
195930369716000,refresh,1,7
195930372299500,refresh,1,7
195930472300200,refresh,1,7
195930496298900,refresh,1,7
195930496557500,refresh,1,7
195930596558300,refresh,1,7
195930622794500,refresh,1,7
195930623082900,refresh,1,7
195930723083700,refresh,1,7
195930746707400,refresh,1,7
195930846708200,refresh,1,7
195930873385200,refresh,1,7
195930973386000,refresh,1,7
195930998261400,refresh,1,7
195930998514900,refresh,1,7
195931098516200,refresh,1,7
195931123689500,refresh,1,7
195931123968200,refresh,1,7
195931223968900,refresh,1,7
195931249190000,refresh,1,7
195931249693000,refresh,1,7
195931349693900,refresh,1,7
195931375609500,refresh,1,7
195931475610500,refresh,1,7
195931501993900,refresh,1,7
195931601994500,refresh,1,7
195931629228000,refresh,1,7
195931729228800,refresh,1,7
195931755352400,refresh,1,7
195931855353300,refresh,1,7
195931882731300,refresh,1,7
195931883051400,refresh,1,7
195931983052400,refresh,1,7
195932007840000,refresh,1,7
195932008062000,refresh,1,7
195932108062900,refresh,1,7
195932133451200,refresh,1,7
195932133733400,refresh,1,7
195932233734100,refresh,1,7
195932261393900,refresh,1,8
195932361394700,refresh,1,8
195932388716600,refresh,1,8
195932488717700,refresh,1,8
195932514475800,refresh,1,8
195932614476500,refresh,1,8
195932642522500,refresh,1,8
195932642793100,refresh,1,8
195932742793900,refresh,1,8
195932765045100,refresh,1,8
195932865045900,refresh,1,8
195932892293700,refresh,1,8
195932892890900,refresh,1,8
195932992891600,refresh,1,8
195933017048400,refresh,1,8
195933117049200,refresh,1,8
195933140618600,refresh,1,8
195933240619400,refresh,1,8
195933266314900,refresh,1,8
195933266452100,refresh,1,8
195933366452800,refresh,1,8
195933393374400,refresh,1,8
195933393752300,refresh,1,8
195933493753200,refresh,1,8
195933519731300,refresh,1,8
195933519906300,refresh,1,8
195933619907000,refresh,1,8
195933646093200,refresh,1,8
195933646275100,refresh,1,8
195933746276000,refresh,1,8
195933770657100,refresh,1,8
195933771005700,refresh,1,8
195933871006500,refresh,1,8
195933897755300,refresh,1,8
195933898030600,refresh,1,8
195933998031300,refresh,1,8
195934023399300,refresh,1,8
195934023567600,refresh,1,8
195934123568400,refresh,1,8
195934149783900,refresh,1,8
195934249784700,refresh,1,8
195934274934200,refresh,1,8
195934275058600,refresh,1,8
195934375059400,refresh,1,8
195934401472800,refresh,1,8
195934401681500,refresh,1,8
195934501682500,refresh,1,8
195934526638000,refresh,1,8
195934526839400,refresh,1,8
195934626840100,refresh,1,8
195934653605200,refresh,1,8
195934653824900,refresh,1,8
195934753825600,refresh,1,8
195934778516800,refresh,1,8
195934778837900,refresh,1,8
195934878838700,refresh,1,8
195934903819100,refresh,1,8
195934904226500,refresh,1,8
195935004227500,refresh,1,8
195935029197900,refresh,1,8
195935029740300,refresh,0,1
195935031223500,refresh,0,2
195935032720700,refresh,1,3
195935034392000,refresh,1,4
195935036016600,refresh,0,5
195935037617200,refresh,0,6
195935039226800,refresh,1,7
195935040807100,refresh,1,8
195935042478900,refresh,0,1
195935044176400,refresh,0,2
195935045490700,refresh,1,3
195935047176100,refresh,1,4
195935048986400,refresh,0,5
195935050555700,refresh,0,6
195935052345600,refresh,1,7
195935054072300,refresh,1,8
195935055365800,refresh,0,1
195935057124900,refresh,0,2
195935058829000,refresh,1,3
195935060694400,refresh,1,4
195935062093300,refresh,0,5
195935063808500,refresh,0,6
195935065468900,refresh,1,7
195935067173800,refresh,1,8
195935068952000,refresh,0,1
195935070706700,refresh,0,2
195935072127700,refresh,1,3
195935073869600,refresh,1,4
195935075625600,refresh,0,5
195935076924700,refresh,0,6
195935078649800,refresh,1,7
195935080275500,refresh,1,8
195935081885400,refresh,0,1
195935083517500,refresh,0,2
195935085131300,refresh,1,3
195935086762000,refresh,1,4
195935088372500,refresh,0,5
195935089963100,refresh,0,6
195935091617000,refresh,1,7
195935095544000,refresh,1,8
195935097150000,refresh,0,1
195935098761300,refresh,0,2
195935100343200,refresh,1,3
195935101960100,refresh,1,4
195935103649200,refresh,0,5
195935105311200,refresh,0,6
195935107098500,refresh,1,7
195935109044200,refresh,1,8
195935110773700,refresh,0,1
195935112362600,refresh,0,2
195935114036500,refresh,1,3
195935115419100,refresh,1,4
195935117411400,refresh,0,5
195935118661700,refresh,0,6
195935122939800,refresh,1,7
195935125242900,refresh,1,8
195935126883600,refresh,0,1
195935128500600,refresh,0,2
195935130095300,refresh,1,3
195935131712700,refresh,1,4
195935133323800,refresh,0,5
195935135017600,refresh,0,6
195935136659300,refresh,1,7
195935138387900,refresh,1,8
195935139713600,refresh,0,1
195935141318100,refresh,0,2
195935142966700,refresh,1,3
195935144688900,refresh,1,4
195935146049500,refresh,0,5
195935147719700,refresh,0,6
195935149446200,refresh,1,7
195935151093100,refresh,1,8
195935152773200,refresh,0,1
195935154634600,refresh,0,2
195935156415100,refresh,1,3
195935158032300,refresh,1,4
195935159694500,refresh,0,5
195935161357900,refresh,0,6
195935162960000,refresh,1,7
195935164659700,refresh,1,8
195935166388000,refresh,0,1
195935168073100,refresh,0,2
195935169928400,refresh,1,3
195935171134300,refresh,1,4
195935172845800,refresh,0,5
195935174616600,refresh,0,6
195935176226800,refresh,1,7
195935177892600,refresh,1,8
195935179614100,refresh,0,1
195935181229100,refresh,0,2
195935182841700,refresh,1,3
195935184487200,refresh,1,4
195935186202400,refresh,0,5
195935187540900,refresh,0,6
195935189277500,refresh,1,7
195935190989100,refresh,1,8
195935192699500,refresh,0,1
195935194440600,refresh,0,2
195935196162700,refresh,1,3
195935197793800,refresh,1,4
195935199452700,refresh,0,5
195935201080400,refresh,0,6
195935202782500,refresh,1,7
195935204071100,refresh,1,8
195935205786200,refresh,0,1
195935207600000,refresh,0,2
195935209384400,refresh,1,3
195935211118400,refresh,1,4
195935212799500,refresh,0,5
195935214523600,refresh,0,6
195935216230300,refresh,1,7
195935217978500,refresh,1,8
195935223432100,refresh,0,1
195935225059000,refresh,0,2
195935226644900,refresh,1,3
195935228381800,refresh,1,4
195935230010600,refresh,0,5
195935231604400,refresh,0,6
195935233283300,refresh,1,7
195935234682200,refresh,1,8
195935236273900,refresh,0,1
195935237928500,refresh,0,2
195935239587800,refresh,1,3
195935241260500,refresh,1,4
195935242978300,refresh,0,5
195935244750700,refresh,0,6
195935246370900,refresh,1,7
195935247970200,refresh,1,8
195935249780800,refresh,0,1
195935251004900,refresh,0,2
195935252699900,refresh,1,3
195935254436400,refresh,1,4
195935256073700,refresh,0,5
195935257696800,refresh,0,6
195935259244500,refresh,1,7
195935260840500,refresh,1,8
195935262508400,refresh,0,1
195935264139500,refresh,0,2
195935266002900,refresh,1,3
195935267283200,refresh,1,4
195935268883500,refresh,0,5
195935270463200,refresh,0,6
195935272038300,refresh,1,7
195935273646400,refresh,1,8
195935275372300,refresh,0,1
195935277058100,refresh,0,2
195935278687600,refresh,1,3
195935280298500,refresh,1,4
195935282109200,refresh,0,5
195935283372900,refresh,0,6
195935285023900,refresh,1,7
195935286680200,refresh,1,8
195935288387100,refresh,0,1
195935290034900,refresh,0,2
195935291666300,refresh,1,3
195935293276100,refresh,1,4
195935294963700,refresh,0,5
195935296589300,refresh,0,6
195935298286700,refresh,1,7
195935299681100,refresh,1,8
195935301257500,refresh,0,1
195935302882700,refresh,0,2
195935304598600,refresh,1,3
195935306196400,refresh,1,4
195935307778000,refresh,0,5
195935309283700,refresh,0,6
195935310792300,refresh,1,7
195935312432100,refresh,1,8
195935314182700,refresh,0,1
195935318104000,refresh,0,2
195935320105900,refresh,1,3
195935321726000,refresh,1,4
195935323395100,refresh,0,5
195935325040300,refresh,0,6
195935326628200,refresh,1,7
195935328384600,refresh,1,8
195935330185700,refresh,0,1
195935331568700,refresh,0,2
195935333240600,refresh,1,3
195935334972700,refresh,1,4
195935336634300,refresh,0,5
195935338219900,refresh,0,6
195935339816900,refresh,1,7
195935341375900,refresh,1,8
195935343067400,refresh,0,1
195935344919000,refresh,0,2
195935346346800,refresh,1,3
195935347989300,refresh,1,4
195935349746700,refresh,0,5
195935351355200,refresh,0,6
195935352953900,refresh,1,7
195935354609600,refresh,1,8
195935356200500,refresh,0,1
195935357826100,refresh,0,2
195935359852300,refresh,1,3
195935362810500,refresh,1,4
195935364476800,refresh,0,5
195935366046000,refresh,0,6
195935367667100,refresh,1,7
195935369240400,refresh,1,8
195935370873000,refresh,0,1
195935372489800,refresh,0,2
195935374110100,refresh,1,3
195935376062600,refresh,1,4
195935378326800,refresh,0,5
195935380090500,refresh,0,6
195935381760400,refresh,1,7
195935383353500,refresh,1,8
195935384964100,refresh,0,1
195935386542900,refresh,0,2
195935388101800,refresh,1,3
195935389679300,refresh,1,4
195935391346000,refresh,0,5
195935393028700,refresh,0,6
195935394741600,refresh,1,7
195935395936800,refresh,1,8
195935397600100,refresh,0,1
