t,target_sim,sim_off,sim_vel,tau,err
3.00002284348011e-07,0.3282598499254283,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.0010002999915741384,0.3287310880425653,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.002000299980863929,0.32920232150737716,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.003000299970153719,0.32967354566897994,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.00400029995944351,0.33014475587658143,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.0050002999487333,0.3306159474795273,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.00600029993802309,0.3310871158273467,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.007000299927312881,0.33155825626979835,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.008000299916602671,0.3320293641569164,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.009000299905892462,0.33250043483905634,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.010000299895182252,0.33297146366694075,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.011000299884472042,0.33344244599170536,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.012000299873761833,0.33391337716494496,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.013000299863051623,0.33438425253875903,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.014000299852341413,0.3348550674657978,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.015000299841631204,0.33532581729930816,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.016000299830920994,0.33579649739317935,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.017000299820210785,0.33626710310198904,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.018000299809500575,0.33673762978104893,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.019000299798790365,0.33720807278645076,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.020000299788080156,0.3376784274751121,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.021000299777369946,0.33814868920482216,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.022000299766659737,0.33861885333428765,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.023000299755949527,0.3390889152231784,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.024000299745239317,0.3395588702321736,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.025000299734529108,0.3400287137230071,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.026000299723818898,0.34049844105851335,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.02700029971310869,0.3409680476026733,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.02800029970239848,0.34143752872066013,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.02900029969168827,0.34190687977888473,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.03000029968097806,0.3423760961450419,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.03100029967026785,0.34284517318815544,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.03200029965955764,0.3433141062786245,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.03300029964884743,0.34378289078826896,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.03400029963813722,0.34425152209037496,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.03500029962742701,0.34471999555974087,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.0360002996167168,0.3451883065727228,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.03700029960600659,0.3456564505072802,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.03800029959529638,0.3461244227430216,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.03900029958458617,0.3465922186612499,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.040000299573875964,0.3470598336450085,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.041000299563165754,0.34752726307912624,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.042000299552455544,0.3479945023502636,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.043000299541745335,0.34846154684695757,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.044000299531035125,0.3489283919596677,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.045000299520324916,0.3493950330808212,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
0.046000299509614706,0.34986146560485876,0.3282597085526824,0.010989010989007397,-0.024420024420024333,1
