t,q_cmd,q_real,dq_real,tau,err
1.0326163000427186,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.034292100055609,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0357931000180542,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0374049000092782,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0391457000514492,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0407701000222005,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0425765000400133,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0442166000138968,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0457113000447862,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.047218200052157,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0489233000553213,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0505735000479035,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0521831000223756,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0537917000474408,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0555787000339478,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0571966000134125,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.058884099998977,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0605262000462972,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0621431000181474,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.063783100049477,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0653088000253774,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0669282000162639,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0686320000095293,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0702838000142947,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0719293000292964,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.073075600026641,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0745744000305422,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0761481000226922,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.077777500031516,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0795110000181012,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.081089300045278,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0827354000066407,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0843614000477828,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0859598000533879,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.087177100009285,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0883229000028223,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0899377000168897,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0915253999992274,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0931562000187114,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.094651600054931,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.095908600022085,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0975605000276119,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.0992352000321262,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.100874700001441,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1025050000171177,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1041785000124946,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.105704500048887,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1069633000297472,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.108560300024692,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1101866000099108,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1113626000005752,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.113004400045611,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.11472589999903,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.116356700018514,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1180208000005223,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1192785000312142,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.120446000015363,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1219545000349171,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1235925000510179,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1250565000227652,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1266316000255756,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1280634000431746,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.129716900002677,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.131366900051944,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1329489000490867,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1346010999986902,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1361154000042006,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1372733000316657,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1389237000257708,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1405465000425465,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1421288000419736,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1437745000002906,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1452324000420049,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1469105000142008,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1485952000366524,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.150220800016541,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1519412000197917,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1535643000388518,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1550460000289604,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.156560800038278,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1581811000360176,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1598020000383258,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1614296000334434,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1631204000441357,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1646552000311203,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.166279700002633,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1674773000413552,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1690876000211574,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1707350000506267,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1723533000331372,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1739475000067614,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1754518000525422,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1770421000546776,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1786768000456505,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1802867000224069,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1819520000135526,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1833428000099957,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1849367000395432,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.186540300026536,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.188176800031215,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1897529000416398,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1913363000494428,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1929645000491291,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.19472880003741,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1963375000050291,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.1979608000256121,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.199356800003443,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2009544000029564,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2026168000302278,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2042636000551283,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2055880000116304,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2073506000451744,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2090078000328504,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2107351000304334,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.212042500032112,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2136459000175819,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2151481000473723,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2167465000529774,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2184088000212796,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2201150000328198,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2213096000486985,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2226691000396386,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2240713000064716,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2255775000085123,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2273826000164263,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2285228000255302,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2301367000327446,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.231707600003574,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2333282000035979,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2348334000562318,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2363988000433892,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2380057000555098,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2395940000424162,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2411958000157028,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2428479000227526,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.244671799999196,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2463065000483766,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2478817000519484,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2494689000304788,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2511274000280537,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2527169000240974,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2543559000478126,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2558488000067882,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.257446000003256,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2592980000190437,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.0439560439560438,1
1.2614279000554234,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2630745000205934,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2645629000035115,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2661433000466786,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2678538000327535,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.269496600027196,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2711110000382178,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.272717600048054,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2745073000551201,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2759118000394665,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2776320000411943,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2792240000562742,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.280834400036838,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2824715000460856,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2841470999992453,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2856664000428282,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2874299000250176,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.289294800022617,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2912028999999166,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2926634000032209,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2949381000362337,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2965280000353232,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.298171300033573,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.2998054000199772,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3014817000366747,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3032107000472024,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3048473000526428,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.306728000054136,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3084624000475742,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3101433000410907,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3117679000133649,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3134161000489257,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.314922000048682,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.316698800015729,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3181268000043929,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.319770400004927,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3216767000267282,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3233721000142395,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3247685000533238,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3264901000075042,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3278995000291616,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3295393000007607,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3311046000453644,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3326895000063814,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3342914000386372,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3353949000011198,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3370690000010654,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3389230000320822,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3406783000100404,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3420516000478528,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3435357000562362,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.345047200040426,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3465286000282504,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.348218800034374,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3498799000517465,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3519404000253417,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3532325000269338,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3548006000346504,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3561881000059657,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3576663000276312,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.359392200014554,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.361073000007309,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.362800300004892,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3644103000406176,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.365527700050734,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3671596000203863,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3687772000557743,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3704477000283077,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3718731000553817,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3735218000365421,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3750035000266507,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3766093000303954,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3782275000121444,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3798395000048913,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3817757000215352,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3834030000143684,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.384957000031136,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3867453000275418,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.388244800036773,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3899274000432342,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3914667000062764,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3928602000232786,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3945646000211127,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3961687000119127,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3976498000556603,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.3992509000236169,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.40089650003938,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.4027127000153996,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.4045650000334717,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.4062195000005886,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.4078283000271767,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.4094940000213683,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.4112174000474624,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.4126132000237703,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.4142277000355534,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.415544600051362,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.4171547000296414,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.418848400004208,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.4205073000048287,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.422116600035224,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.423718000005465,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.425222800055053,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.426821100001689,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
1.4284469000413083,0.01201647974364839,0.01201647974364839,-0.010989010989007397,-0.03418803418803407,1
