t,pos,vel
0.755,0.18558785381856957,0.010989010989007397
0.76,0.18558785381856957,0.010989010989007397
0.765,0.18558785381856957,0.010989010989007397
0.77,0.18558785381856957,0.010989010989007397
0.775,0.18558785381856957,0.010989010989007397
0.78,0.18558785381856957,0.010989010989007397
0.785,0.18558785381856957,0.010989010989007397
0.79,0.18558785381856957,0.010989010989007397
0.795,0.18558785381856957,0.010989010989007397
0.8,0.18558785381856957,0.010989010989007397
0.805,0.18558785381856957,0.010989010989007397
0.81,0.18558785381856957,0.010989010989007397
0.8150000000000001,0.18558785381856957,0.010989010989007397
0.8200000000000001,0.18558785381856957,0.010989010989007397
0.8250000000000001,0.18558785381856957,0.010989010989007397
0.8300000000000001,0.18558785381856957,0.010989010989007397
0.835,0.18558785381856957,0.010989010989007397
0.84,0.18558785381856957,0.010989010989007397
0.845,0.18558785381856957,0.010989010989007397
0.85,0.18558785381856957,0.010989010989007397
0.855,0.18558785381856957,-0.010989010989007397
0.86,0.18558785381856957,-0.010989010989007397
0.865,0.18558785381856957,-0.010989010989007397
0.87,0.18558785381856957,-0.010989010989007397
0.875,0.18558785381856957,-0.010989010989007397
0.88,0.18558785381856957,-0.010989010989007397
0.885,0.18558785381856957,-0.010989010989007397
0.89,0.18558785381856957,-0.010989010989007397
0.895,0.18558785381856957,-0.010989010989007397
0.9,0.18558785381856957,-0.010989010989007397
0.905,0.18558785381856957,-0.010989010989007397
0.91,0.18558785381856957,-0.010989010989007397
0.915,0.18558785381856957,-0.010989010989007397
0.92,0.18558785381856957,-0.010989010989007397
0.925,0.18558785381856957,-0.010989010989007397
0.93,0.18558785381856957,-0.010989010989007397
0.935,0.18558785381856957,-0.010989010989007397
0.9400000000000001,0.18558785381856957,-0.010989010989007397
0.9450000000000001,0.18558785381856957,-0.010989010989007397
0.9500000000000001,0.18558785381856957,-0.010989010989007397
0.9550000000000001,0.18558785381856957,-0.010989010989007397
0.96,0.18558785381856957,-0.010989010989007397
0.965,0.18558785381856957,-0.010989010989007397
0.97,0.18558785381856957,-0.010989010989007397
0.975,0.18558785381856957,-0.0329670329670364
0.98,0.18558785381856957,-0.010989010989007397
0.985,0.18558785381856957,-0.010989010989007397
0.99,0.18558785381856957,-0.010989010989007397
0.995,0.18558785381856957,-0.010989010989007397
1.0,0.18558785381856957,-0.010989010989007397
1.0050000000000001,0.18558785381856957,-0.010989010989007397
1.01,0.18558785381856957,-0.010989010989007397
1.0150000000000001,0.18558785381856957,-0.010989010989007397
1.02,0.18558785381856957,-0.010989010989007397
1.025,0.18558785381856957,-0.010989010989007397
1.03,0.18558785381856957,-0.010989010989007397
1.035,0.18558785381856957,-0.010989010989007397
1.04,0.18558785381856957,-0.010989010989007397
1.045,0.18558785381856957,-0.010989010989007397
1.05,0.18558785381856957,-0.010989010989007397
1.055,0.18558785381856957,-0.010989010989007397
1.06,0.18558785381856957,-0.010989010989007397
1.065,0.18558785381856957,-0.010989010989007397
1.07,0.18558785381856957,-0.010989010989007397
1.075,0.18558785381856957,-0.010989010989007397
1.08,0.18558785381856957,-0.010989010989007397
1.085,0.18558785381856957,-0.010989010989007397
1.09,0.18558785381856957,-0.010989010989007397
1.095,0.18558785381856957,-0.010989010989007397
1.1,0.18558785381856957,-0.010989010989007397
1.105,0.18558785381856957,-0.010989010989007397
1.11,0.18558785381856957,-0.010989010989007397
1.115,0.18558785381856957,-0.010989010989007397
1.12,0.18558785381856957,-0.010989010989007397
1.125,0.18558785381856957,-0.010989010989007397
1.1300000000000001,0.18558785381856957,-0.010989010989007397
1.135,0.18558785381856957,-0.010989010989007397
1.1400000000000001,0.18558785381856957,-0.010989010989007397
1.145,0.18558785381856957,-0.010989010989007397
1.1500000000000001,0.18558785381856957,-0.010989010989007397
1.155,0.18558785381856957,-0.010989010989007397
1.16,0.18558785381856957,-0.010989010989007397
1.165,0.18558785381856957,-0.010989010989007397
1.17,0.18558785381856957,-0.010989010989007397
1.175,0.18558785381856957,-0.010989010989007397
1.18,0.18558785381856957,-0.010989010989007397
1.185,0.18558785381856957,-0.010989010989007397
1.19,0.18558785381856957,-0.010989010989007397
1.195,0.18558785381856957,-0.010989010989007397
1.2,0.18558785381856957,-0.010989010989007397
1.205,0.18558785381856957,0.010989010989007397
1.21,0.18558785381856957,-0.010989010989007397
1.215,0.18558785381856957,-0.010989010989007397
1.22,0.18558785381856957,-0.0329670329670364
1.225,0.18558785381856957,-0.010989010989007397
1.23,0.18558785381856957,-0.010989010989007397
1.235,0.18558785381856957,-0.010989010989007397
1.24,0.18558785381856957,-0.010989010989007397
1.245,0.18558785381856957,-0.010989010989007397
1.25,0.18558785381856957,-0.010989010989007397
1.2550000000000001,0.18558785381856957,-0.010989010989007397
1.26,0.18558785381856957,-0.010989010989007397
1.2650000000000001,0.18558785381856957,-0.010989010989007397
1.27,0.18558785381856957,-0.010989010989007397
1.2750000000000001,0.18558785381856957,-0.010989010989007397
1.28,0.18558785381856957,-0.010989010989007397
1.285,0.18558785381856957,-0.010989010989007397
1.29,0.18558785381856957,-0.010989010989007397
1.295,0.18558785381856957,-0.010989010989007397
1.3,0.18558785381856957,-0.010989010989007397
1.305,0.18558785381856957,-0.010989010989007397
1.31,0.18558785381856957,-0.010989010989007397
1.315,0.18558785381856957,-0.010989010989007397
1.32,0.18558785381856957,-0.010989010989007397
1.325,0.18558785381856957,-0.010989010989007397
1.33,0.18558785381856957,-0.010989010989007397
1.335,0.18558785381856957,0.010989010989007397
1.34,0.18558785381856957,0.010989010989007397
1.345,0.18558785381856957,-0.0329670329670364
1.35,0.18558785381856957,-0.010989010989007397
1.355,0.18558785381856957,-0.010989010989007397
1.36,0.18520637827115216,-0.0329670329670364
1.365,0.18520637827115216,-0.0329670329670364
1.37,0.18520637827115216,-0.0329670329670364
1.375,0.18520637827115216,-0.0329670329670364
1.3800000000000001,0.18520637827115216,-0.0329670329670364
1.385,0.18520637827115216,-0.0329670329670364
1.3900000000000001,0.18520637827115216,-0.0329670329670364
1.395,0.18520637827115216,-0.0329670329670364
1.4000000000000001,0.18520637827115216,-0.0329670329670364
1.405,0.18520637827115216,-0.0329670329670364
1.41,0.18520637827115216,-0.0329670329670364
1.415,0.18520637827115216,-0.0329670329670364
1.42,0.18520637827115216,-0.0329670329670364
1.425,0.18520637827115216,-0.0329670329670364
1.43,0.18520637827115216,-0.0329670329670364
1.435,0.18520637827115216,-0.0329670329670364
1.44,0.18520637827115216,-0.0329670329670364
1.445,0.18520637827115216,-0.0329670329670364
1.45,0.18520637827115216,-0.0329670329670364
1.455,0.18520637827115216,-0.0329670329670364
1.46,0.18520637827115216,-0.0329670329670364
1.465,0.18520637827115216,-0.0329670329670364
1.47,0.18520637827115216,-0.0329670329670364
1.475,0.18520637827115216,-0.0329670329670364
1.48,0.18520637827115216,-0.0329670329670364
1.485,0.18520637827115216,-0.0329670329670364
1.49,0.18558785381856957,-0.010989010989007397
1.495,0.18558785381856957,-0.0329670329670364
1.5,0.18558785381856957,-0.010989010989007397
1.5050000000000001,0.18558785381856957,-0.010989010989007397
1.51,0.18558785381856957,0.010989010989007397
1.5150000000000001,0.18558785381856957,0.010989010989007397
1.52,0.18558785381856957,0.010989010989007397
1.5250000000000001,0.18558785381856957,0.010989010989007397
1.53,0.18558785381856957,0.010989010989007397
1.5350000000000001,0.18558785381856957,0.010989010989007397
1.54,0.18558785381856957,0.010989010989007397
1.545,0.18558785381856957,0.010989010989007397
1.55,0.18558785381856957,0.010989010989007397
1.555,0.18558785381856957,0.010989010989007397
1.56,0.18558785381856957,0.010989010989007397
1.565,0.18558785381856957,0.010989010989007397
1.57,0.18558785381856957,0.010989010989007397
1.575,0.18558785381856957,0.010989010989007397
1.58,0.18558785381856957,0.010989010989007397
1.585,0.18558785381856957,0.010989010989007397
1.59,0.18558785381856957,0.010989010989007397
1.595,0.18558785381856957,0.010989010989007397
1.6,0.18558785381856957,0.010989010989007397
1.605,0.18558785381856957,0.010989010989007397
1.61,0.18558785381856957,0.010989010989007397
1.615,0.18558785381856957,0.010989010989007397
1.62,0.18558785381856957,-0.010989010989007397
1.625,0.18558785381856957,-0.010989010989007397
1.6300000000000001,0.18558785381856957,-0.010989010989007397
1.635,0.18558785381856957,-0.010989010989007397
1.6400000000000001,0.18558785381856957,-0.010989010989007397
1.645,0.18558785381856957,-0.010989010989007397
1.6500000000000001,0.18558785381856957,-0.010989010989007397
1.655,0.18558785381856957,-0.010989010989007397
1.6600000000000001,0.18558785381856957,-0.010989010989007397
1.665,0.18558785381856957,-0.010989010989007397
1.67,0.18558785381856957,-0.010989010989007397
1.675,0.18558785381856957,-0.010989010989007397
1.68,0.18558785381856957,-0.010989010989007397
1.685,0.18558785381856957,-0.010989010989007397
1.69,0.18558785381856957,-0.010989010989007397
1.695,0.18558785381856957,-0.010989010989007397
1.7,0.18558785381856957,-0.010989010989007397
1.705,0.18558785381856957,-0.010989010989007397
1.71,0.18558785381856957,-0.010989010989007397
1.715,0.18558785381856957,-0.010989010989007397
1.72,0.18558785381856957,-0.010989010989007397
1.725,0.18558785381856957,-0.010989010989007397
1.73,0.18558785381856957,-0.010989010989007397
1.735,0.18558785381856957,0.010989010989007397
1.74,0.18558785381856957,-0.010989010989007397
1.745,0.18558785381856957,0.010989010989007397
1.75,0.18558785381856957,-0.010989010989007397
1.7550000000000001,0.18558785381856957,-0.010989010989007397
1.76,0.18558785381856957,-0.010989010989007397
1.7650000000000001,0.18558785381856957,-0.010989010989007397
1.77,0.18558785381856957,-0.010989010989007397
1.7750000000000001,0.18558785381856957,-0.010989010989007397
1.78,0.18558785381856957,-0.010989010989007397
1.7850000000000001,0.18558785381856957,-0.010989010989007397
1.79,0.18558785381856957,-0.010989010989007397
1.795,0.18558785381856957,-0.010989010989007397
1.8,0.18558785381856957,-0.010989010989007397
1.805,0.18558785381856957,-0.010989010989007397
1.81,0.18558785381856957,-0.010989010989007397
1.815,0.18558785381856957,-0.010989010989007397
1.82,0.18558785381856957,-0.010989010989007397
1.825,0.18558785381856957,-0.010989010989007397
1.83,0.18558785381856957,-0.010989010989007397
1.835,0.18558785381856957,-0.010989010989007397
1.84,0.18558785381856957,-0.010989010989007397
1.845,0.18558785381856957,-0.010989010989007397
1.85,0.18558785381856957,-0.010989010989007397
1.855,0.18558785381856957,-0.010989010989007397
1.86,0.18558785381856957,-0.0329670329670364
1.865,0.18558785381856957,-0.010989010989007397
1.87,0.18558785381856957,-0.0329670329670364
1.875,0.18558785381856957,-0.0329670329670364
1.8800000000000001,0.18558785381856957,-0.0329670329670364
1.885,0.18558785381856957,-0.0329670329670364
1.8900000000000001,0.18558785381856957,-0.0329670329670364
1.895,0.18558785381856957,-0.0329670329670364
1.9000000000000001,0.18558785381856957,-0.0329670329670364
1.905,0.18558785381856957,-0.0329670329670364
1.9100000000000001,0.18558785381856957,-0.0329670329670364
1.915,0.18558785381856957,-0.0329670329670364
1.92,0.18558785381856957,-0.0329670329670364
1.925,0.18558785381856957,-0.0329670329670364
1.93,0.18558785381856957,-0.0329670329670364
1.935,0.18558785381856957,-0.0329670329670364
1.94,0.18558785381856957,-0.0329670329670364
1.945,0.18558785381856957,-0.0329670329670364
1.95,0.18558785381856957,-0.0329670329670364
1.955,0.18558785381856957,-0.0329670329670364
1.96,0.18558785381856957,-0.0329670329670364
1.965,0.18558785381856957,-0.0329670329670364
1.97,0.18558785381856957,-0.0329670329670364
1.975,0.18558785381856957,-0.010989010989007397
1.98,0.18558785381856957,-0.010989010989007397
1.985,0.18558785381856957,0.010989010989007397
1.99,0.18558785381856957,-0.0329670329670364
1.995,0.18558785381856957,-0.010989010989007397
2.0,0.18558785381856957,-0.010989010989007397
2.005,0.18558785381856957,-0.010989010989007397
2.0100000000000002,0.18558785381856957,-0.010989010989007397
2.015,0.18558785381856957,-0.010989010989007397
2.02,0.18558785381856957,-0.010989010989007397
2.025,0.18558785381856957,-0.010989010989007397
2.0300000000000002,0.18558785381856957,-0.010989010989007397
2.035,0.18558785381856957,-0.010989010989007397
2.04,0.18558785381856957,-0.010989010989007397
2.045,0.18558785381856957,-0.010989010989007397
2.05,0.18558785381856957,-0.010989010989007397
2.055,0.18558785381856957,-0.010989010989007397
2.06,0.18558785381856957,-0.010989010989007397
2.065,0.18558785381856957,-0.010989010989007397
2.07,0.18558785381856957,-0.010989010989007397
2.075,0.18558785381856957,-0.010989010989007397
2.08,0.18558785381856957,-0.010989010989007397
2.085,0.18558785381856957,-0.010989010989007397
2.09,0.18558785381856957,-0.010989010989007397
2.095,0.18558785381856957,-0.010989010989007397
2.1,0.18558785381856957,-0.010989010989007397
2.105,0.18558785381856957,-0.0329670329670364
2.11,0.18558785381856957,-0.010989010989007397
2.115,0.18558785381856957,-0.010989010989007397
2.12,0.18558785381856957,-0.010989010989007397
2.125,0.18558785381856957,-0.010989010989007397
2.13,0.18558785381856957,-0.010989010989007397
2.1350000000000002,0.18558785381856957,-0.010989010989007397
2.14,0.18558785381856957,-0.010989010989007397
2.145,0.18558785381856957,-0.010989010989007397
2.15,0.18558785381856957,-0.010989010989007397
2.1550000000000002,0.18558785381856957,-0.010989010989007397
2.16,0.18558785381856957,-0.010989010989007397
2.165,0.18558785381856957,-0.010989010989007397
2.17,0.18558785381856957,-0.010989010989007397
2.1750000000000003,0.18558785381856957,-0.010989010989007397
2.18,0.18558785381856957,-0.010989010989007397
2.185,0.18558785381856957,-0.010989010989007397
2.19,0.18558785381856957,-0.010989010989007397
2.195,0.18558785381856957,-0.010989010989007397
2.2,0.18558785381856957,-0.010989010989007397
2.205,0.18558785381856957,-0.010989010989007397
2.21,0.18558785381856957,-0.010989010989007397
2.215,0.18558785381856957,-0.010989010989007397
2.22,0.18558785381856957,-0.010989010989007397
2.225,0.18558785381856957,-0.010989010989007397
2.23,0.18558785381856957,-0.010989010989007397
2.235,0.18558785381856957,-0.010989010989007397
2.24,0.18558785381856957,-0.010989010989007397
2.245,0.18558785381856957,-0.010989010989007397
2.25,0.18558785381856957,-0.010989010989007397
2.255,0.18558785381856957,-0.010989010989007397
2.2600000000000002,0.18558785381856957,-0.010989010989007397
2.265,0.18558785381856957,-0.010989010989007397
2.27,0.18558785381856957,-0.010989010989007397
2.275,0.18558785381856957,-0.010989010989007397
2.2800000000000002,0.18558785381856957,-0.010989010989007397
2.285,0.18558785381856957,-0.010989010989007397
2.29,0.18558785381856957,-0.010989010989007397
2.295,0.18558785381856957,-0.010989010989007397
2.3000000000000003,0.18558785381856957,-0.010989010989007397
2.305,0.18558785381856957,-0.010989010989007397
2.31,0.18558785381856957,-0.010989010989007397
2.315,0.18558785381856957,-0.010989010989007397
2.32,0.18558785381856957,-0.010989010989007397
2.325,0.18558785381856957,-0.010989010989007397
2.33,0.18558785381856957,-0.010989010989007397
2.335,0.18558785381856957,0.010989010989007397
2.34,0.18558785381856957,0.010989010989007397
2.345,0.18520637827115216,-0.0329670329670364
2.35,0.18558785381856957,-0.010989010989007397
2.355,0.18558785381856957,-0.010989010989007397
2.36,0.18558785381856957,-0.010989010989007397
2.365,0.18558785381856957,-0.010989010989007397
2.37,0.18558785381856957,-0.010989010989007397
2.375,0.18558785381856957,-0.010989010989007397
2.38,0.18558785381856957,-0.010989010989007397
2.3850000000000002,0.18558785381856957,-0.010989010989007397
2.39,0.18558785381856957,-0.010989010989007397
2.395,0.18558785381856957,-0.010989010989007397
2.4,0.18558785381856957,-0.010989010989007397
2.4050000000000002,0.18558785381856957,-0.010989010989007397
2.41,0.18558785381856957,-0.010989010989007397
2.415,0.18558785381856957,-0.010989010989007397
2.42,0.18558785381856957,-0.010989010989007397
2.4250000000000003,0.18558785381856957,-0.010989010989007397
2.43,0.18558785381856957,-0.010989010989007397
2.435,0.18558785381856957,-0.010989010989007397
2.44,0.18558785381856957,-0.010989010989007397
2.445,0.18558785381856957,-0.010989010989007397
2.45,0.18558785381856957,-0.010989010989007397
2.455,0.18558785381856957,0.010989010989007397
2.46,0.18558785381856957,-0.010989010989007397
2.465,0.18558785381856957,0.010989010989007397
2.47,0.18558785381856957,0.010989010989007397
2.475,0.18558785381856957,0.010989010989007397
2.48,0.18558785381856957,0.010989010989007397
2.485,0.18558785381856957,0.010989010989007397
2.49,0.18558785381856957,0.010989010989007397
2.495,0.18558785381856957,0.010989010989007397
2.5,0.18558785381856957,0.010989010989007397
2.505,0.18558785381856957,0.010989010989007397
2.5100000000000002,0.18558785381856957,0.010989010989007397
2.515,0.18558785381856957,0.010989010989007397
2.52,0.18558785381856957,0.010989010989007397
2.525,0.18558785381856957,0.010989010989007397
2.5300000000000002,0.18558785381856957,0.010989010989007397
2.535,0.18558785381856957,0.010989010989007397
2.54,0.18558785381856957,0.010989010989007397
2.545,0.18558785381856957,0.010989010989007397
2.5500000000000003,0.18558785381856957,0.010989010989007397
2.555,0.18558785381856957,0.010989010989007397
2.56,0.18558785381856957,0.010989010989007397
2.565,0.18558785381856957,0.010989010989007397
2.57,0.18558785381856957,0.010989010989007397
2.575,0.18558785381856957,0.010989010989007397
2.58,0.18558785381856957,0.010989010989007397
2.585,0.18558785381856957,0.010989010989007397
2.59,0.18520637827115216,-0.0329670329670364
2.595,0.18558785381856957,-0.010989010989007397
2.6,0.18558785381856957,-0.0329670329670364
2.605,0.18558785381856957,-0.010989010989007397
2.61,0.18558785381856957,-0.010989010989007397
2.615,0.18558785381856957,-0.010989010989007397
2.62,0.18558785381856957,-0.010989010989007397
2.625,0.18558785381856957,-0.010989010989007397
2.63,0.18558785381856957,-0.010989010989007397
2.6350000000000002,0.18558785381856957,-0.010989010989007397
2.64,0.18558785381856957,-0.010989010989007397
2.645,0.18558785381856957,-0.010989010989007397
2.65,0.18558785381856957,-0.010989010989007397
2.6550000000000002,0.18558785381856957,-0.010989010989007397
2.66,0.18558785381856957,-0.010989010989007397
2.665,0.18558785381856957,-0.010989010989007397
2.67,0.18558785381856957,-0.010989010989007397
2.6750000000000003,0.18558785381856957,-0.010989010989007397
2.68,0.18558785381856957,-0.010989010989007397
2.685,0.18558785381856957,-0.010989010989007397
2.69,0.18558785381856957,-0.010989010989007397
2.695,0.18558785381856957,-0.010989010989007397
2.7,0.18558785381856957,-0.010989010989007397
2.705,0.18558785381856957,-0.010989010989007397
2.71,0.18558785381856957,-0.0329670329670364
2.715,0.18558785381856957,-0.010989010989007397
2.72,0.18558785381856957,-0.0329670329670364
2.725,0.18558785381856957,-0.0329670329670364
2.73,0.18558785381856957,-0.0329670329670364
2.735,0.18558785381856957,-0.0329670329670364
2.74,0.18558785381856957,-0.0329670329670364
2.745,0.18558785381856957,-0.0329670329670364
2.75,0.18558785381856957,-0.0329670329670364
2.755,0.18558785381856957,-0.0329670329670364
2.7600000000000002,0.18558785381856957,-0.0329670329670364
2.765,0.18558785381856957,-0.0329670329670364
2.77,0.18558785381856957,-0.0329670329670364
2.775,0.18558785381856957,-0.0329670329670364
2.7800000000000002,0.18558785381856957,-0.0329670329670364
2.785,0.18558785381856957,-0.0329670329670364
2.79,0.18558785381856957,-0.0329670329670364
2.795,0.18558785381856957,-0.0329670329670364
2.8000000000000003,0.18558785381856957,-0.0329670329670364
2.805,0.18558785381856957,-0.0329670329670364
2.81,0.18558785381856957,-0.0329670329670364
2.815,0.18558785381856957,-0.0329670329670364
2.82,0.18558785381856957,-0.0329670329670364
2.825,0.18558785381856957,-0.0329670329670364
2.83,0.18558785381856957,-0.0329670329670364
2.835,0.18558785381856957,-0.010989010989007397
2.84,0.18558785381856957,0.010989010989007397
2.845,0.18558785381856957,-0.0329670329670364
2.85,0.18558785381856957,-0.0329670329670364
2.855,0.18558785381856957,-0.0329670329670364
2.86,0.18558785381856957,-0.0329670329670364
2.865,0.18558785381856957,-0.0329670329670364
2.87,0.18558785381856957,-0.0329670329670364
2.875,0.18558785381856957,-0.0329670329670364
2.88,0.18558785381856957,-0.0329670329670364
2.8850000000000002,0.18558785381856957,-0.0329670329670364
2.89,0.18558785381856957,-0.0329670329670364
2.895,0.18558785381856957,-0.0329670329670364
2.9,0.18558785381856957,-0.0329670329670364
2.9050000000000002,0.18558785381856957,-0.0329670329670364
2.91,0.18558785381856957,-0.0329670329670364
2.915,0.18558785381856957,-0.0329670329670364
2.92,0.18558785381856957,-0.0329670329670364
2.9250000000000003,0.18558785381856957,-0.0329670329670364
2.93,0.18558785381856957,-0.0329670329670364
2.935,0.18558785381856957,-0.0329670329670364
2.94,0.18558785381856957,-0.0329670329670364
2.945,0.18558785381856957,-0.0329670329670364
2.95,0.18558785381856957,-0.0329670329670364
2.955,0.18558785381856957,-0.0329670329670364
2.96,0.18558785381856957,-0.010989010989007397
2.965,0.18520637827115216,-0.010989010989007397
2.97,0.18558785381856957,-0.010989010989007397
