t,target_sim,sim_off,sim_vel,tau,err
3.00002284348011e-07,0.008201865642220182,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.0010002999915741384,0.00867310375935722,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.002000299980863929,0.009144337224169094,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.003000299970153719,0.009615561385771854,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.00400029995944351,0.010086771593373364,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.0050002999487333,0.01055796319631921,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.00600029993802309,0.011029131544138598,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.007000299927312881,0.011500271986590253,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.008000299916602671,0.011971379873708315,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.009000299905892462,0.012442450555848233,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.010000299895182252,0.01291347938373265,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.011000299884472042,0.013384461708497298,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.012000299873761833,0.013855392881736876,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.013000299863051623,0.014326268255550922,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.014000299852341413,0.0147970831825897,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.015000299841631204,0.015267833016100053,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.016000299830920994,0.015738513109971278,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.017000299820210785,0.01620911881878096,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.018000299809500575,0.016679645497840852,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.019000299798790365,0.017150088503242688,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.020000299788080156,0.017620443191904027,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
0.021000299777369946,0.018090704921614083,0.008201724269474298,-0.0329670329670364,-0.024420024420024333,1
