t,roll_deg,pitch_deg,yaw_deg,wx,wy,wz,gx,gy,gz
0.001470804214477539,-0.9616856575012207,-0.43148624897003174,-157.5565643310547,-0.004379922058433294,0.008421625010669231,-0.0013012245763093233,-0.007530784537916551,0.016783317071634756,-0.9998307894600549
0.00705265998840332,-0.9618183970451355,-0.42831316590309143,-157.55538940429688,-0.005445186514407396,0.014813210815191269,0.007220889907330275,-0.0074754053498574564,0.016785640396743174,-0.9998311660432108
0.012662410736083984,-0.9606804251670837,-0.4339431822299957,-157.551025390625,0.011599043384194374,-0.019275248050689697,0.000829304161015898,-0.0075736648898850996,0.016765769994036034,-0.9998307599572254
0.018035888671875,-0.964641273021698,-0.4378894567489624,-157.54690551757812,-0.007575714960694313,-0.024601569399237633,0.000829304161015898,-0.0076425383800191055,0.016834879268685862,-0.9998290746158158
0.023565053939819336,-0.9659936428070068,-0.4435388445854187,-157.54344177246094,0.011599043384194374,0.015878476202487946,-0.004497017711400986,-0.0077411358815890445,0.01685846574889519,-0.9998279186679356
0.02894115447998047,-0.9533258080482483,-0.4395292103290558,-157.5469512939453,0.015860099345445633,-0.024601569399237633,0.001894568558782339,-0.007671156639969381,0.016637416931999622,-0.9998321607718147
0.03409242630004883,-0.9485599398612976,-0.444560170173645,-157.5506134033203,0.004142192658036947,-0.0011657543946057558,-0.004497017711400986,-0.0077589608405016315,0.0165542395290887,-0.9998328638729022
0.03948402404785156,-0.947464108467102,-0.4455221891403198,-157.5485382080078,0.01692536473274231,0.0009647742263041437,-0.0023664887994527817,-0.007775750732431291,0.0165351147002846,-0.9998330499050307
0.04470992088317871,-0.9393838047981262,-0.4472768008708954,-157.5550079345703,0.002011663746088743,-0.006492075975984335,-0.0023664887994527817,-0.007806373554767839,0.016394106265742458,-0.9998351333153237
0.05020403861999512,-0.9426983594894409,-0.451574444770813,-157.54933166503906,-0.004379922058433294,0.00629109563305974,0.007220889907330275,-0.007881379283359455,0.016451936913499034,-0.9998335949708762
0.0556645393371582,-0.9434287548065186,-0.4536833167076111,-157.54977416992188,-0.002249393379315734,-0.012883661314845085,-0.00875807460397482,-0.007918184893647947,0.01646467780647923,-0.999833094437626
0.06106758117675781,-0.9434627890586853,-0.45583221316337585,-157.5459747314453,0.004142192658036947,0.004160567186772823,0.001894568558782339,-0.007955689030741502,0.016465266815599476,-0.9998327870202783
0.06647682189941406,-0.9410025477409363,-0.45557326078414917,-157.549072265625,-0.008640979416668415,-0.010753133334219456,-0.0013012245763093233,-0.007951169602067744,0.016422335259392812,-0.9998335290470046
0.07186198234558105,-0.9390561580657959,-0.45439082384109497,-157.5495147705078,0.010533777996897697,0.014813210815191269,0.000829304161015898,-0.007930532834892905,0.01638837268252403,-0.9998342502083899
0.07762646675109863,-0.9356818199157715,-0.453618586063385,-157.5513153076172,0.004142192658036947,-0.00010049009142676368,0.007220889907330275,-0.007917055166191508,0.016329490848903047,-0.999835320423374
0.08278179168701172,-0.9342955946922302,-0.4536021947860718,-157.5519561767578,0.0009463997557759285,0.019074268639087677,-0.0066275461576879025,-0.007916769093399369,0.016305300671021566,-0.9998357174742005
0.08825039863586426,-0.9340417981147766,-0.44584622979164124,-157.5522918701172,0.004142192658036947,0.012682681903243065,0.00615562591701746,-0.007781406137605612,0.016300889133014862,-0.9998368520573718
0.09366416931152344,-0.9358555674552917,-0.4503207206726074,-157.54942321777344,0.006272721569985151,-0.00010049009142676368,0.004025097005069256,-0.007859498347660324,0.016332530231896847,-0.9998357248778157
0.09903693199157715,-0.9384896755218506,-0.4514983594417572,-157.54791259765625,-0.00011886470019817352,-0.017144719138741493,-0.01195386704057455,-0.007880051385091898,0.016378493871524746,-0.999834811220668
0.1043081283569336,-0.9391680955886841,-0.4445606768131256,-157.54759216308594,0.006272721569985151,0.024400589987635612,0.000829304161015898,-0.007758969682762518,0.01639034809762678,-0.9998355639197379
0.10981607437133789,-0.9390799403190613,-0.43949586153030396,-157.5480194091797,0.0009463997557759285,0.02120479755103588,-0.0066275461576879025,-0.007670574610754266,0.01638882092788325,-0.9998362710132768
0.11535882949829102,-0.9405677318572998,-0.4417954981327057,-157.5445556640625,-0.0033146576024591923,-0.03631947562098503,0.001894568558782339,-0.007710709654097041,0.01641477846479692,-0.9998355364781658
0.12065768241882324,-0.9362207651138306,-0.44690749049186707,-157.54986572265625,0.0030769282020628452,-0.02247104048728943,-0.0002359601785428822,-0.007799928068931096,0.01633891070728439,-0.9998360871257943
0.12607431411743164,-0.932283878326416,-0.4562489986419678,-157.54879760742188,0.007337986025959253,-0.006492075975984335,0.004025097005069256,-0.007962963079197815,0.016270189387053772,-0.9998359226174606
0.1315443515777588,-0.9286832213401794,-0.45231571793556213,-157.5533447265625,-0.00011886470019817352,0.002030038507655263,-0.0055622817017138,-0.007894316538256134,0.016207365168284714,-0.9998374873351648
0.13668465614318848,-0.9306509494781494,-0.4535670876502991,-157.55274963378906,-0.011836772784590721,-0.02247104048728943,0.005090361461043358,-0.007916156377489663,0.016241700107994524,-0.9998367574988474
0.14219069480895996,-0.9344925284385681,-0.4553053379058838,-157.55166625976562,-0.002249393379315734,0.030792176723480225,-0.0055622817017138,-0.007946493613431254,0.016308733403291184,-0.9998354256846634
0.14771556854248047,-0.9340928196907043,-0.464885413646698,-157.5514678955078,-0.006510450504720211,-0.04377632588148117,-0.0002359601785428822,-0.008113692086564695,0.0163017364288524,-0.9998341969497385
0.15290570259094238,-0.9314761161804199,-0.46710437536239624,-157.55105590820312,0.008403249084949493,0.009486889466643333,0.007220889907330275,-0.0081524189935869,0.016256068771822736,-0.9998346254719522
0.1581563949584961,-0.9276085495948792,-0.4718325734138489,-157.550537109375,0.005207457114011049,-0.019275248050689697,-0.0002359601785428822,-0.00823493884706634,0.016188567180458798,-0.9998350444322447
0.16339898109436035,-0.9268958568572998,-0.471926212310791,-157.551025390625,-0.006510450504720211,-0.006492075975984335,-0.0066275461576879025,-0.00823657309869935,0.01617613017850186,-0.9998352322638155
0.16885066032409668,-0.9301379323005676,-0.47125935554504395,-157.54815673828125,-0.004379922058433294,0.023335326462984085,-0.0002359601785428822,-0.008224934646743225,0.016232707275382365,-0.9998344111224461
0.17462420463562012,-0.9278585910797119,-0.4717264473438263,-157.54957580566406,-0.002249393379315734,-0.007557340431958437,-0.0013012245763093233,-0.008233086660513603,0.016192930754581614,-0.999834989024498
0.1800529956817627,-0.9272292256355286,-0.4698070287704468,-157.5509490966797,-0.009706243872642517,-0.008622604422271252,-0.0023664887994527817,-0.008199587617472998,0.016181952521180067,-0.999835442048093
0.18552732467651367,-0.9290339946746826,-0.47591274976730347,-157.54794311523438,0.0009463997557759285,0.0009647742263041437,0.001894568558782339,-0.008306148922904032,0.016213432232020455,-0.9998340524833751
0.19087958335876465,-0.9288032650947571,-0.46975651383399963,-157.54843139648438,0.006272721569985151,0.033987969160079956,-0.0023664887994527817,-0.008198705995146029,0.016209420282604324,-0.9998350043452705
0.19642186164855957,-0.9286061525344849,-0.4610365033149719,-157.5487518310547,0.004142192658036947,0.007356360089033842,0.000829304161015898,-0.008046518121612284,0.01620600062153191,-0.9998362961455108
0.2020103931427002,-0.9303824305534363,-0.4584852457046509,-157.5465087890625,-0.006510450504720211,-0.00010049009142676368,0.0029598327819257975,-0.008001991709816678,0.016237003240182186,-0.9998361505038985
0.2073967456817627,-0.9320805072784424,-0.4597979485988617,-157.54660034179688,0.0009463997557759285,-0.013948925770819187,0.005090361461043358,-0.008024901961790485,0.01626663242025287,-0.9998354852765569
0.21303892135620117,-0.9298396706581116,-0.4561351537704468,-157.54653930664062,-0.0033146576024591923,0.013747946359217167,-0.004497017711400986,-0.00796097617433415,0.016227537157032876,-0.9998366316034679
0.2187807559967041,-0.9259986281394958,-0.4551908075809479,-157.54840087890625,0.011599043384194374,-0.002231018850579858,0.004025097005069256,-0.007944494745265884,0.016160511352318354,-0.9998378482914487
0.2240588665008545,-0.9251713156700134,-0.47051626443862915,-157.5470428466797,-0.007575714960694313,-0.045906856656074524,-0.004497017711400986,-0.008211965698296622,0.016146039476527974,-0.999835921053346
0.22943639755249023,-0.9301970601081848,-0.4718748927116394,-157.5455780029297,0.005207457114011049,0.002030038507655263,-0.0034317532554268837,-0.008235677433103078,0.016233737643986307,-0.999834305962405
0.2348339557647705,-0.9313061237335205,-0.4711242616176605,-157.54385375976562,-0.007575714960694313,0.012682681903243065,-0.0013012245763093233,-0.00822257689264262,0.01625309299781145,-0.9998340993371096
0.24010920524597168,-0.9317641854286194,-0.4709681272506714,-157.54336547851562,0.006272721569985151,-0.0011657543946057558,-0.0002359601785428822,-0.008219851925955835,0.016261086720039383,-0.9998339917671326
0.2454686164855957,-0.9307791590690613,-0.4726350009441376,-157.5441436767578,-0.004379922058433294,-0.0011657543946057558,-0.0013012245763093233,-0.008248943373793272,0.01624389372695168,-0.9998340316521555
0.25072383880615234,-0.9287395477294922,-0.4676491916179657,-157.5453643798828,0.008403249084949493,0.0009647742263041437,-0.0013012245763093233,-0.008161927514703144,0.016208313265020313,-0.9998353232009497
0.25623393058776855,-0.9262860417366028,-0.4656817615032196,-157.54827880859375,-0.005445186514407396,-0.004361547529697418,-0.0002359601785428822,-0.008127590520364594,0.01616550306537913,-0.9998362959919871
0.26142048835754395,-0.9268306493759155,-0.4689366817474365,-157.54525756835938,0.028643270954489708,-0.007557340431958437,-0.0055622817017138,-0.008184397706000279,0.01617499921036157,-0.9998356790166746
0.26651430130004883,-0.9232324361801147,-0.4767054319381714,-157.5457000732422,0.011599043384194374,-0.007557340431958437,0.0029598327819257975,-0.008319983358653993,0.01611219080169434,-0.9998355740742982
0.27214813232421875,-0.9181976914405823,-0.4803693890571594,-157.54725646972656,0.00946851447224617,-0.0214057769626379,0.000829304161015898,-0.008383929243626468,0.01602432375671549,-0.9998364520153172
0.27763843536376953,-0.9222187399864197,-0.48016557097435,-157.54592895507812,-0.009706243872642517,-0.007557340431958437,-0.0002359601785428822,-0.008380372071977168,0.01609449325573678,-0.9998353547713625
0.28306102752685547,-0.9239848852157593,-0.47812193632125854,-157.54591369628906,-0.008640979416668415,0.00629109563305974,0.000829304161015898,-0.008344705165770148,0.01612531803217645,-0.9998351564203258
0.28835558891296387,-0.9277155995368958,-0.4725690484046936,-157.54661560058594,-0.010771507397294044,-0.017144719138741493,-0.0002359601785428822,-0.008247792323988088,0.016190433531011628,-0.9998349082642884
0.2935357093811035,-0.9223995804786682,-0.47697409987449646,-157.54844665527344,-0.002249393379315734,-0.006492075975984335,-0.004497017711400986,-0.008324672336346992,0.016097656487690074,-0.9998357691571635
0.29889416694641113,-0.9166420102119446,-0.47128114104270935,-157.5521697998047,0.0009463997557759285,0.03505323454737663,-0.0013012245763093233,-0.00822531486254471,0.015997197505344347,-0.9998382038446956
0.3040902614593506,-0.9147515296936035,-0.4699299931526184,-157.5524139404297,0.008403249084949493,-0.011818397790193558,0.00615562591701746,-0.008201733678638731,0.015964210817864956,-0.9998389247962031
0.30942273139953613,-0.914158821105957,-0.4837057292461395,-157.55023193359375,0.004142192658036947,-0.049102649092674255,0.000829304161015898,-0.008442157304102558,0.015953835844373775,-0.9998370892810006
0.31475281715393066,-0.9202882647514343,-0.48741328716278076,-157.54721069335938,-0.008640979416668415,0.019074268639087677,-0.0023664887994527817,-0.008506864073286134,0.01606078849008539,-0.99983482852755
0.31992459297180176,-0.9221211075782776,-0.48304155468940735,-157.54649353027344,-0.0011841291561722755,-0.00010049009142676368,0.001894568558782339,-0.008430565683802224,0.01609278273925155,-0.9998349603339335
0.3253285884857178,-0.9203704595565796,-0.4778239130973816,-157.5460968017578,-0.006510450504720211,0.014813210815191269,-0.0013012245763093233,-0.008339503860256805,0.01606224546772909,-0.9998362150601964
0.3309774398803711,-0.9256315231323242,-0.47942325472831726,-157.5451202392578,-0.010771507397294044,-0.003296283073723316,0.005090361461043358,-0.008367416663647096,0.016154049475355817,-0.9998345028173036
0.33610963821411133,-0.9304974675178528,-0.4802362024784088,-157.5439453125,-0.00011886470019817352,-0.024601569399237633,-0.0076928106136620045,-0.008381604780983013,0.0162389601829812,-0.999833008493654
0.3413865566253662,-0.9293249249458313,-0.47971171140670776,-157.54403686523438,0.00946851447224617,0.014813210815191269,0.0029598327819257975,-0.00837245100608268,0.016218500112261384,-0.999833417284229
0.3465280532836914,-0.931907057762146,-0.4727467894554138,-157.5421600341797,-0.0011841291561722755,-0.012883661314845085,-0.004497017711400986,-0.00825089438498351,0.016263575740657545,-0.9998336955944102
0.35202622413635254,-0.9301183223724365,-0.47542616724967957,-157.54193115234375,-0.002249393379315734,-0.002231018850579858,-0.0034317532554268837,-0.008297656748551088,0.016232355321520245,-0.9998338159580317
0.3576383590698242,-0.9340818524360657,-0.4725632965564728,-157.54019165039062,-0.00011886470019817352,0.0030953027307987213,-0.0002359601785428822,-0.008247691938713098,0.016301527174758128,-0.9998331039675844
0.36316871643066406,-0.937032163143158,-0.475229948759079,-157.53749084472656,0.0009463997557759285,-0.01501419022679329,0.000829304161015898,-0.008294232207685964,0.016353004899762862,-0.9998318783389702
0.36859583854675293,-0.9359872341156006,-0.4703054428100586,-157.5376434326172,-0.0033146576024591923,0.00629109563305974,0.0029598327819257975,-0.008208286290757302,0.016334782095966584,-0.9998328855013953
0.3741307258605957,-0.9411837458610535,-0.4665229916572571,-157.53616333007812,-0.007575714960694313,0.010552153922617435,0.001894568558782339,-0.008142272270497474,0.01642547197671795,-0.9998319395141441
0.3794698715209961,-0.9429165124893188,-0.4636802077293396,-157.53604125976562,-0.00011886470019817352,0.004160567186772823,0.004025097005069256,-0.00809265796574206,0.016455715997317225,-0.9998318450109825
0.38472843170166016,-0.9393597841262817,-0.46729081869125366,-157.53602600097656,0.007337986025959253,-0.002231018850579858,0.004025097005069256,-0.008155672935363647,0.016393641390427243,-0.9998323527076595
0.3899855613708496,-0.94456946849823,-0.4662322402000427,-157.5370635986328,-0.002249393379315734,-0.009687868878245354,-0.0013012245763093233,-0.008137197868375457,0.016484554705480242,-0.9998310084544353
0.39505553245544434,-0.9454950094223022,-0.46600738167762756,-157.53704833984375,0.007337986025959253,0.018009003251791,0.0029598327819257975,-0.008133273476676754,0.01650070623680484,-0.9998307739593937
0.40024638175964355,-0.9453041553497314,-0.45730987191200256,-157.53524780273438,-0.007575714960694313,0.014813210815191269,-0.0076928106136620045,-0.007981478222300994,0.016497395947244694,-0.9998320518628849
0.4056532382965088,-0.9414649605751038,-0.4605216681957245,-157.53582763671875,0.013729570433497429,-0.019275248050689697,0.0029598327819257975,-0.008037532844248338,0.016430393197223045,-0.9998327061289615
0.4111959934234619,-0.941862165927887,-0.46896854043006897,-157.53839111328125,0.013729570433497429,-0.010753133334219456,-0.0023664887994527817,-0.008184953726283029,0.01643730492178315,-0.9998313965561428
0.4163625240325928,-0.9401082992553711,-0.4678843319416046,-157.5390167236328,-0.0011841291561722755,0.009486889466643333,0.004025097005069256,-0.008166031350786524,0.016406701865370014,-0.9998320539299982
0.4214799404144287,-0.9426798820495605,-0.478678435087204,-157.53640747070312,0.010533777996897697,-0.03738474100828171,-0.0013012245763093233,-0.008354417562950706,0.01645155129549198,-0.9998297605928499
0.42690324783325195,-0.9476559162139893,-0.4857558608055115,-157.53700256347656,-0.008640979416668415,-0.017144719138741493,-0.0002359601785428822,-0.008477937569402221,0.01653836743426094,-0.999827288573971
0.43239855766296387,-0.948151707649231,-0.49108800292015076,-157.53553771972656,-0.0033146576024591923,-0.020340511575341225,-0.0013012245763093233,-0.008570997624092597,0.016547006004593637,-0.99982635221923
0.4378485679626465,-0.9485732913017273,-0.48965418338775635,-157.533203125,-0.008640979416668415,-0.004361547529697418,0.00615562591701746,-0.0085459736688972,0.016554366294910923,-0.9998264445845712
0.4431314468383789,-0.957929790019989,-0.48607608675956726,-157.52928161621094,0.0030769282020628452,-0.006492075975984335,0.001894568558782339,-0.008483526365659006,0.016717648330453458,-0.999824259565001
0.44866228103637695,-0.9588691592216492,-0.4876837730407715,-157.52880859375,-0.018228357657790184,0.004160567186772823,0.00615562591701746,-0.008511584771522371,0.016734036542238064,-0.9998237469402697
0.45415234565734863,-0.9609072208404541,-0.4838778078556061,-157.52719116210938,0.0009463997557759285,-0.01820998266339302,-0.0002359601785428822,-0.008445160535346026,0.01676961059258139,-0.9998237141737064
0.4594261646270752,-0.9565766453742981,-0.47977325320243835,-157.5253448486328,0.00946851447224617,0.014813210815191269,0.001894568558782339,-0.00837352507539394,0.01669405112586267,-0.9998255811564428
0.46451497077941895,-0.9560346007347107,-0.48271694779396057,-157.5277862548828,-0.0033146576024591923,0.0009647742263041437,-0.0002359601785428822,-0.00842490042590497,0.01668458511142877,-0.9998253075775153
0.4697699546813965,-0.9531945586204529,-0.4846251904964447,-157.52967834472656,-0.009706243872642517,-0.00010049009142676368,-0.0055622817017138,-0.008458204357309651,0.01663502098728011,-0.9998258522641844
0.4751286506652832,-0.9516147375106812,-0.4818612039089203,-157.5296173095703,0.011599043384194374,0.002030038507655263,-0.0002359601785428822,-0.008409965406682245,0.01660745946003892,-0.9998267173726363
0.48034095764160156,-0.9529933333396912,-0.4827750027179718,-157.5291748046875,0.006272721569985151,-0.009687868878245354,0.001894568558782339,-0.008425913639511305,0.0166315140891801,-0.9998261832530898
0.48574304580688477,-0.9557502865791321,-0.4786592423915863,-157.5256805419922,0.004142192658036947,-0.013948925770819187,0.000829304161015898,-0.008354082598909612,0.016679633670451683,-0.9998259844215642
0.4911465644836426,-0.959496021270752,-0.47743624448776245,-157.52410888671875,0.002011663746088743,0.018009003251791,-0.0034317532554268837,-0.00833273800170743,0.016745000643967323,-0.999825069915147
0.4966604709625244,-0.9575220942497253,-0.47563597559928894,-157.5243682861328,-0.012902036309242249,0.0009647742263041437,-0.0034317532554268837,-0.008301318468931044,0.016710559501991223,-0.999825907502305
0.502016544342041,-0.9543380737304688,-0.4770473539829254,-157.5230255126953,0.004142192658036947,-0.020340511575341225,-0.0023664887994527817,-0.008325950817421107,0.0166549940983926,-0.999826629828676
0.5075764656066895,-0.9530780911445618,-0.47927549481391907,-157.52366638183594,0.008403249084949493,0.00629109563305974,0.004025097005069256,-0.008364837856891153,0.01663300166403558,-0.9998266713502256
0.5128188133239746,-0.9461930394172668,-0.47080713510513306,-157.52508544921875,0.011599043384194374,0.02546585351228714,-0.0013012245763093233,-0.008217042177840377,0.016512875786456032,-0.9998298881065262
0.5180394649505615,-0.9465612173080444,-0.4662943482398987,-157.52474975585938,-0.005445186514407396,0.012682681903243065,0.008286154828965664,-0.008138281822269885,0.016519311249810282,-0.9998304259847332
0.5234689712524414,-0.9469263553619385,-0.45994052290916443,-157.5222930908203,0.006272721569985151,0.002030038507655263,-0.0013012245763093233,-0.008027390272782877,0.01652569784331305,-0.9998312169142349
0.5289390087127686,-0.9489111304283142,-0.4591173827648163,-157.52354431152344,-0.002249393379315734,0.004160567186772823,-0.009823339059948921,-0.008013024229119791,0.01656033475460133,-0.999830759056511
0.5341877937316895,-0.9462096095085144,-0.4537922143936157,-157.5253448486328,0.008403249084949493,0.02120479755103588,-0.0023664887994527817,-0.00792008545721899,0.01651320450831094,-0.9998322790964578
0.5394909381866455,-0.9444268345832825,-0.4536345303058624,-157.52764892578125,0.0030769282020628452,0.0030953027307987213,-0.0013012245763093233,-0.007917333436997784,0.016482094785947598,-0.9998328142158139
0.5448093414306641,-0.9463567733764648,-0.4556652009487152,-157.52891540527344,-0.01609783060848713,0.009486889466643333,-0.0002359601785428822,-0.007952774209919071,0.016515768286512907,-0.999831977274318
0.5500454902648926,-0.945082426071167,-0.4574224054813385,-157.5298614501953,0.013729570433497429,-0.00542681198567152,-0.0034317532554268837,-0.007983442241028623,0.016493526432508582,-0.9998321000227011
0.5552480220794678,-0.944053053855896,-0.4569140076637268,-157.53054809570312,-0.002249393379315734,0.010552153922617435,0.001894568558782339,-0.007974569307660441,0.0164755646784405,-0.9998324669727843
0.5607671737670898,-0.9487042427062988,-0.4460945725440979,-157.53001403808594,-0.011836772784590721,0.012682681903243065,0.004025097005069256,-0.007785740405009821,0.01655675422152503,-0.9998326140589703
0.566309928894043,-0.9484357237815857,-0.4472763240337372,-157.5292205810547,0.010533777996897697,0.0009647742263041437,-0.004497017711400986,-0.007806365232643017,0.016552065804858053,-0.9998325308667677
0.5720827579498291,-0.9464477896690369,-0.4383402466773987,-157.52923583984375,0.007337986025959253,0.02120479755103588,0.000829304161015898,-0.0076504059184933125,0.016517395519654473,-0.9998343097406337
0.5776157379150391,-0.9414324164390564,-0.4412142336368561,-157.53005981445312,-0.00011886470019817352,-0.00542681198567152,0.0029598327819257975,-0.007700564976012473,0.016429868858272363,-0.9998353668021301
0.5830361843109131,-0.9405487775802612,-0.43837520480155945,-157.52976989746094,0.0009463997557759285,0.008421625010669231,-0.0055622817017138,-0.007651016035003364,0.016414455231106715,-0.9998360003586079
0.588554859161377,-0.9454936981201172,-0.4356347918510437,-157.52944946289062,-0.006510450504720211,-0.009687868878245354,-0.0023664887994527817,-0.007603188197354736,0.01650075218014682,-0.9998349447317417
0.5938172340393066,-0.9449518918991089,-0.43824759125709534,-157.5291290283203,0.017990628257393837,-0.012883661314845085,-0.004497017711400986,-0.007648788823654512,0.01649129170257857,-0.9998347530104721
0.5991945266723633,-0.9492136240005493,-0.43368208408355713,-157.52728271484375,-0.002249393379315734,0.0009647742263041437,-0.0055622817017138,-0.007569107998178454,0.016565670666753712,-0.9998341298232786
0.6044244766235352,-0.9518912434577942,-0.43498513102531433,-157.53173828125,0.006272721569985151,0.007356360089033842,-0.0023664887994527817,-0.0075918498041778,0.016612393308596585,-0.9998331821884645
0.6097891330718994,-0.9485714435577393,-0.433503121137619,-157.5318145751953,0.0030769282020628452,-0.0011657543946057558,-0.0023664887994527817,-0.007565984594971756,0.01655446475300646,-0.9998343390651524
0.6150496006011963,-0.9512887001037598,-0.43296554684638977,-157.53167724609375,-0.006510450504720211,-0.008622604422271252,0.00615562591701746,-0.007556602421831507,0.016601883129067043,-0.9998336237776799
0.6204049587249756,-0.952273964881897,-0.4329480826854706,-157.53248596191406,0.010533777996897697,0.015878476202487946,-0.0055622817017138,-0.007556297623424727,0.016619076418248575,-0.9998333404449117
0.6259407997131348,-0.9530380964279175,-0.42805731296539307,-157.53085327148438,-0.005445186514407396,-0.002231018850579858,0.004025097005069256,-0.007470939998390113,0.016632421473206378,-0.9998337599878682
0.6315128803253174,-0.9560120105743408,-0.4251520037651062,-157.52911376953125,-0.018228357657790184,-0.007557340431958437,-0.0013012245763093233,-0.007420234192603473,0.01668432371494067,-0.9998332728343772
0.636664628982544,-0.9639447331428528,-0.42331355810165405,-157.53480529785156,-0.002249393379315734,0.019074268639087677,-0.0013012245763093233,-0.007388148142206241,0.01682275659514656,-0.9998311908155142
0.6418490409851074,-0.9665360450744629,-0.42412301898002625,-157.53797912597656,-0.00011886470019817352,0.002030038507655263,0.000829304161015898,-0.007402275513376941,0.016867974105981915,-0.9998303244885023
0.6473608016967773,-0.9640630483627319,-0.42970579862594604,-157.54360961914062,0.010533777996897697,-0.0011657543946057558,-0.0023664887994527817,-0.007499710694791378,0.01682480726349055,-0.9998303257053374
0.6524975299835205,-0.9625212550163269,-0.42614418268203735,-157.54791259765625,-0.0011841291561722755,0.04464061185717583,0.0029598327819257975,-0.007437550503622688,0.01679791025183892,-0.9998312422872558
0.6579422950744629,-0.9623738527297974,-0.42163795232772827,-157.5470733642578,-0.00011886470019817352,-0.004361547529697418,0.001894568558782339,-0.007358904099502302,0.016795347803517824,-0.9998318672770004
0.6636545658111572,-0.9594125747680664,-0.4270862638950348,-157.5519256591797,-0.0033146576024591923,-0.012883661314845085,-0.0066275461576879025,-0.007453992466824323,0.016743660627729848,-0.9998320298055507
0.6688435077667236,-0.9601117968559265,-0.42736634612083435,-157.5515899658203,0.006272721569985151,0.002030038507655263,-0.0002359601785428822,-0.007458880687946417,0.01675586169349252,-0.9998317889514174
0.6742861270904541,-0.9600548148155212,-0.42889612913131714,-157.55226135253906,-0.002249393379315734,0.002030038507655263,0.001894568558782339,-0.007485579692929293,0.016754863993753658,-0.9998316061363591
0.6798095703125,-0.958778440952301,-0.4228167235851288,-157.55091857910156,0.01692536473274231,0.010552153922617435,0.00615562591701746,-0.007379476980443866,0.016732604010742606,-0.9998327676579293
0.6852397918701172,-0.9557193517684937,-0.43263697624206543,-157.55517578125,0.013729570433497429,-0.012883661314845085,-0.0034317532554268837,-0.007550867946569258,0.016679200395656114,-0.9998323802855231
0.6903872489929199,-0.9499312043190002,-0.4340856969356537,-157.555908203125,0.03929591551423073,0.010552153922617435,-0.004497017711400986,-0.007576152169369168,0.016578191842897872,-0.9998338689369982
0.6955592632293701,-0.9415888786315918,-0.4308895468711853,-157.55873107910156,-0.008640979416668415,-0.004361547529697418,-0.0034317532554268837,-0.007520370416549015,0.01643262172545886,-0.9998366931514495
0.7007606029510498,-0.935745120048523,-0.43256524205207825,-157.56199645996094,0.014794835820794106,0.005225831642746925,-0.004497017711400986,-0.0075496159844540296,0.016330641869417104,-0.9998381436185659
0.7063026428222656,-0.9388270378112793,-0.43630602955818176,-157.5630340576172,-0.0033146576024591923,-0.010753133334219456,-0.0002359601785428822,-0.007614903166258887,0.016384414640657374,-0.9998367687811104
