t_host_mono_ns,kind,channel,can_id
196391888230500,mit_zero,0,5
196391889233700,mit_zero,0,6
196391890239500,mit_zero,1,7
196391891245800,mit_zero,1,8
196391892365200,mit_zero,0,1
196391893398000,mit_zero,0,2
196391894413600,mit_zero,1,3
196391895428600,mit_zero,1,4
196391896437200,mit_zero,0,5
196391897436900,mit_zero,0,6
196391898461300,mit_zero,1,7
196391899563200,mit_zero,1,8
196391900788700,mit_zero,0,1
196391901410700,mit_zero,0,2
196391902410200,mit_zero,1,3
196391903463600,mit_zero,1,4
196391904470400,mit_zero,0,5
196391905478100,mit_zero,0,6
196391906627300,mit_zero,1,7
196391907530900,mit_zero,1,8
196391908527500,mit_zero,0,1
196391909618000,mit_zero,0,2
196391910185500,mit_zero,1,3
196391911192800,mit_zero,1,4
196391912215500,mit_zero,0,5
196391913705000,mit_zero,0,6
196391914309200,mit_zero,1,7
196391915310900,mit_zero,1,8
196391916409400,mit_zero,0,1
196391917322500,mit_zero,0,2
196391918396900,mit_zero,1,3
196391919481400,mit_zero,1,4
196391920615200,mit_zero,0,5
196391921615900,mit_zero,0,6
196391922233500,mit_zero,1,7
196391923233000,mit_zero,1,8
196391924347200,mit_zero,0,1
196391925491800,mit_zero,0,2
196391926624400,mit_zero,1,3
196391927221900,mit_zero,1,4
196391928224200,mit_zero,0,5
196391929345200,mit_zero,0,6
196391930429500,mit_zero,1,7
196391931602800,mit_zero,1,8
196391932784400,mit_zero,0,1
196391933401500,mit_zero,0,2
196391934398700,mit_zero,1,3
196391935471200,mit_zero,1,4
196391936591500,mit_zero,0,5
196391937708500,mit_zero,0,6
196391938320700,mit_zero,1,7
196391939322900,mit_zero,1,8
196391940420300,mit_zero,0,1
196391941419100,mit_zero,0,2
196391942423800,mit_zero,1,3
196391943496000,mit_zero,1,4
196391944587700,mit_zero,0,5
196391945732200,mit_zero,0,6
196391946322900,mit_zero,1,7
196391947393100,mit_zero,1,8
196391948475900,mit_zero,0,1
196391949618500,mit_zero,0,2
196391950733400,mit_zero,1,3
196391951329300,mit_zero,1,4
196391952331500,mit_zero,0,5
196391953352300,mit_zero,0,6
196391954450000,mit_zero,1,7
196391955529500,mit_zero,1,8
196391956646900,mit_zero,0,1
196391957258800,mit_zero,0,2
196391958265300,mit_zero,1,3
196391959307600,mit_zero,1,4
196391960463600,mit_zero,0,5
196391961588500,mit_zero,0,6
196391962639800,mit_zero,1,7
196391963070500,mit_zero,1,8
196391964727100,mit_zero,0,1
196391965351200,mit_zero,0,2
196391966356800,mit_zero,1,3
196391967420800,mit_zero,1,4
196391968497700,mit_zero,0,5
196391969608900,mit_zero,0,6
196391970808000,mit_zero,1,7
196391971582800,mit_zero,1,8
196391972482700,mit_zero,0,1
196391973544000,mit_zero,0,2
196391974630200,mit_zero,1,3
196391975617400,mit_zero,1,4
196391976194100,mit_zero,0,5
196391977199300,mit_zero,0,6
196391978379600,mit_zero,1,7
196391979426400,mit_zero,1,8
196391980547500,mit_zero,0,1
196391981667500,mit_zero,0,2
196391982283900,mit_zero,1,3
196391983288500,mit_zero,1,4
196391984370900,mit_zero,0,5
196391985457200,mit_zero,0,6
196391986567100,mit_zero,1,7
196391987688700,mit_zero,1,8
196391988297700,mit_zero,0,1
196391989298700,mit_zero,0,2
196391990408300,mit_zero,1,3
196391991413300,mit_zero,1,4
196391992452400,mit_zero,0,5
196391993711200,mit_zero,0,6
196391994559000,mit_zero,1,7
196391995559900,mit_zero,1,8
196391996728200,mit_zero,0,1
196391997329800,mit_zero,0,2
196391998326400,mit_zero,1,3
196391999452400,mit_zero,1,4
196392000562600,mit_zero,0,5
196392001690100,mit_zero,0,6
196392002303300,mit_zero,1,7
196392003303400,mit_zero,1,8
196392004337400,mit_zero,0,1
196392005484500,mit_zero,0,2
196392006529000,mit_zero,1,3
196392007621000,mit_zero,1,4
196392008209800,mit_zero,0,5
196392009438100,mit_zero,0,6
196392010260300,mit_zero,1,7
196392011222900,mit_zero,1,8
196392012306900,mit_zero,0,1
196392013372100,mit_zero,0,2
196392014467900,mit_zero,1,3
196392015631000,mit_zero,1,4
196392016204200,mit_zero,0,5
196392017208200,mit_zero,0,6
196392018289500,mit_zero,1,7
196392019375800,mit_zero,1,8
196392020436200,mit_zero,0,1
196392021563100,mit_zero,0,2
196392022695100,mit_zero,1,3
196392023297700,mit_zero,1,4
196392024551600,mit_zero,0,5
196392025426600,mit_zero,0,6
196392026431700,mit_zero,1,7
196392027596000,mit_zero,1,8
196392028669400,mit_zero,0,1
196392029310200,mit_zero,0,2
196392030321400,mit_zero,1,3
196392031346700,mit_zero,1,4
196392032406700,mit_zero,0,5
196392033483300,mit_zero,0,6
196392034546700,mit_zero,1,7
196392035106800,mit_zero,1,8
196392036127800,mit_zero,0,1
196392037184600,mit_zero,0,2
196392038294500,mit_zero,1,3
196392039368300,mit_zero,1,4
196392040335200,mit_zero,0,5
196392041344700,mit_zero,0,6
196392042424300,mit_zero,1,7
196392043530100,mit_zero,1,8
196392044625400,mit_zero,0,1
196392045225600,mit_zero,0,2
196392046229200,mit_zero,1,3
196392047239700,mit_zero,1,4
196392048319300,mit_zero,0,5
196392049397100,mit_zero,0,6
196392050437200,mit_zero,1,7
196392051518000,mit_zero,1,8
196392052648600,mit_zero,0,1
196392053337400,mit_zero,0,2
196392054271700,mit_zero,1,3
196392055461600,mit_zero,1,4
196392056570900,mit_zero,0,5
196392057686100,mit_zero,0,6
196392058304400,mit_zero,1,7
196392059337400,mit_zero,1,8
196392060484600,mit_zero,0,1
196392061562300,mit_zero,0,2
196392062597100,mit_zero,1,3
196392063202700,mit_zero,1,4
196392064223200,mit_zero,0,5
196392065328900,mit_zero,0,6
196392066399200,mit_zero,1,7
196392067453400,mit_zero,1,8
196392068517100,mit_zero,0,1
196392069608700,mit_zero,0,2
196392070186900,mit_zero,1,3
196392071271200,mit_zero,1,4
196392073060500,mit_zero,0,5
196392073158400,mit_zero,0,6
196392074820500,mit_zero,1,7
196392075461400,mit_zero,1,8
196392076586500,mit_zero,0,1
196392077546100,mit_zero,0,2
196392078148900,mit_zero,1,3
196392079230100,mit_zero,1,4
196392080288000,mit_zero,0,5
196392081340800,mit_zero,0,6
196392082398000,mit_zero,1,7
196392083518700,mit_zero,1,8
196392084599300,mit_zero,0,1
196392085585500,mit_zero,0,2
196392086735900,mit_zero,1,3
196392087553700,mit_zero,1,4
196392088588600,mit_zero,0,5
196392089728500,mit_zero,0,6
196392090330300,mit_zero,1,7
196392091343600,mit_zero,1,8
196392092393900,mit_zero,0,1
196392093440400,mit_zero,0,2
196392094552200,mit_zero,1,3
196392095569300,mit_zero,1,4
196392096659000,mit_zero,0,5
196392097312000,mit_zero,0,6
196392098398500,mit_zero,1,7
196392099498700,mit_zero,1,8
196392100502000,mit_zero,0,1
196392101682500,mit_zero,0,2
196392102888500,mit_zero,1,3
196392103980500,mit_zero,1,4
196392104572200,mit_zero,0,5
196392105594800,mit_zero,0,6
196392106939700,mit_zero,1,7
196392107557800,mit_zero,1,8
196392108561800,mit_zero,0,1
196392109581900,mit_zero,0,2
196392110170800,mit_zero,1,3
196392111367000,mit_zero,1,4
196392112345200,mit_zero,0,5
196392113369400,mit_zero,0,6
196392114500200,mit_zero,1,7
196392115608100,mit_zero,1,8
196392116189600,mit_zero,0,1
196392117199200,mit_zero,0,2
196392118445800,mit_zero,1,3
196392119795600,mit_zero,1,4
196392120300100,mit_zero,0,5
196392121302100,mit_zero,0,6
196392122379400,mit_zero,1,7
196392123454400,mit_zero,1,8
196392124457600,mit_zero,0,1
196392125547800,mit_zero,0,2
196392126645000,mit_zero,1,3
196392127742600,mit_zero,1,4
196392128500900,mit_zero,0,5
196392129454700,mit_zero,0,6
196392130541300,mit_zero,1,7
196392131547000,mit_zero,1,8
196392132646800,mit_zero,0,1
196392133328800,mit_zero,0,2
196392134745000,mit_zero,1,3
196392135444000,mit_zero,1,4
196392136450900,mit_zero,0,5
196392137510500,mit_zero,0,6
196392138757400,mit_zero,1,7
196392139414100,mit_zero,1,8
196392140489000,mit_zero,0,1
196392141495400,mit_zero,0,2
196392142712600,mit_zero,1,3
196392143296800,mit_zero,1,4
196392144446500,mit_zero,0,5
196392145513800,mit_zero,0,6
196392146609000,mit_zero,1,7
196392147691200,mit_zero,1,8
196392148291100,mit_zero,0,1
196392149397300,mit_zero,0,2
196392150804000,mit_zero,1,3
196392151407800,mit_zero,1,4
196392152411000,mit_zero,0,5
196392153475500,mit_zero,0,6
196392154559600,mit_zero,1,7
196392155671500,mit_zero,1,8
196392156224500,mit_zero,0,1
196392157230600,mit_zero,0,2
196392158338400,mit_zero,1,3
196392159399300,mit_zero,1,4
196392160501200,mit_zero,0,5
196392161503200,mit_zero,0,6
196392162595700,mit_zero,1,7
196392163163600,mit_zero,1,8
196392164184900,mit_zero,0,1
196392165424900,mit_zero,0,2
196392167354900,mit_zero,1,3
196392167435000,mit_zero,1,4
196392168376100,mit_zero,0,5
196392169427200,mit_zero,0,6
196392170511300,mit_zero,1,7
196392171578300,mit_zero,1,8
196392172724800,mit_zero,0,1
196392173337700,mit_zero,0,2
196392174337700,mit_zero,1,3
196392175400900,mit_zero,1,4
196392176609200,mit_zero,0,5
196392177697200,mit_zero,0,6
196392178292100,mit_zero,1,7
196392179352300,mit_zero,1,8
196392180560300,mit_zero,0,1
196392181813900,mit_zero,0,2
196392182437000,mit_zero,1,3
196392183439400,mit_zero,1,4
196392184566300,mit_zero,0,5
196392185723800,mit_zero,0,6
196392186360600,mit_zero,1,7
196392187362800,mit_zero,1,8
196392188452800,mit_zero,0,1
196392189540300,mit_zero,0,2
196392190678800,mit_zero,1,3
196392191304100,mit_zero,1,4
196392192282400,mit_zero,0,5
196392193334200,mit_zero,0,6
196392194391100,mit_zero,1,7
196392195510500,mit_zero,1,8
196392196727100,mit_zero,0,1
196392197877600,mit_zero,0,2
196392198457600,mit_zero,1,3
196392199479400,mit_zero,1,4
196392200551700,mit_zero,0,5
196392201658700,mit_zero,0,6
196392202285700,mit_zero,1,7
196392203288000,mit_zero,1,8
196392204354700,mit_zero,0,1
196392205446500,mit_zero,0,2
196392206595800,mit_zero,1,3
196392207597600,mit_zero,1,4
196392208185600,mit_zero,0,5
196392209207500,mit_zero,0,6
196392210287700,mit_zero,1,7
196392211438000,mit_zero,1,8
196392212531500,mit_zero,0,1
196392213648800,mit_zero,0,2
196392214274600,mit_zero,1,3
196392215276900,mit_zero,1,4
196392216406800,mit_zero,0,5
196392217472600,mit_zero,0,6
196392218610800,mit_zero,1,7
196392219670600,mit_zero,1,8
196392220228000,mit_zero,0,1
196392221231000,mit_zero,0,2
196392222310700,mit_zero,1,3
196392223400100,mit_zero,1,4
196392224509000,mit_zero,0,5
196392225096300,mit_zero,0,6
196392226193900,mit_zero,1,7
196392227179200,mit_zero,1,8
196392228362800,mit_zero,0,1
196392230254200,mit_zero,0,2
196392230359200,mit_zero,1,3
196392231225800,mit_zero,1,4
196392232229600,mit_zero,0,5
196392233365600,mit_zero,0,6
196392234400600,mit_zero,1,7
196392235501000,mit_zero,1,8
196392236555900,mit_zero,0,1
196392237644900,mit_zero,0,2
196392238248900,mit_zero,1,3
196392239271000,mit_zero,1,4
196392240350600,mit_zero,0,5
196392241449100,mit_zero,0,6
196392242464300,mit_zero,1,7
196392243628800,mit_zero,1,8
196392244480400,mit_zero,0,1
196392245483400,mit_zero,0,2
196392246562200,mit_zero,1,3
196392247657100,mit_zero,1,4
196392248276100,mit_zero,0,5
196392249373600,mit_zero,0,6
196392250377300,mit_zero,1,7
196392251500200,mit_zero,1,8
196392252557400,mit_zero,0,1
196392253683500,mit_zero,0,2
196392254302400,mit_zero,1,3
196392255306900,mit_zero,1,4
196392256390800,mit_zero,0,5
196392257506000,mit_zero,0,6
196392258834500,mit_zero,1,7
196392259463900,mit_zero,1,8
196392260457300,mit_zero,0,1
196392261555800,mit_zero,0,2
196392262557200,mit_zero,1,3
196392263692500,mit_zero,1,4
196392264332400,mit_zero,0,5
196392265334300,mit_zero,0,6
196392266425700,mit_zero,1,7
196392267452700,mit_zero,1,8
196392268544600,mit_zero,0,1
196392269584000,mit_zero,0,2
196392270638800,mit_zero,1,3
196392271228400,mit_zero,1,4
196392272230900,mit_zero,0,5
196392273289900,mit_zero,0,6
196392274444200,mit_zero,1,7
196392275570400,mit_zero,1,8
196392276110400,mit_zero,0,1
196392277122800,mit_zero,0,2
196392278184900,mit_zero,1,3
196392279221400,mit_zero,1,4
196392280273100,mit_zero,0,5
196392281361600,mit_zero,0,6
196392282432200,mit_zero,1,7
196392283502400,mit_zero,1,8
196392284651600,mit_zero,0,1
196392285644600,mit_zero,0,2
196392286233400,mit_zero,1,3
196392287237300,mit_zero,1,4
196392288301300,mit_zero,0,5
196392289461700,mit_zero,0,6
196392290799400,mit_zero,1,7
196392291432200,mit_zero,1,8
196392292435200,mit_zero,0,1
196392293551900,mit_zero,0,2
196392294734000,mit_zero,1,3
196392295356100,mit_zero,1,4
196392296358700,mit_zero,0,5
196392297425300,mit_zero,0,6
196392298467700,mit_zero,1,7
196392299523800,mit_zero,1,8
196392300602700,mit_zero,0,1
196392301103000,mit_zero,0,2
196392302110400,mit_zero,1,3
196392303755500,mit_zero,1,4
196392304342100,mit_zero,0,5
196392305491000,mit_zero,0,6
196392306351500,mit_zero,1,7
196392307352700,mit_zero,1,8
196392308471800,mit_zero,0,1
196392309588300,mit_zero,0,2
196392310168200,mit_zero,1,3
196392311189600,mit_zero,1,4
196392312249900,mit_zero,0,5
196392313287500,mit_zero,0,6
196392314340200,mit_zero,1,7
196392315417400,mit_zero,1,8
196392316496500,mit_zero,0,1
196392317625600,mit_zero,0,2
196392318235500,mit_zero,1,3
196392319257400,mit_zero,1,4
196392320333400,mit_zero,0,5
196392321957100,mit_zero,0,6
196392323447200,mit_zero,1,7
196392323564100,mit_zero,1,8
196392324431000,mit_zero,0,1
196392325544900,mit_zero,0,2
196392326594200,mit_zero,1,3
196392327693500,mit_zero,1,4
196392328304500,mit_zero,0,5
196392329445100,mit_zero,0,6
196392330548500,mit_zero,1,7
196392331651000,mit_zero,1,8
196392332246200,mit_zero,0,1
196392333246900,mit_zero,0,2
196392334318900,mit_zero,1,3
196392335393100,mit_zero,1,4
196392336518900,mit_zero,0,5
196392337701600,mit_zero,0,6
196392338602800,mit_zero,1,7
196392339195400,mit_zero,1,8
196392340217200,mit_zero,0,1
196392341271300,mit_zero,0,2
196392342312000,mit_zero,1,3
196392343419300,mit_zero,1,4
196392344524600,mit_zero,0,5
196392345622400,mit_zero,0,6
196392346203000,mit_zero,1,7
196392347227600,mit_zero,1,8
196392348307500,mit_zero,0,1
196392349451000,mit_zero,0,2
196392350549500,mit_zero,1,3
196392351655500,mit_zero,1,4
196392352235600,mit_zero,0,5
196392353327000,mit_zero,0,6
196392354490500,mit_zero,1,7
196392355616800,mit_zero,1,8
196392356606800,mit_zero,0,1
196392357203700,mit_zero,0,2
196392358206700,mit_zero,1,3
196392359326200,mit_zero,1,4
196392360324900,mit_zero,0,5
196392361446300,mit_zero,0,6
196392362435000,mit_zero,1,7
196392363497200,mit_zero,1,8
196392364666300,mit_zero,0,1
196392365275300,mit_zero,0,2
196392366274600,mit_zero,1,3
196392367377200,mit_zero,1,4
196392368511300,mit_zero,0,5
196392369399600,mit_zero,0,6
196392370396800,mit_zero,1,7
196392371537300,mit_zero,1,8
196392372516400,mit_zero,0,1
196392373609500,mit_zero,0,2
196392374190100,mit_zero,1,3
196392375255200,mit_zero,1,4
196392376290000,mit_zero,0,5
196392377385900,mit_zero,0,6
196392378429700,mit_zero,1,7
196392379465200,mit_zero,1,8
196392380578700,mit_zero,0,1
196392381730600,mit_zero,0,2
196392382420700,mit_zero,1,3
196392383506000,mit_zero,1,4
196392384431600,mit_zero,0,5
196392385453900,mit_zero,0,6
196392386596900,mit_zero,1,7
196392387692200,mit_zero,1,8
196392388293000,mit_zero,0,1
196392389317600,mit_zero,0,2
196392390369600,mit_zero,1,3
196392391513100,mit_zero,1,4
196392392458700,mit_zero,0,5
196392393558000,mit_zero,0,6
196392394557400,mit_zero,1,7
196392395643800,mit_zero,1,8
196392396240200,mit_zero,0,1
196392397248300,mit_zero,0,2
196392398303000,mit_zero,1,3
196392399561300,mit_zero,1,4
196392400706300,mit_zero,0,5
196392401342200,mit_zero,0,6
196392402334500,mit_zero,1,7
196392403343100,mit_zero,1,8
196392404479600,mit_zero,0,1
196392405467900,mit_zero,0,2
196392406481700,mit_zero,1,3
196392407482100,mit_zero,1,4
196392408511800,mit_zero,0,5
196392409587800,mit_zero,0,6
196392410171800,mit_zero,1,7
196392411175800,mit_zero,1,8
196392412225600,mit_zero,0,1
196392413279800,mit_zero,0,2
196392414385700,mit_zero,1,3
196392415483100,mit_zero,1,4
196392416884300,mit_zero,0,5
196392417556100,mit_zero,0,6
196392418561400,mit_zero,1,7
196392419636800,mit_zero,1,8
196392420733600,mit_zero,0,1
196392421331000,mit_zero,0,2
196392422330800,mit_zero,1,3
196392423451300,mit_zero,1,4
196392424601700,mit_zero,0,5
196392425165500,mit_zero,0,6
196392426202700,mit_zero,1,7
196392427261600,mit_zero,1,8
196392428369600,mit_zero,0,1
196392429340400,mit_zero,0,2
196392431063700,mit_zero,1,3
196392431632400,mit_zero,1,4
196392432301800,mit_zero,0,5
196392433342900,mit_zero,0,6
196392434426400,mit_zero,1,7
196392435585300,mit_zero,1,8
196392436086900,mit_zero,0,1
196392437093300,mit_zero,0,2
196392438202200,mit_zero,1,3
196392439238600,mit_zero,1,4
196392440216100,mit_zero,0,5
196392441226000,mit_zero,0,6
196392442304900,mit_zero,1,7
196392443324000,mit_zero,1,8
196392444508700,mit_zero,0,1
196392445479800,mit_zero,0,2
196392446622500,mit_zero,1,3
196392447754100,mit_zero,1,4
196392448375500,mit_zero,0,5
196392449397700,mit_zero,0,6
196392450528000,mit_zero,1,7
196392451632200,mit_zero,1,8
196392452225100,mit_zero,0,1
196392453232500,mit_zero,0,2
196392454322200,mit_zero,1,3
196392455425400,mit_zero,1,4
196392456460800,mit_zero,0,5
196392457500600,mit_zero,0,6
196392458653700,mit_zero,1,7
196392459607000,mit_zero,1,8
196392460108600,mit_zero,0,1
196392461115700,mit_zero,0,2
196392462214100,mit_zero,1,3
196392463438100,mit_zero,1,4
196392464592200,mit_zero,0,5
196392465572900,mit_zero,0,6
196392466074600,mit_zero,1,7
196392467666300,mit_zero,1,8
196392468306700,mit_zero,0,1
196392469309300,mit_zero,0,2
196392470387200,mit_zero,1,3
196392471514400,mit_zero,1,4
196392472637400,mit_zero,0,5
196392473298600,mit_zero,0,6
196392474302900,mit_zero,1,7
196392475459900,mit_zero,1,8
196392476598000,mit_zero,0,1
196392477208600,mit_zero,0,2
196392478283700,mit_zero,1,3
196392479381100,mit_zero,1,4
196392480472100,mit_zero,0,5
196392481564900,mit_zero,0,6
196392482601600,mit_zero,1,7
196392483191600,mit_zero,1,8
196392484192900,mit_zero,0,1
196392485229600,mit_zero,0,2
196392486574400,mit_zero,1,3
196392487556700,mit_zero,1,4
196392488691400,mit_zero,0,5
196392489276500,mit_zero,0,6
196392490278900,mit_zero,1,7
196392491364100,mit_zero,1,8
196392492370300,mit_zero,0,1
196392493468600,mit_zero,0,2
196392494433800,mit_zero,1,3
196392495434400,mit_zero,1,4
196392496595000,mit_zero,0,5
196392497182100,mit_zero,0,6
196392498212400,mit_zero,1,7
196392499282300,mit_zero,1,8
196392500354700,mit_zero,0,1
196392501405700,mit_zero,0,2
196392502468100,mit_zero,1,3
196392503612100,mit_zero,1,4
196392504287700,mit_zero,0,5
196392505290800,mit_zero,0,6
196392506374500,mit_zero,1,7
196392507503100,mit_zero,1,8
196392508633400,mit_zero,0,1
196392509224800,mit_zero,0,2
196392510226800,mit_zero,1,3
196392511357400,mit_zero,1,4
196392512432200,mit_zero,0,5
196392513562800,mit_zero,0,6
196392514546400,mit_zero,1,7
196392515047900,mit_zero,1,8
196392516050100,mit_zero,0,1
196392517704200,mit_zero,0,2
196392518344800,mit_zero,1,3
196392519333600,mit_zero,1,4
196392520441700,mit_zero,0,5
196392521432200,mit_zero,0,6
196392522501000,mit_zero,1,7
196392523578200,mit_zero,1,8
196392524283800,mit_zero,0,1
196392525918400,mit_zero,0,2
196392526540100,mit_zero,1,3
196392527570000,mit_zero,1,4
196392528586400,mit_zero,0,5
196392529182800,mit_zero,0,6
196392530203800,mit_zero,1,7
196392531262700,mit_zero,1,8
196392532635600,mit_zero,0,1
196392533223000,mit_zero,0,2
196392534245800,mit_zero,1,3
196392535292400,mit_zero,1,4
196392536348700,mit_zero,0,5
196392537440100,mit_zero,0,6
196392538441100,mit_zero,1,7
196392539625100,mit_zero,1,8
196392540799500,mit_zero,0,1
196392541842400,mit_zero,0,2
196392542496200,mit_zero,1,3
196392543519300,mit_zero,1,4
196392544607000,mit_zero,0,5
196392545210400,mit_zero,0,6
196392546297700,mit_zero,1,7
196392547296900,mit_zero,1,8
196392548430700,mit_zero,0,1
196392549396800,mit_zero,0,2
196392550470200,mit_zero,1,3
196392551542600,mit_zero,1,4
196392552609600,mit_zero,0,5
196392553194700,mit_zero,0,6
196392554201300,mit_zero,1,7
196392555447800,mit_zero,1,8
196392556819400,mit_zero,0,1
196392557430000,mit_zero,0,2
196392558429300,mit_zero,1,3
196392559433600,mit_zero,1,4
196392560435500,mit_zero,0,5
196392561597900,mit_zero,0,6
196392562550600,mit_zero,1,7
196392563169100,mit_zero,1,8
196392564335800,mit_zero,0,1
196392565410800,mit_zero,0,2
196392566584900,mit_zero,1,3
196392567727500,mit_zero,1,4
196392568359700,mit_zero,0,5
196392569381300,mit_zero,0,6
196392570522600,mit_zero,1,7
196392571495500,mit_zero,1,8
196392572444700,mit_zero,0,1
196392573492600,mit_zero,0,2
196392574625500,mit_zero,1,3
196392575203000,mit_zero,1,4
196392576224500,mit_zero,0,5
196392577286600,mit_zero,0,6
196392578327700,mit_zero,1,7
196392579406300,mit_zero,1,8
196392580489500,mit_zero,0,1
196392581541300,mit_zero,0,2
196392582501700,mit_zero,1,3
196392583649300,mit_zero,1,4
196392584282500,mit_zero,0,5
196392585304400,mit_zero,0,6
196392586449700,mit_zero,1,7
196392587867500,mit_zero,1,8
196392588441700,mit_zero,0,1
196392589444500,mit_zero,0,2
196392590516600,mit_zero,1,3
196392591569400,mit_zero,1,4
196392592712400,mit_zero,0,5
196392593299400,mit_zero,0,6
196392594301400,mit_zero,1,7
196392595354700,mit_zero,1,8
196392596423000,mit_zero,0,1
196392597441900,mit_zero,0,2
196392598493800,mit_zero,1,3
196392599530300,mit_zero,1,4
196392600111300,mit_zero,0,5
196392601150900,mit_zero,0,6
196392602479300,mit_zero,1,7
196392604226600,mit_zero,1,8
196392604310700,mit_zero,0,1
196392605233900,mit_zero,0,2
196392606641600,mit_zero,1,3
196392607587700,mit_zero,1,4
196392608105200,mit_zero,0,5
196392609118900,mit_zero,0,6
196392610630200,mit_zero,1,7
196392611619300,mit_zero,1,8
196392612120500,mit_zero,0,1
196392613128200,mit_zero,0,2
196392614149300,mit_zero,1,3
196392615150500,mit_zero,1,4
196392616178300,mit_zero,0,5
196392617557600,mit_zero,0,6
196392618497100,mit_zero,1,7
196392619721900,mit_zero,1,8
196392620360600,mit_zero,0,1
196392621376500,mit_zero,0,2
196392622498300,mit_zero,1,3
196392623571500,mit_zero,1,4
196392624643000,mit_zero,0,5
196392625319300,mit_zero,0,6
196392626512500,mit_zero,1,7
196392627474300,mit_zero,1,8
196392628525900,mit_zero,0,1
196392629580500,mit_zero,0,2
196392630653900,mit_zero,1,3
196392631733300,mit_zero,1,4
196392632322300,mit_zero,0,5
196392633466100,mit_zero,0,6
196392634476000,mit_zero,1,7
196392635481000,mit_zero,1,8
196392636499700,mit_zero,0,1
196392637491200,mit_zero,0,2
196392638572300,mit_zero,1,3
196392639672900,mit_zero,1,4
196392640294000,mit_zero,0,5
196392641316700,mit_zero,0,6
196392642378000,mit_zero,1,7
196392643442500,mit_zero,1,8
196392644533800,mit_zero,0,1
196392645593000,mit_zero,0,2
196392646192000,mit_zero,1,3
196392647195900,mit_zero,1,4
196392648241300,mit_zero,0,5
196392649376400,mit_zero,0,6
196392650575800,mit_zero,1,7
196392651590500,mit_zero,1,8
196392652599300,mit_zero,0,1
196392653184600,mit_zero,0,2
196392654206600,mit_zero,1,3
196392655335600,mit_zero,1,4
196392656541000,mit_zero,0,5
196392657633800,mit_zero,0,6
196392658221100,mit_zero,1,7
196392659223400,mit_zero,1,8
196392660311300,mit_zero,0,1
196392661343400,mit_zero,0,2
196392662412200,mit_zero,1,3
196392663391800,mit_zero,1,4
196392664413000,mit_zero,0,5
196392665398500,mit_zero,0,6
196392666399600,mit_zero,1,7
196392667580200,mit_zero,1,8
196392668216500,mit_zero,0,1
196392669222100,mit_zero,0,2
196392670288500,mit_zero,1,3
196392671371300,mit_zero,1,4
196392672423700,mit_zero,0,5
196392673495000,mit_zero,0,6
196392674601100,mit_zero,1,7
196392675757000,mit_zero,1,8
196392676403100,mit_zero,0,1
196392677405100,mit_zero,0,2
196392678450000,mit_zero,1,3
196392679503000,mit_zero,1,4
196392680587600,mit_zero,0,5
196392681679900,mit_zero,0,6
196392682289900,mit_zero,1,7
196392683351900,mit_zero,1,8
196392684407600,mit_zero,0,1
196392685402900,mit_zero,0,2
196392686419400,mit_zero,1,3
196392687489200,mit_zero,1,4
196392688628700,mit_zero,0,5
196392689243100,mit_zero,0,6
196392690309600,mit_zero,1,7
196392691379300,mit_zero,1,8
196392692576500,mit_zero,0,1
196392693551700,mit_zero,0,2
196392694591200,mit_zero,1,3
196392695170000,mit_zero,1,4
196392696263000,mit_zero,0,5
196392697185400,mit_zero,0,6
196392698203300,mit_zero,1,7
196392699273100,mit_zero,1,8
196392700366800,mit_zero,0,1
196392701490900,mit_zero,0,2
196392702440300,mit_zero,1,3
196392703446100,mit_zero,1,4
196392704468000,mit_zero,0,5
196392705519400,mit_zero,0,6
196392706610500,mit_zero,1,7
196392707189500,mit_zero,1,8
196392708201800,mit_zero,0,1
196392709336500,mit_zero,0,2
196392710448300,mit_zero,1,3
196392711637500,mit_zero,1,4
196392712541100,mit_zero,0,5
196392713607900,mit_zero,0,6
196392714701100,mit_zero,1,7
196392715306800,mit_zero,1,8
196392716312100,mit_zero,0,1
196392717565900,mit_zero,0,2
196392718506800,mit_zero,1,3
196392719655700,mit_zero,1,4
196392720615000,mit_zero,0,5
196392721116400,mit_zero,0,6
196392722120000,mit_zero,1,7
196392723185600,mit_zero,1,8
196392724187800,mit_zero,0,1
196392725317000,mit_zero,0,2
196392726352800,mit_zero,1,3
196392727683000,mit_zero,1,4
196392728541900,mit_zero,0,5
196392729510400,mit_zero,0,6
196392730624300,mit_zero,1,7
196392731598100,mit_zero,1,8
196392732167600,mit_zero,0,1
196392733221700,mit_zero,0,2
196392734294100,mit_zero,1,3
196392735364200,mit_zero,1,4
196392736381400,mit_zero,0,5
196392737485100,mit_zero,0,6
196392738604900,mit_zero,1,7
196392739192800,mit_zero,1,8
196392740195000,mit_zero,0,1
196392741304400,mit_zero,0,2
196392742291700,mit_zero,1,3
196392743531900,mit_zero,1,4
196392744396200,mit_zero,0,5
196392745389400,mit_zero,0,6
196392746394400,mit_zero,1,7
196392747395100,mit_zero,1,8
196392748398600,mit_zero,0,1
196392749468700,mit_zero,0,2
196392750592300,mit_zero,1,3
196392751570300,mit_zero,1,4
196392752901500,mit_zero,0,5
196392753496200,mit_zero,0,6
196392754499300,mit_zero,1,7
196392755503400,mit_zero,1,8
196392756523400,mit_zero,0,1
196392757720400,mit_zero,0,2
196392758513400,mit_zero,1,3
196392759210600,mit_zero,1,4
196392760231500,mit_zero,0,5
