t_host_mono_ns,channel,can_id,dlc,data_hex
196391714818400,0,22,8,06819d7ff8001917
196391714824400,1,23,8,077fe77ff8001a14
196391714830700,1,24,8,087ffe7ff7ff1917
196391714836600,0,17,8,017fde7ff8001a17
196391714842500,0,18,8,0281c87ff8001a18
196391714851200,1,19,8,03804b7fe7ff1a18
196391714860300,1,20,8,047e567ff8001a18
196391714867000,0,21,8,057f038008001a17
196391714872800,0,22,8,06819c7ff8001917
196391714878600,1,23,8,077fe67fe8001a14
196391714892100,1,24,8,087ffe8008001917
196391714899000,0,17,8,017fde8008001a17
196391714904900,0,18,8,0281c87ff7ff1a18
196391714910700,1,19,8,03804b7fe8001a18
196391714916500,1,20,8,047e567ff8001a18
196391714922200,0,21,8,057f037ff7ff1a17
196391714927800,0,22,8,06819d7ff7ff1917
196391714933600,1,23,8,077fe77ff8001a14
196391714940500,1,24,8,087ffe8007ff1917
196391714948900,0,17,8,017fde7fe8001a17
196391714958300,0,18,8,0281c87fe8001a18
196391714965000,1,19,8,03804b7ff8001a18
196391714970700,1,20,8,047e567fe7ff1a18
196391714976300,0,21,8,057f037ff8001a17
196391714982100,0,22,8,06819d8007ff1917
196391714988000,1,23,8,077fe77ff8001a14
196391714993600,1,24,8,087ffe8007ff1917
196391714999700,0,17,8,017fde7ff8001a17
196391715005400,0,18,8,0281c87ff8001a18
196391715011100,1,19,8,03804b7ff7ff1a18
196391715020200,1,20,8,047e567ff7ff1a18
196391715027300,0,21,8,057f037ff8001a17
196391715033100,0,22,8,06819d7ff8001917
196391715038900,1,23,8,077fe67fe8001a14
196391715044600,1,24,8,087ffe7fe8001917
196391715050400,0,17,8,017fde8008001a17
196391715056300,0,18,8,0281c87ff8001a18
196391715062400,1,19,8,03804b8007ff1a18
196391715068200,1,20,8,047e568008001a18
196391715073900,0,21,8,057f037ff7ff1a17
196391715079500,0,22,8,06819c7fe8001917
196391715085900,1,23,8,077fe78008001a14
196391715091600,1,24,8,087ffe7ff7fe1a17
196391715097300,0,17,8,017fdd7ff8011a17
196391715102900,0,18,8,0281c87ff7ff1a18
196391715108600,1,19,8,03804b7ff7ff1a18
196391715114300,1,20,8,047e567ff7ff1a18
196391715120000,0,21,8,057f037ff8001a17
196391715125600,0,22,8,06819d7ff7ff1917
196391715131300,1,23,8,077fe77ff8001a14
196391715137100,1,24,8,087ffe7ff7ff1917
196391715142700,0,17,8,017fdd7ff8001a17
196391715148700,0,18,8,0281c88008001a18
196391715154200,1,19,8,03804b7ff8001a18
196391715159900,1,20,8,047e567ff7ff1a18
196391715165700,0,21,8,057f037fe8001a17
196391715171500,0,22,8,06819d7ff8001917
196391715177100,1,23,8,077fe77ff8001a14
196391715182800,1,24,8,087ffe7fe8001917
196391715188400,0,17,8,017fde8008001a17
196391715194000,0,18,8,0281c87ff8011a18
196391715199600,1,19,8,03804b7fe8001a18
196391715205300,1,20,8,047e568008001a18
196391715210900,0,21,8,057f037ff8001a17
196391715216800,0,22,8,06819d7ff8001917
196391715222400,1,23,8,077fe67ff8011a14
196391715228100,1,24,8,087ffe7ff7ff1917
196391715233900,0,17,8,017fde7ff8001a17
196391715240900,0,18,8,0281c87ff8011a18
196391715246500,1,19,8,03804b7ff7ff1a18
196391715252300,1,20,8,047e567ff8001a18
196391715258100,0,21,8,057f037ff8001a17
196391715263700,0,22,8,06819d8007ff1917
196391715269300,1,23,8,077fe67fe8001a14
196391715275100,1,24,8,087ffe7fe7ff1917
196391715281200,0,17,8,017fde8008001a17
196391715286900,0,18,8,0281c87ff8011a18
196391715292600,1,19,8,03804b7ff7ff1a18
196391715298100,1,20,8,047e568007ff1a18
196391715304000,0,21,8,057f037fe8001a17
196391715309900,0,22,8,06819d7fe7ff1917
196391715315700,1,23,8,077fe78008011a14
196391715321400,1,24,8,087ffe7ff7ff1917
196391715327100,0,17,8,017fdd7ff8001a17
196391715332700,0,18,8,0281c88008001a18
196391715338500,1,19,8,03804b8007ff1a18
196391715344500,1,20,8,047e567fe7ff1a18
196391715350100,0,21,8,057f037ff8001a17
196391715355900,0,22,8,06819d7ff7ff1917
196391715362700,1,23,8,077fe77ff8001a14
196391823653100,1,24,8,087ffe7ff7ff1917
196391823692900,0,17,8,017fde7ff8001a17
196391823701700,0,18,8,0281c87ff8011a18
196391823708100,1,19,8,03804b8007ff1a18
196391823713800,1,20,8,047e567ff7ff1a18
196391823719400,0,21,8,057f037fe8001a17
196391823725700,0,22,8,06819c7ff7ff1917
196391823731700,1,23,8,077fe77ff8001a14
196391823737600,1,24,8,087ffe7ff7fe1917
196391823743800,0,17,8,017fde7ff8001a17
196391823750300,0,18,8,0281c87ff8011a18
196391823756400,1,19,8,03804b7ff8001a18
196391823762800,1,20,8,047e567fe8001a18
196391823768300,0,21,8,057f038007ff1a17
196391823776900,0,22,8,06819c7fe7ff1917
196391823787400,1,23,8,077fe67fd8001a14
196391823796200,1,24,8,087ffe7ff7ff1917
196391823802900,0,17,8,017fdd7fe8011a17
196391823811400,0,18,8,0281c87ff8011a18
196391823820800,1,19,8,03804b7ff8001a18
196391823834400,1,20,8,047e567ff7ff1a18
196391823874700,0,21,8,057f037ff8001a17
196391823887200,0,22,8,06819d7ff8001917
196391823894900,1,23,8,077fe77ff8001a14
196391823900900,1,24,8,087ffe7ff7ff1917
196391823906800,0,17,8,017fdd7ff8001a17
196391823913200,0,18,8,0281c87ff8011a18
196391823919100,1,19,8,03804b7ff7ff1a18
196391823935200,1,20,8,047e567ff7ff1a18
196391823944400,0,21,8,057f038008001a17
196391823952900,0,22,8,06819d8007ff1917
196391823961700,1,23,8,077fe78007ff1a14
196391823970900,1,24,8,087ffe7ff7ff1917
196391823977500,0,17,8,017fdd7ff8001a17
196391823983200,0,18,8,0281c88008011a18
196391823988800,1,19,8,03804b8007ff1a18
196391823994800,1,20,8,047e567ff7ff1a18
196391824000500,0,21,8,057f037ff8001a17
196391824006200,0,22,8,06819d7ff7ff1917
196391824011900,1,23,8,077fe67fe8011a14
196391824018800,1,24,8,087ffe8007ff1917
196391824024800,0,17,8,017fde7ff8011a17
196391824030900,0,18,8,0281c87ff8011a18
196391824036800,1,19,8,03804b7ff7ff1a18
196391824042500,1,20,8,047e568007ff1a18
196391824048300,0,21,8,057f037fe8001a17
196391824054000,0,22,8,06819c7ff8001917
196391824060000,1,23,8,077fe67fe8001a14
196391824065600,1,24,8,087ffe7fe8001917
196391824076700,0,17,8,017fdd7ff8001a17
196391824082400,0,18,8,0281c87ff8011a18
196391824088000,1,19,8,03804b7ff7ff1a18
196391824093700,1,20,8,047e567fe7ff1a18
196391824099300,0,21,8,057f037ff8001a17
196391824105300,0,22,8,06819d7ff8001917
196391824111000,1,23,8,077fe78008011a14
196391824116600,1,24,8,087ffe7ff8001917
196391824122400,0,17,8,017fdd7ff8001a17
196391824128200,0,18,8,0281c87ff8001a18
196391824133900,1,19,8,03804b7ff7ff1a18
196391824139500,1,20,8,047e567fe8001a18
196391824145400,0,21,8,057f037ff8001a17
196391824151200,0,22,8,06819d7ff7ff1917
196391824157200,1,23,8,077fe78008001a14
196391824162800,1,24,8,087ffe8008001917
196391824168600,0,17,8,017fdd7ff8011a17
196391824175700,0,18,8,0281c87ff8011a18
196391824181400,1,19,8,03804b7fe8001a18
196391824186900,1,20,8,047e567ff8001a18
196391824192700,0,21,8,057f037ff7ff1a17
196391824198900,0,22,8,06819c7ff7ff1917
196391824204800,1,23,8,077fe77ff8001a14
196391824210500,1,24,8,087ffe8008001917
196391824217500,0,17,8,017fdd7ff8001a17
196391824223500,0,18,8,0281c88008011a18
196391824229300,1,19,8,03804b7ff7ff1a18
196391824235100,1,20,8,047e567ff7ff1a18
196391824241000,0,21,8,057f038008001a17
196391824246800,0,22,8,06819d7ff7ff1917
196391824253300,1,23,8,077fe77ff8001a14
196391824260800,1,24,8,087ffe7ff7ff1917
196391824266600,0,17,8,017fdd7ff8001a17
196391824272200,0,18,8,0281c87ff8011a18
196391824278100,1,19,8,03804b7ff7ff1a18
196391824283900,1,20,8,047e567fe7ff1a18
196391824289500,0,21,8,057f037fe8001a17
196391824295200,0,22,8,06819c7fe7ff1917
196391824300800,1,23,8,077fe67ff8011a14
196391824306400,1,24,8,087ffe7ff8001917
196391824312100,0,17,8,017fde7ff8001a17
196391824317900,0,18,8,0281c87ff8011a18
196391824323800,1,19,8,03804b8007fe1a18
196391824329200,1,20,8,047e568007ff1a18
196391824336400,0,21,8,057f037ff8001a17
196391824342000,0,22,8,06819d8008001917
196391824347800,1,23,8,077fe67fd8001a14
196391824353500,1,24,8,087ffe7ff7ff1917
196391824359100,0,17,8,017fdd7ff8001a17
196391824364800,0,18,8,0281c87fe8011a18
196391824370700,1,19,8,03804b7fe7fe1a18
196391824376200,1,20,8,047e567ff7ff1a18
196391824381900,0,21,8,057f037ff7ff1a17
196391824387700,0,22,8,06819d7ff8001917
196391824393400,1,23,8,077fe77ff8001a14
196391824399200,1,24,8,087ffe7fe8001917
196391824405100,0,17,8,017fdd7ff8001a17
196391824411200,0,18,8,0281c87ff8011a18
196391824417200,1,19,8,03804b7ff7ff1a18
196391824422800,1,20,8,047e567ff7ff1a18
196391931646400,0,21,8,057f037ff8001a17
196391931692000,0,22,8,06819d7ff7ff1917
196391931721600,1,23,8,077fe67ff8001a14
196391931730900,1,24,8,087ffe8007ff1917
196391931737600,0,17,8,017fde7ff8001a17
196391931744000,0,18,8,0281c87ff8011a18
196391931750200,1,19,8,03804b7ff7fe1a18
196391931756100,1,20,8,047e567ff7ff1a18
196391931762200,0,21,8,057f037ff8001a17
196391931768200,0,22,8,06819c7ff8001917
196391931776900,1,23,8,077fe77ff8001a14
196391931785900,1,24,8,087ffe7fe8001917
196391931792600,0,17,8,017fde7ff8001a17
196391931799600,0,18,8,0281c87ff8011a18
196391931805500,1,19,8,03804b7fe7ff1a18
196391931811300,1,20,8,047e567ff8001a18
196391931817000,0,21,8,057f037ff7ff1a17
196391931823000,0,22,8,06819c7fe8001917
196391931829100,1,23,8,077fe78008001a14
196391931835100,1,24,8,087ffe7ff7ff1917
196391931841100,0,17,8,017fde7ff8001a17
196391931847200,0,18,8,0281c87ff8001a18
196391931855900,1,19,8,03804b7ff7ff1a18
196391931865100,1,20,8,047e567fe8001a18
196391931871600,0,21,8,057f037ff7ff1a17
196391931877400,0,22,8,06819d8007ff1917
196391931883800,1,23,8,077fe78008011a14
196391931889700,1,24,8,087ffe7ff7ff1917
196391931895800,0,17,8,017fdd7ff8001a17
196391931901800,0,18,8,0281c87ff8001a18
196391931907800,1,19,8,03804b8007ff1a18
196391931913700,1,20,8,047e567ff7ff1a18
196391931919800,0,21,8,057f038007ff1a17
196391931925800,0,22,8,06819d7ff7ff1917
196391931932900,1,23,8,077fe77ff8001a14
196391931938900,1,24,8,087ffe7fe8001917
196391931944900,0,17,8,017fdd7ff8001a17
196391931950900,0,18,8,0281c87fe8011a18
196391931956700,1,19,8,03804b8007ff1a18
196391931962600,1,20,8,047e567ff7ff1a18
196391931968800,0,21,8,057f037ff7ff1a17
196391931974700,0,22,8,06819d7ff7ff1917
196391931980700,1,23,8,077fe77fe8011a14
196391931986500,1,24,8,087ffe7fe7ff1917
196391931992400,0,17,8,017fde7ff8001a17
196391931998300,0,18,8,0281c87ff8011a18
196391932004400,1,19,8,03804b7fe7ff1a18
196391932010200,1,20,8,047e567fe7ff1a18
196391932016100,0,21,8,057f037ff7ff1a17
196391932022100,0,22,8,06819c7ff8001917
196391932028000,1,23,8,077fe67ff8001a14
196391932033800,1,24,8,087ffe8007ff1917
196391932039600,0,17,8,017fdd8008011a17
196391932045600,0,18,8,0281c87ff8011a18
196391932055800,1,19,8,03804b7ff7ff1a18
196391932061700,1,20,8,047e567ff8001a18
196391932067600,0,21,8,057f037ff7ff1a17
196391932074800,0,22,8,06819d8007ff1917
196391932080800,1,23,8,077fe67ff8001a14
196391932086900,1,24,8,087ffe8008001917
196391932093700,0,17,8,017fde8008001a17
196391932100200,0,18,8,0281c87ff8011a18
196391932106200,1,19,8,03804b8007ff1a18
196391932112100,1,20,8,047e568007ff1a18
196391932118000,0,21,8,057f037fe8001a17
196391932123800,0,22,8,06819d8007ff1917
196391932129700,1,23,8,077fe77ff8001a14
196391932135600,1,24,8,087ffe7fe7ff1917
196391932141600,0,17,8,017fde8008001a17
196391932147500,0,18,8,0281c88008011a18
196391932153300,1,19,8,03804b7ff7ff1a18
196391932159000,1,20,8,047e567ff7ff1a18
196391932165200,0,21,8,057f038007ff1a17
196391932171100,0,22,8,06819d7ff7ff1917
196391932176900,1,23,8,077fe77ff8001a14
196391932182700,1,24,8,087ffe7ff7ff1917
196391932188400,0,17,8,017fdd7ff8001a17
196391932194400,0,18,8,0281c87ff8011a18
196391932200300,1,19,8,03804b7fe7fe1a18
196391932207200,1,20,8,047e567fe7ff1a18
196391932213500,0,21,8,057f038008001a17
196391932219600,0,22,8,06819d7ff7ff1917
196391932225600,1,23,8,077fe68008001a14
196391932231700,1,24,8,087ffe7ff7ff1917
196391932238000,0,17,8,017fde7ff8001a17
196391932244100,0,18,8,0281c87ff8011a18
196391932250400,1,19,8,03804b8007ff1a18
196391932256200,1,20,8,047e567ff7ff1a18
196391932262200,0,21,8,057f037ff7ff1a17
196391932268000,0,22,8,06819d7ff7ff1917
196391932273800,1,23,8,077fe78008001a14
196391932279700,1,24,8,087ffe7ff7ff1917
196391932285600,0,17,8,017fdd7ff8001a17
196391932291500,0,18,8,0281c88008011a18
196391932297300,1,19,8,03804b7ff7ff1a18
196391932303300,1,20,8,047e567ff8001a18
196391932308900,0,21,8,057f037fe8001a17
196391932315300,0,22,8,06819d7fe7ff1917
196391932321000,1,23,8,077fe77ff8001a14
196391932326600,1,24,8,087ffe8007ff1917
196391932332400,0,17,8,017fde7ff8001a17
196391932338200,0,18,8,0281c88008021a18
196391932344000,1,19,8,03804b7fe7fe1a18
196391932349900,1,20,8,047e567ff7ff1a18
196391932355700,0,21,8,057f037ff8001a17
196391932361500,0,22,8,06819d8007ff1917
196391932367400,1,23,8,077fe78008011a14
196391932373100,1,24,8,087ffe7ff7ff1917
196392039389500,0,17,8,017fde7ff8001a17
196392039430100,0,18,8,0281c87fe8001a18
196392039445600,1,19,8,03804b7ff8001a18
196392039453500,1,20,8,047e567ff7ff1a18
196392039475900,0,21,8,057f037ff8001a17
196392039485700,0,22,8,06819c7fe7ff1917
196392039497100,1,23,8,077fe67ff8001a14
196392039503600,1,24,8,087ffe7fe7ff1917
196392039509700,0,17,8,017fdd7ff8001a17
196392039515500,0,18,8,0281c88008001a18
196392039521600,1,19,8,03804b7ff7ff1a18
196392039527700,1,20,8,047e567ff8001a18
196392039534000,0,21,8,057f037ff8001a17
196392039547600,0,22,8,06819d8007ff1917
196392039557200,1,23,8,077fe78008011a14
196392039566100,1,24,8,087ffe7ff7ff1917
196392039572900,0,17,8,017fdd7ff8001a17
196392039579100,0,18,8,0281c87ff7ff1a18
196392039585100,1,19,8,03804b8007ff1a18
196392039591000,1,20,8,047e567ff7ff1a18
196392039597100,0,21,8,057f037ff8001a17
196392039602900,0,22,8,06819c7ff8001917
196392039608700,1,23,8,077fe77ff8001a14
196392039614600,1,24,8,087ffe7ff8001917
196392039620400,0,17,8,017fde7ff7ff1a17
196392039626400,0,18,8,0281c87ff8001a18
196392039632300,1,19,8,03804b8007ff1a18
196392039638100,1,20,8,047e567ff7ff1a18
196392039644000,0,21,8,057f038008001a17
196392039649800,0,22,8,06819c7ff8001917
196392039655400,1,23,8,077fe67ff8011a14
196392039661100,1,24,8,087ffe7ff8001917
196392039666900,0,17,8,017fde7ff8001a17
196392039672700,0,18,8,0281c87fe8011a18
196392039678600,1,19,8,03804b7ff7ff1a18
196392039684600,1,20,8,047e567ff8001a18
196392039690400,0,21,8,057f037ff8001a17
196392039696300,0,22,8,06819c7fe7ff1917
196392039702200,1,23,8,077fe67ff8011a14
196392039708000,1,24,8,087ffe7ff8001917
196392039714000,0,17,8,017fdd7ff8011a17
196392039720000,0,18,8,0281c87ff8001a18
196392039725800,1,19,8,03804b7ff7ff1a18
196392039731600,1,20,8,047e567ff7ff1a18
196392039742900,0,21,8,057f037fe8001a17
196392039750100,0,22,8,06819c7ff8001917
196392039756000,1,23,8,077fe67ff8001a14
196392039761800,1,24,8,087ffe7ff7ff1917
196392039769500,0,17,8,017fde7ff8001a17
196392039775600,0,18,8,0281c87ff8011a18
196392039781400,1,19,8,03804b7ff8001a18
196392039787100,1,20,8,047e567ff8001a18
196392039792800,0,21,8,057f037ff8001a17
196392039799400,0,22,8,06819d7ff7ff1917
196392039805400,1,23,8,077fe67ff8001a14
196392039811200,1,24,8,087ffe7ff7ff1917
196392039817000,0,17,8,017fde7ff8011a17
196392039822900,0,18,8,0281c87ff8001a18
196392039833800,1,19,8,03804b8007ff1a18
196392039839700,1,20,8,047e567fe8001a18
196392039845800,0,21,8,057f038008001a17
196392039854700,0,22,8,06819c7fe8001917
196392039860600,1,23,8,077fe68008001a14
196392039866400,1,24,8,087ffe8008001917
196392039872400,0,17,8,017fdd7fe8001a17
196392039878500,0,18,8,0281c87fe8001a18
196392039884400,1,19,8,03804b8007ff1a18
196392039890300,1,20,8,047e567ff7ff1a18
196392039896100,0,21,8,057f037ff8001a17
196392039901800,0,22,8,06819d7ff8001917
196392039907800,1,23,8,077fe67fe8001a14
196392039918000,1,24,8,087ffe7ff7ff1917
196392039923900,0,17,8,017fdd8008001a17
196392039929600,0,18,8,0281c88008001a18
196392039935500,1,19,8,03804b7ff7ff1a18
196392039941200,1,20,8,047e568007ff1a18
196392039947400,0,21,8,057f037ff8001a17
196392039953200,0,22,8,06819d7ff7ff1917
196392039959000,1,23,8,077fe77ff8011a14
196392039965800,1,24,8,087ffe7ff7ff1917
196392039971700,0,17,8,017fde8008001a17
196392039977700,0,18,8,0281c87ff8011a18
196392039983400,1,19,8,03804b7ff7ff1a18
196392039989200,1,20,8,047e567ff8001a18
196392039995000,0,21,8,057f037fe8001a17
196392040001200,0,22,8,06819d7ff8001917
196392040007000,1,23,8,077fe67fe8011a14
196392040014800,1,24,8,087ffe7fe8001917
196392040020600,0,17,8,017fdd8008001a17
196392040026200,0,18,8,0281c87ff8011a18
196392040032100,1,19,8,03804b7fe7ff1a18
196392040037900,1,20,8,047e567ff8001a18
196392040043600,0,21,8,057f038008001a17
196392040049400,0,22,8,06819d7ff7ff1917
196392040055100,1,23,8,077fe77ff7ff1a14
196392040060900,1,24,8,087ffe7ff7ff1917
196392040067000,0,17,8,017fde7ff8001a17
196392040073100,0,18,8,0281c87ff8001a18
196392040078900,1,19,8,03804b7ff7ff1a18
196392040085600,1,20,8,047e567fe7ff1a18
196392040091400,0,21,8,057f037ff8001a17
196392040097900,0,22,8,06819d8008001917
196392040105500,1,23,8,077fe77ff8001a14
196392040111400,1,24,8,087ffe7ff7ff1917
196392040117200,0,17,8,017fde7ff8001a17
196392040122900,0,18,8,0281c87ff8001a18
196392040128600,1,19,8,03804b8007ff1a18
196392040134500,1,20,8,047e567ff7ff1a18
196392149489000,0,21,8,057f037ff8001a17
196392149520100,0,22,8,06819c7ff8001917
196392149528000,1,23,8,077fe78008001a14
196392149534900,1,24,8,087ffe7ff7ff1917
196392149543300,0,17,8,017fdd7ff7ff1a17
196392149550700,0,18,8,0281c87ff8001a18
196392149556800,1,19,8,03804b7ff7fe1a18
196392149562900,1,20,8,047e568008001a18
196392149570200,0,21,8,057f037ff7ff1a17
196392149576000,0,22,8,06819d7ff7ff1917
196392149582000,1,23,8,077fe77ff8011a14
196392149588200,1,24,8,087ffe7ff8001917
196392149594300,0,17,8,017fde7ff7ff1a17
196392149600000,0,18,8,0281c87fe8011a18
196392149605700,1,19,8,03804b7fe7ff1a18
196392149621300,1,20,8,047e567fe7ff1a18
196392149649100,0,21,8,057f038008001a17
196392149664800,0,22,8,06819d8008001917
196392149673500,1,23,8,077fe77ff7ff1a14
196392149679600,1,24,8,087ffe8008001917
196392149685600,0,17,8,017fdd7fe8001a17
196392149691700,0,18,8,0281c88008001a18
196392149697600,1,19,8,03804b7ff7ff1a18
196392149703600,1,20,8,047e567fe7ff1a18
196392149710300,0,21,8,057f037ff7ff1a17
196392149716100,0,22,8,06819d7ff7ff1917
196392149722600,1,23,8,077fe78008001a14
196392149728600,1,24,8,087ffe7ff7ff1917
196392149734600,0,17,8,017fdd7fe8001a17
196392149740400,0,18,8,0281c87ff8001a18
196392149746500,1,19,8,03804b8008001a18
196392149752300,1,20,8,047e567ff8001a18
196392149758300,0,21,8,057f037ff7ff1a17
196392149764000,0,22,8,06819d7ff7ff1917
196392149769900,1,23,8,077fe77ff8001a14
196392149775600,1,24,8,087ffe7ff7ff1917
196392149781300,0,17,8,017fdd7fe8011a17
196392149787100,0,18,8,0281c88008011a18
196392149792900,1,19,8,03804b8007ff1a18
196392149798600,1,20,8,047e567ff8001a18
196392149804400,0,21,8,057f037ff7ff1a17
196392149810200,0,22,8,06819d8008001917
196392149815900,1,23,8,077fe77ff8001a14
196392149821700,1,24,8,087ffe7ff8001917
196392149827500,0,17,8,017fde7ff8011a17
196392149833500,0,18,8,0281c87ff8001a18
196392149839500,1,19,8,03804b7ff7ff1a18
196392149845400,1,20,8,047e567ff7ff1a18
196392149851200,0,21,8,057f037ff8001a17
196392149861100,0,22,8,06819d7fe7ff1917
196392149870200,1,23,8,077fe77ff8011a14
196392149879400,1,24,8,087ffe8008001917
196392149890000,0,17,8,017fdd7fe8001a17
196392149901300,0,18,8,0281c87ff8011a18
196392149907900,1,19,8,03804b7ff7ff1a18
196392149916000,1,20,8,047e567ff7ff1a18
196392149933900,0,21,8,057f037ff7ff1a17
196392149943200,0,22,8,06819d7ff7ff1917
196392149949900,1,23,8,077fe77ff8011a14
196392149955700,1,24,8,087ffe8008011917
196392149961600,0,17,8,017fdd7ff8011a17
196392149967700,0,18,8,0281c88008001a18
196392149973600,1,19,8,03804b7ff8001a18
196392149979400,1,20,8,047e567fe8001a18
196392149985200,0,21,8,057f037ff8001a17
196392149991100,0,22,8,06819d7ff7ff1917
196392149996900,1,23,8,077fe77fe8001a14
196392150003000,1,24,8,087ffe7ff7ff1917
196392150008900,0,17,8,017fdd7ff8011a17
196392150014900,0,18,8,0281c87ff8011a18
196392150020700,1,19,8,03804b7ff7ff1a18
196392150026400,1,20,8,047e568007ff1a18
196392150032500,0,21,8,057f037ff7ff1a17
196392150039500,0,22,8,06819c7ff7ff1917
196392150045500,1,23,8,077fe77ff8001a14
196392150051600,1,24,8,087ffe7ff8001917
196392150057500,0,17,8,017fdd7fe8001a17
196392150063500,0,18,8,0281c87ff8001a18
196392150069500,1,19,8,03804b7ff7ff1a18
196392150079800,1,20,8,047e568008001a18
196392150085500,0,21,8,057f037ff7ff1a17
196392150092500,0,22,8,06819c7ff7ff1917
196392150098300,1,23,8,077fe77ff8001a14
196392150104000,1,24,8,087ffe7ff7ff1917
196392150109700,0,17,8,017fdd7ff8001a17
196392150116300,0,18,8,0281c87ff8001a18
196392150122200,1,19,8,03804b8007ff1a18
196392150128000,1,20,8,047e567ff8001a18
196392150134000,0,21,8,057f037ff8001a17
196392150139700,0,22,8,06819d7ff8001917
196392150146000,1,23,8,077fe68008011a14
196392150151500,1,24,8,087ffe7fe7ff1917
196392150157300,0,17,8,017fde7ff8001a17
196392150163100,0,18,8,0281c88008011a18
196392150168800,1,19,8,03804b8007ff1a18
196392150174700,1,20,8,047e567ff7ff1a18
196392150180400,0,21,8,057f038007ff1a17
196392150186100,0,22,8,06819d7ff7ff1917
196392150191800,1,23,8,077fe67ff8001a14
196392150197500,1,24,8,087ffe7ff8001917
196392150203200,0,17,8,017fdd7ff8001a17
196392150209100,0,18,8,0281c87ff8001a18
196392150214800,1,19,8,03804b7ff8001a18
196392150220400,1,20,8,047e568007ff1a18
196392150226200,0,21,8,057f037ff7ff1a17
196392150231900,0,22,8,06819c7fe7ff1917
196392150237500,1,23,8,077fe77fe8001a14
196392150243900,1,24,8,087ffe7fe7ff1917
196392150249500,0,17,8,017fdd7fe8001a17
196392150255200,0,18,8,0281c87fe8001a18
196392258874300,1,19,8,03804b7ff7ff1a18
196392258903400,1,20,8,047e567fe7ff1a18
196392258911500,0,21,8,057f038007ff1a17
196392258933300,0,22,8,06819d7ff8001917
196392258952700,1,23,8,077fe77ff8001a14
196392258960500,1,24,8,087ffe7ff8001917
196392258979400,0,17,8,017fde8008001a17
196392258987000,0,18,8,0281c87ff8011a18
196392258993100,1,19,8,03804b7ff7ff1a18
196392258998900,1,20,8,047e567ff7ff1a18
196392259004800,0,21,8,057f038008001a17
196392259011100,0,22,8,06819d7ff7ff1917
196392259016800,1,23,8,077fe67fe8001a14
196392259022800,1,24,8,087ffe7ff8001917
196392259028500,0,17,8,017fde7ff8001a17
196392259034300,0,18,8,0281c87ff8011a18
196392259040000,1,19,8,03804b7fe7ff1a18
196392259045800,1,20,8,047e567ff7ff1a18
196392259051700,0,21,8,057f038008001a17
196392259073100,0,22,8,06819d7fe7ff1917
196392259080200,1,23,8,077fe67ff8001a14
196392259086000,1,24,8,087ffe7ff8001917
196392259091900,0,17,8,017fdd7fe8001a17
196392259097800,0,18,8,0281c88008001a18
196392259103800,1,19,8,03804b8007ff1a18
196392259109400,1,20,8,047e567ff7ff1a18
196392259116400,0,21,8,057f037ff8001a17
196392259122300,0,22,8,06819c7ff8001917
196392259128200,1,23,8,077fe77ff8001a14
196392259134000,1,24,8,087ffe7fe8001917
196392259139900,0,17,8,017fde8008001a17
196392259145800,0,18,8,0281c87ff8011a18
196392259151500,1,19,8,03804b7fe7ff1a18
196392259157200,1,20,8,047e567ff7ff1a18
196392259163100,0,21,8,057f037ff8001a17
196392259168800,0,22,8,06819d7fe7ff1917
196392259174500,1,23,8,077fe77ff8001a14
196392259180200,1,24,8,087ffe7ff7ff1917
196392259186000,0,17,8,017fde7ff8001a17
196392259191900,0,18,8,0281c87ff8001a18
196392259197700,1,19,8,03804b7ff7ff1a18
196392259203600,1,20,8,047e567ff7ff1a18
196392259209400,0,21,8,057f038007ff1a17
196392259215000,0,22,8,06819d8007ff1917
196392259220800,1,23,8,077fe78018001a14
196392259226600,1,24,8,087ffe7ff7ff1917
196392259232500,0,17,8,017fdd7ff8001a17
196392259238200,0,18,8,0281c87ff8001a18
196392259244000,1,19,8,03804b8007fe1a18
196392259249900,1,20,8,047e567ff7ff1a18
196392259255600,0,21,8,057f037ff7ff1a17
196392259261900,0,22,8,06819c7fe7ff1917
196392259267700,1,23,8,077fe78008001a14
196392259273900,1,24,8,087ffe8007ff1917
196392259279600,0,17,8,017fde7ff8001a17
196392259285600,0,18,8,0281c87ff8011a18
196392259291300,1,19,8,03804b7ff7ff1a18
196392259297500,1,20,8,047e567ff7ff1a18
196392259303200,0,21,8,057f037ff7ff1a17
196392259309100,0,22,8,06819d8007ff1917
196392259314900,1,23,8,077fe77ff8001a14
196392259320800,1,24,8,087ffe8007ff1917
196392259327200,0,17,8,017fdd7fe8001a17
196392259332800,0,18,8,0281c87ff8011a18
196392259338500,1,19,8,03804b7ff7ff1a18
196392259344300,1,20,8,047e567ff7ff1a18
196392259350500,0,21,8,057f038008001a17
196392259356200,0,22,8,06819d7fe8001917
196392259362000,1,23,8,077fe77ff8001a14
196392259367600,1,24,8,087ffe7ff7ff1917
196392259374200,0,17,8,017fde7ff8001a17
196392259380500,0,18,8,0281c87ff8001a18
196392259386100,1,19,8,03804b7fe7ff1a18
196392259392100,1,20,8,047e568007ff1a18
196392259397700,0,21,8,057f037fe7ff1a17
196392259403600,0,22,8,06819d7ff8001917
196392259409400,1,23,8,077fe67fe8001a14
196392259415500,1,24,8,087ffe7ff8001917
196392259421400,0,17,8,017fdd7ff8001a17
196392259427200,0,18,8,0281c87ff8001a18
