t_host_mono_ns,kind,channel,can_id
195667281234000,reg_read,1,8
195667794738500,reg_read,1,8
195668307559300,reg_read,1,8
195668808230600,reg_read,1,8
195669322268900,reg_read,1,8
195669835269600,reg_read,1,8
195670351023400,reg_read,1,8
195670866593600,reg_read,1,8
195671368010500,reg_read,1,8
195671882071800,reg_read,1,8
195672397579700,reg_read,1,8
195672912018700,reg_read,1,8
195673415596900,reg_read,1,8
195673932090400,reg_read,1,8
195674448477400,reg_read,1,8
195674952074900,reg_read,1,8
195675467613200,reg_read,1,8
195675970025800,reg_read,1,8
195676473214800,reg_read,1,8
195676974419900,reg_read,1,8
195677476782100,reg_read,1,8
195677988121600,refresh,0,1
195678088124000,refresh,0,1
195678188124900,refresh,0,1
195678288125900,refresh,0,1
195678388126600,refresh,0,1
195678488127300,refresh,0,1
195678588128000,refresh,0,1
195678688128800,refresh,0,1
195678788129600,refresh,0,1
195678888130300,refresh,0,1
195678988131400,refresh,0,1
195679088132200,refresh,0,1
195679188132800,refresh,0,1
195679288133500,refresh,0,1
195679388164800,refresh,0,1
195679488165600,refresh,0,1
195679588206500,refresh,0,1
195679688207200,refresh,0,1
195679788208000,refresh,0,1
195679888208600,refresh,0,1
195679988209300,refresh,0,1
195680088965100,refresh,0,1
195680188965700,refresh,0,1
195680288966500,refresh,0,1
195680388967300,refresh,0,1
195680488968100,refresh,0,1
195680588968700,refresh,0,1
195680688969400,refresh,0,1
195680788970200,refresh,0,1
195680888971000,refresh,0,1
195680988971800,refresh,0,1
195681088972500,refresh,0,1
195681188973200,refresh,0,1
195681288973900,refresh,0,1
195681388974700,refresh,0,1
195681488975400,refresh,0,1
195681588976000,refresh,0,1
195681688976800,refresh,0,1
195681788977400,refresh,0,1
195681888978100,refresh,0,1
195681988979000,refresh,0,1
195682088979700,refresh,0,1
195682188980400,refresh,0,1
195682288981500,refresh,0,1
195682388982100,refresh,0,1
195682488982800,refresh,0,1
195682588983600,refresh,0,1
195682688984400,refresh,0,1
195682788985100,refresh,0,1
195682888985800,refresh,0,1
195682988986500,refresh,0,1
195683088987100,refresh,0,1
195683188987700,refresh,0,1
195683288988400,refresh,0,1
195683388989300,refresh,0,1
195683488990000,refresh,0,1
195683588990900,refresh,0,1
195683688991900,refresh,0,1
195683788992700,refresh,0,1
195683888993500,refresh,0,1
195683989027800,refresh,0,2
195684089028500,refresh,0,2
195684189029200,refresh,0,2
195684289030200,refresh,0,2
195684389031100,refresh,0,2
195684489031700,refresh,0,2
195684589032300,refresh,0,2
195684689033000,refresh,0,2
195684789033700,refresh,0,2
195684889034400,refresh,0,2
195684989035300,refresh,0,2
195685089036100,refresh,0,2
195685189036900,refresh,0,2
195685289037500,refresh,0,2
195685389038300,refresh,0,2
195685489039100,refresh,0,2
195685589039800,refresh,0,2
195685689040800,refresh,0,2
195685789041900,refresh,0,2
195685889042800,refresh,0,2
195685989043600,refresh,0,2
195686089044400,refresh,0,2
195686189045000,refresh,0,2
195686289088500,refresh,0,2
195686389089300,refresh,0,2
195686489090100,refresh,0,2
195686589128900,refresh,0,2
195686689129600,refresh,0,2
195686789130600,refresh,0,2
195686889131200,refresh,0,2
195686989135800,refresh,0,2
195687089136400,refresh,0,2
195687189137200,refresh,0,2
195687289137900,refresh,0,2
195687389138500,refresh,0,2
195687489139200,refresh,0,2
195687589139800,refresh,0,2
195687689140600,refresh,0,2
195687789141600,refresh,0,2
195687889142300,refresh,0,2
195687989142900,refresh,0,2
195688089143500,refresh,0,2
195688189144200,refresh,0,2
195688289145100,refresh,0,2
195688389146000,refresh,0,2
195688489146700,refresh,0,2
195688589147400,refresh,0,2
195688689148100,refresh,0,2
195688789148800,refresh,0,2
195688889149700,refresh,0,2
195688989150300,refresh,0,2
195689089151100,refresh,0,2
195689189151900,refresh,0,2
195689289152700,refresh,0,2
195689389153400,refresh,0,2
195689489154000,refresh,0,2
195689589154700,refresh,0,2
195689689155400,refresh,0,2
195689789156200,refresh,0,2
195689889156900,refresh,0,2
195689989186600,refresh,1,3
195690089187200,refresh,1,3
195690189187800,refresh,1,3
195690289188600,refresh,1,3
195690389189400,refresh,1,3
195690489190100,refresh,1,3
195690589190800,refresh,1,3
195690689191500,refresh,1,3
195690789192200,refresh,1,3
195690889192900,refresh,1,3
195690989193600,refresh,1,3
195691089194400,refresh,1,3
195691189195000,refresh,1,3
195691289195700,refresh,1,3
195691389196600,refresh,1,3
195691489197300,refresh,1,3
195691589198100,refresh,1,3
195691689198800,refresh,1,3
195691789199500,refresh,1,3
195691889200300,refresh,1,3
195691989201000,refresh,1,3
195692089201500,refresh,1,3
195692189202100,refresh,1,3
195692289202900,refresh,1,3
195692389203600,refresh,1,3
195692489204800,refresh,1,3
195692589205300,refresh,1,3
195692689206000,refresh,1,3
195692789206800,refresh,1,3
195692889207500,refresh,1,3
195692989208300,refresh,1,3
195693089209000,refresh,1,3
195693189209700,refresh,1,3
195693289210500,refresh,1,3
195693389211300,refresh,1,3
195693489211900,refresh,1,3
195693589212600,refresh,1,3
195693689213300,refresh,1,3
195693789213900,refresh,1,3
195693889214500,refresh,1,3
195693989215300,refresh,1,3
195694090213100,refresh,1,3
195694190213800,refresh,1,3
195694290214600,refresh,1,3
195694390215300,refresh,1,3
195694490216100,refresh,1,3
195694590217000,refresh,1,3
195694690217800,refresh,1,3
195694790218600,refresh,1,3
195694890219400,refresh,1,3
195694990220000,refresh,1,3
195695090220600,refresh,1,3
195695190221300,refresh,1,3
195695290222000,refresh,1,3
195695390222500,refresh,1,3
195695490223200,refresh,1,3
195695590224000,refresh,1,3
195695690224800,refresh,1,3
195695790225500,refresh,1,3
195695890226100,refresh,1,3
195695990254300,refresh,1,4
195696090255000,refresh,1,4
195696190256000,refresh,1,4
195696290256700,refresh,1,4
195696390257300,refresh,1,4
195696490257900,refresh,1,4
195696590258400,refresh,1,4
195696690259000,refresh,1,4
195696790259600,refresh,1,4
195696890260300,refresh,1,4
195696990261100,refresh,1,4
195697090261800,refresh,1,4
195697190262500,refresh,1,4
195697290263300,refresh,1,4
195697390264200,refresh,1,4
195697491186500,refresh,1,4
195697591187300,refresh,1,4
195697691188000,refresh,1,4
195697791189100,refresh,1,4
195697891189700,refresh,1,4
195697991190500,refresh,1,4
195698091191300,refresh,1,4
195698191191900,refresh,1,4
195698291192600,refresh,1,4
195698391193300,refresh,1,4
195698491193800,refresh,1,4
195698591194500,refresh,1,4
195698691195200,refresh,1,4
195698791196000,refresh,1,4
195698891196700,refresh,1,4
195698991197300,refresh,1,4
195699091198200,refresh,1,4
195699191198900,refresh,1,4
195699291199800,refresh,1,4
195699391200700,refresh,1,4
195699491201500,refresh,1,4
195699591202300,refresh,1,4
195699691203000,refresh,1,4
195699791203900,refresh,1,4
195699891204600,refresh,1,4
195699991205400,refresh,1,4
195700091206100,refresh,1,4
195700191206900,refresh,1,4
195700291207800,refresh,1,4
195700391208600,refresh,1,4
195700491209400,refresh,1,4
195700591210200,refresh,1,4
195700691210900,refresh,1,4
195700791211800,refresh,1,4
195700891212600,refresh,1,4
195700991213500,refresh,1,4
195701091214100,refresh,1,4
195701191215000,refresh,1,4
195701291215900,refresh,1,4
195701391216600,refresh,1,4
195701491217300,refresh,1,4
195701591218000,refresh,1,4
195701691218800,refresh,1,4
195701791219400,refresh,1,4
195701891220000,refresh,1,4
195701991247400,refresh,0,5
195702091248100,refresh,0,5
195702191248800,refresh,0,5
195702291249700,refresh,0,5
195702391250400,refresh,0,5
195702491251100,refresh,0,5
195702591251900,refresh,0,5
195702691252500,refresh,0,5
195702791253200,refresh,0,5
195702891253800,refresh,0,5
195702991254500,refresh,0,5
195703091255200,refresh,0,5
195703191589800,refresh,0,5
195703291590700,refresh,0,5
195703391591500,refresh,0,5
195703491592300,refresh,0,5
195703591593000,refresh,0,5
195703691594000,refresh,0,5
195703791600300,refresh,0,5
195703891601000,refresh,0,5
195703991601800,refresh,0,5
195704091602500,refresh,0,5
195704191604100,refresh,0,5
195704291605000,refresh,0,5
195704391605600,refresh,0,5
195704491606200,refresh,0,5
195704591606900,refresh,0,5
195704691607700,refresh,0,5
195704791608700,refresh,0,5
195704891609400,refresh,0,5
195704991610100,refresh,0,5
195705091610900,refresh,0,5
195705191611600,refresh,0,5
195705291612300,refresh,0,5
195705391613100,refresh,0,5
195705491614000,refresh,0,5
195705591614700,refresh,0,5
195705691615700,refresh,0,5
195705791616500,refresh,0,5
195705891617200,refresh,0,5
195705991618100,refresh,0,5
195706091618800,refresh,0,5
195706191619600,refresh,0,5
195706291620300,refresh,0,5
195706391621000,refresh,0,5
195706491621600,refresh,0,5
195706591622300,refresh,0,5
195706691623200,refresh,0,5
195706791624100,refresh,0,5
195706891624700,refresh,0,5
195706991625600,refresh,0,5
195707091626300,refresh,0,5
195707191627000,refresh,0,5
195707291627800,refresh,0,5
195707391628700,refresh,0,5
195707491629600,refresh,0,5
195707591630500,refresh,0,5
195707691631400,refresh,0,5
195707791632200,refresh,0,5
195707891632800,refresh,0,5
195707991661100,refresh,0,6
195708091661800,refresh,0,6
195708191662500,refresh,0,6
195708291663200,refresh,0,6
195708391664300,refresh,0,6
195708491665200,refresh,0,6
195708591666000,refresh,0,6
195708691666800,refresh,0,6
195708793911900,refresh,0,6
195708893912800,refresh,0,6
195708993913600,refresh,0,6
195709093914400,refresh,0,6
195709193915100,refresh,0,6
195709293916100,refresh,0,6
195709393917000,refresh,0,6
195709493917700,refresh,0,6
195709593918700,refresh,0,6
195709693919500,refresh,0,6
195709793920300,refresh,0,6
195709893921000,refresh,0,6
195709993921900,refresh,0,6
195710093922700,refresh,0,6
195710193923300,refresh,0,6
195710293924400,refresh,0,6
195710393925000,refresh,0,6
195710493925700,refresh,0,6
195710593926400,refresh,0,6
195710693927200,refresh,0,6
195710793928400,refresh,0,6
195710893946800,refresh,0,6
195710993947600,refresh,0,6
195711093948400,refresh,0,6
195711193949300,refresh,0,6
195711293950200,refresh,0,6
195711393950900,refresh,0,6
195711493951700,refresh,0,6
195711593952500,refresh,0,6
195711693953200,refresh,0,6
195711793954200,refresh,0,6
195711893954900,refresh,0,6
195711993955800,refresh,0,6
195712093956800,refresh,0,6
195712193957800,refresh,0,6
195712293958600,refresh,0,6
195712393991800,refresh,0,6
195712493998400,refresh,0,6
195712593999100,refresh,0,6
195712694000000,refresh,0,6
195712794000900,refresh,0,6
195712894001700,refresh,0,6
195712994002500,refresh,0,6
195713094003500,refresh,0,6
195713194036600,refresh,0,6
195713294037500,refresh,0,6
195713394038200,refresh,0,6
195713494039200,refresh,0,6
195713594040000,refresh,0,6
195713694040900,refresh,0,6
195713794041700,refresh,0,6
195713894042700,refresh,0,6
195713994073000,refresh,1,7
195714094073600,refresh,1,7
195714194074400,refresh,1,7
195714294075300,refresh,1,7
195714394076000,refresh,1,7
195714494076900,refresh,1,7
195714594077800,refresh,1,7
195714694078500,refresh,1,7
195714794079500,refresh,1,7
195714894080200,refresh,1,7
195714994081100,refresh,1,7
195715094081900,refresh,1,7
195715194082600,refresh,1,7
195715294083500,refresh,1,7
195715394084400,refresh,1,7
195715494085200,refresh,1,7
195715594085800,refresh,1,7
